"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.292353908E1,3.136404157E-1,8.626607895E0,5.605125427E0
1.293353972E1,2.849099934E-1,8.147768021E0,5.348946095E0
1.294354035E1,-1.699883193E-1,7.836521626E0,4.568136692E0
1.295354122E1,-4.596867263E-1,7.917924404E0,4.079719543E0
1.296354192E1,-7.326257229E-1,8.104672432E0,4.146757126E0
1.297354262E1,-8.475474119E-1,8.217199326E0,4.740519524E0
1.298354258E1,-7.134721279E-1,8.174103737E0,5.399224281E0
1.299354325E1,-5.410895944E-1,8.030451775E0,6.000168800E0
1.300354358E1,-4.070142806E-1,7.879617214E0,6.210858345E0
1.301354428E1,-4.261679053E-1,7.939472198E0,6.230011940E0
1.302354421E1,-2.920926213E-1,8.025663376E0,5.973832607E0
1.303354418E1,-2.082955539E-1,8.080730438E0,5.382464886E0
1.304354418E1,-2.106897533E-1,7.994538784E0,4.778826714E0
1.305354418E1,-5.626373887E-1,8.231564522E0,4.414907932E0
1.306354414E1,-4.860229492E-1,8.250718117E0,4.450820923E0
1.307354414E1,-2.801215947E-1,7.898770809E0,4.762067318E0
1.308354421E1,-3.280056417E-1,7.580341816E0,5.102343082E0
1.309354424E1,-5.578489900E-1,7.747935772E0,5.327397823E0
1.310354421E1,-4.764461517E-1,8.265083313E0,5.360917091E0
1.311354424E1,-3.734954596E-1,8.763077736E0,5.420772076E0
1.312354428E1,-1.556231081E-1,8.892364502E0,5.461473465E0
1.313354421E1,0.000000000E0,8.566753387E0,5.473444462E0
1.314354421E1,-3.830722719E-2,8.231564522E0,5.547664642E0
1.315354421E1,-1.747767180E-1,7.975385189E0,5.485415459E0
1.316354421E1,-3.471592367E-1,7.994538784E0,5.382464886E0
1.317354424E1,-5.195417404E-1,8.298602104E0,5.370493889E0
1.318354421E1,-5.865794420E-1,8.444648743E0,5.404012680E0
1.319354421E1,-4.740519226E-1,8.480561256E0,5.420772076E0
1.320354424E1,-2.705447972E-1,8.277054787E0,5.427954674E0
1.321354421E1,-1.891419291E-1,8.013691902E0,5.478232861E0
1.322354421E1,-1.651999205E-1,7.855675220E0,5.569212437E0
1.323354421E1,-2.466027737E-1,7.891588211E0,5.643432617E0
1.324354424E1,-3.711012602E-1,8.078335762E0,5.657797813E0
1.325354427E1,-4.429273009E-1,8.394370079E0,5.595548630E0
1.326354424E1,-4.405331016E-1,8.593089104E0,5.499780655E0
1.327354420E1,-4.453215301E-1,8.739135742E0,5.368099689E0
1.328354420E1,-4.333505034E-1,8.655338287E0,5.418377876E0
1.329354424E1,-2.729389966E-1,8.387187958E0,5.540482044E0
1.330354424E1,-1.819593310E-1,8.054393768E0,5.585971832E0
1.331354420E1,-2.729389966E-1,7.721599579E0,5.497386456E0
1.332354424E1,-4.357447028E-1,7.759906769E0,5.368099689E0
1.333354427E1,-5.410895944E-1,8.006509781E0,5.269937038E0
1.334354424E1,-5.578489900E-1,8.265083313E0,5.265148640E0
1.335354424E1,-3.495534360E-1,8.360851288E0,5.358522892E0
1.336354430E1,-1.053448766E-1,8.066365242E0,5.463867664E0
1.337354434E1,-1.053448766E-1,7.498939037E0,5.540482044E0
1.338354427E1,-3.088520169E-1,7.144597054E0,5.406406879E0
1.339354427E1,-6.129156351E-1,7.197269440E0,5.169380665E0
1.340354430E1,-7.445967197E-1,7.565976620E0,4.973056316E0
1.341354423E1,-6.512228847E-1,8.023268700E0,4.879383087E0
1.342354420E1,-3.519476354E-1,8.109460831E0,5.032911301E0
1.343354420E1,-1.268926859E-1,7.671321392E0,5.217264652E0
1.344354420E1,-2.705447972E-1,7.403171062E0,5.255571842E0
1.345354423E1,-5.961562395E-1,7.463026047E0,5.159803867E0
1.346354420E1,-6.895300746E-1,7.599495411E0,5.087977886E0
1.347354420E1,-6.200982332E-1,7.668927193E0,5.083189487E0
1.348354420E1,-6.560112834E-1,7.702445984E0,5.171774864E0
1.349354420E1,-6.105214357E-1,7.946654797E0,5.224447250E0
1.350354420E1,-4.716577232E-1,8.056788445E0,5.174169064E0
1.351354420E1,-1.963245422E-1,7.853281021E0,5.253177643E0
1.352354420E1,-1.556231081E-1,7.561188221E0,5.394435883E0
1.353354423E1,-3.232172430E-1,7.601889610E0,5.389647484E0
1.354354420E1,-4.764461517E-1,7.922712803E0,5.222053051E0
1.355354416E1,-4.932055473E-1,8.262689590E0,5.052064896E0
1.356354416E1,-4.213795066E-1,8.456619263E0,5.061641693E0
1.357354420E1,-3.615244627E-1,8.523657799E0,5.255571842E0
1.358354423E1,-3.591302633E-1,8.569147110E0,5.478232861E0
1.359354420E1,-2.394201756E-1,8.387187958E0,5.696105003E0
1.360354423E1,-1.053448766E-1,8.044816971E0,5.818209171E0
1.361354426E1,-2.777273953E-1,7.704840183E0,5.724835396E0
1.362354356E1,-3.495534360E-1,7.702445984E0,5.621884823E0
1.363354286E1,-4.525041282E-1,8.028057098E0,5.339369297E0
1.364354200E1,-3.758896589E-1,8.456619263E0,5.265148640E0
1.365354186E1,-8.140286058E-2,8.708010674E0,5.394435883E0
1.366354093E1,1.340752989E-1,8.499714851E0,5.619490623E0
1.367354093E1,-5.267243832E-2,8.080730438E0,5.856516838E0
1.368354036E1,-4.189853072E-1,7.795820236E0,5.904400826E0
1.369354033E1,-8.164227605E-1,8.004115105E0,5.779901981E0
1.370354029E1,-6.823474765E-1,8.334515572E0,5.815814972E0
1.371353963E1,-5.219359994E-1,8.626607895E0,5.916371822E0
1.372353892E1,-3.016694188E-1,8.559570312E0,5.976226807E0
1.373353896E1,-2.082955539E-1,8.238747597E0,6.062417984E0
1.374353896E1,-3.303998411E-1,7.925107002E0,6.098330975E0
1.375353896E1,-4.525041282E-1,7.757512569E0,6.189310551E0
1.376353896E1,-6.799532771E-1,7.972990990E0,6.194098949E0
1.377353896E1,-7.757213712E-1,8.341697693E0,6.158185959E0
1.378353899E1,-6.536170840E-1,8.492532730E0,6.198887348E0
1.379353896E1,-5.793967843E-1,8.528446198E0,6.304232121E0
1.380353896E1,-6.296750307E-1,8.731952667E0,6.292261124E0
1.381353899E1,-3.567360640E-1,8.712799072E0,6.222829342E0
1.382353896E1,-9.576806426E-2,8.291419983E0,6.122272968E0
1.383353899E1,-1.819593310E-1,7.898770809E0,5.952284813E0
1.384353902E1,-5.458779931E-1,8.028057098E0,5.779901981E0
1.385353902E1,-7.852981687E-1,8.643367767E0,5.626673222E0
1.386353906E1,-4.381389022E-1,8.945036888E0,5.669768810E0
1.387353902E1,-1.915361285E-1,8.913911819E0,5.854122639E0
1.388353902E1,1.197100803E-2,8.545205116E0,6.052841187E0
1.389353905E1,-7.900865376E-2,8.078335762E0,6.024110794E0
1.390353902E1,-3.519476354E-1,7.929895401E0,5.832574844E0
1.391353899E1,-6.200982332E-1,8.111854553E0,5.629067421E0
1.392353965E1,-6.751648784E-1,8.566753387E0,5.619490623E0
1.393354035E1,-4.836287498E-1,9.024045944E0,5.784690380E0
1.394354122E1,-2.154781520E-1,9.059958458E0,5.949890614E0
1.395354135E1,9.576806799E-3,8.791808128E0,6.098330975E0
1.396354228E1,9.816227108E-2,8.401553154E0,6.071994781E0
1.397354228E1,-1.005564705E-1,8.140584946E0,5.894824028E0
1.398354285E1,-3.064578176E-1,8.102277756E0,5.715258598E0
1.399354285E1,-4.884171486E-1,8.224382401E0,5.691316605E0
1.400354285E1,-5.123591423E-1,8.336909294E0,5.787084579E0
1.401354355E1,-3.351882398E-1,8.322544098E0,5.913977623E0
1.402354425E1,-1.460463107E-1,8.138191223E0,6.012139797E0
1.403354422E1,-6.224924326E-2,7.972990990E0,5.995380402E0
1.404354422E1,2.873042040E-2,7.870040417E0,5.890035629E0
1.405354418E1,2.154781483E-2,7.779060364E0,5.681739807E0
1.406354418E1,-6.703764945E-2,7.798214436E0,5.566818237E0
1.407354415E1,-2.777273953E-1,7.838915825E0,5.526116848E0
1.408354418E1,-3.639186621E-1,8.054393768E0,5.516540051E0
1.409354421E1,-3.208230138E-1,8.169315338E0,5.511751652E0
1.410354418E1,-2.106897533E-1,7.932289600E0,5.545270443E0
1.411354421E1,-3.040636182E-1,7.494150639E0,5.609913826E0
1.412354425E1,-5.339069963E-1,7.221211433E0,5.602731228E0
1.413354418E1,-8.044517636E-1,7.259518623E0,5.540482044E0
1.414354414E1,-7.996633649E-1,7.506121635E0,5.461473465E0
1.415354414E1,-6.751648784E-1,7.762300968E0,5.502174854E0
1.416354415E1,-4.548983276E-1,7.893982410E0,5.583577633E0
1.417354418E1,-2.825157940E-1,7.817368031E0,5.550058842E0
1.418354414E1,-1.651999205E-1,7.546823025E0,5.444714069E0
1.419354411E1,-2.059013397E-1,7.237970829E0,5.296273232E0
1.420354411E1,-3.040636182E-1,7.163750648E0,5.169380665E0
1.421354414E1,-4.668693244E-1,7.376834869E0,5.044882298E0
1.422354418E1,-5.339069963E-1,7.683292389E0,5.056853294E0
1.423354414E1,-5.195417404E-1,7.874828815E0,5.054459095E0
1.424354418E1,-4.357447028E-1,7.956231594E0,5.162198067E0
1.425354421E1,-3.112462163E-1,8.011298180E0,5.313032627E0
1.426354414E1,-2.082955539E-1,7.908347607E0,5.406406879E0
1.427354411E1,-1.532289088E-1,7.728782177E0,5.382464886E0
1.428354411E1,-2.418143749E-1,7.659350395E0,5.248389244E0
1.429354414E1,-2.968810201E-1,7.666532993E0,5.102343082E0
1.430354414E1,-2.968810201E-1,7.755118370E0,4.956296921E0
1.431354411E1,-2.561795712E-1,7.932289600E0,4.951508522E0
1.432354414E1,-9.337386489E-2,7.996932983E0,5.059247494E0
1.433354417E1,7.422025502E-2,7.822156429E0,5.210082054E0
1.434354414E1,-7.182605099E-3,7.630620003E0,5.339369297E0
1.435354414E1,-2.705447972E-1,7.630620003E0,5.394435883E0
1.436354420E1,-4.309563041E-1,7.826944828E0,5.420772076E0
1.437354424E1,-5.171475410E-1,7.925107002E0,5.399224281E0
1.438354417E1,-5.410895944E-1,8.056788445E0,5.415983677E0
1.439354417E1,-5.698199868E-1,8.291419983E0,5.478232861E0
1.440354417E1,-4.908113480E-1,8.468590736E0,5.657797813E0
1.441354414E1,-3.615244627E-1,8.468590736E0,5.813420773E0
1.442354414E1,-3.375824392E-1,8.339303970E0,5.949890614E0
1.443354414E1,-4.788403511E-1,8.250718117E0,6.021716595E0
1.444354417E1,-5.722141862E-1,8.305785179E0,5.981015205E0
1.445354420E1,-4.453215301E-1,8.564358711E0,6.117484570E0
1.446354417E1,-3.639186621E-1,8.724770546E0,6.246771336E0
1.447354417E1,-1.843535304E-1,8.614637375E0,6.349722385E0
1.448354417E1,-5.267243832E-2,8.396764755E0,6.510133743E0
1.449354423E1,-1.340752989E-1,8.274660110E0,6.510133743E0
1.450354427E1,-3.112462163E-1,8.248324394E0,6.241982937E0
1.451354423E1,-4.501099288E-1,8.384793282E0,5.925948620E0
1.452354423E1,-5.434837937E-1,8.607454300E0,5.878064632E0
1.453354427E1,-4.357447028E-1,8.760683060E0,6.045658588E0
1.454354423E1,-2.849099934E-1,8.679280281E0,6.306626320E0
1.455354420E1,-1.819593310E-1,8.300996780E0,6.445490360E0
1.456354420E1,-2.537853718E-1,7.965808392E0,6.428730965E0
1.457354423E1,-4.596867263E-1,7.915530205E0,6.222829342E0
1.458354426E1,-6.033388376E-1,8.145373344E0,6.052841187E0
1.459354423E1,-6.009446383E-1,8.399158478E0,5.983409405E0
1.460354426E1,-5.123591423E-1,8.571541786E0,6.119878769E0
1.461354430E1,-2.513911724E-1,8.480561256E0,6.246771336E0
1.462354360E1,2.873042040E-2,7.968202591E0,6.275501728E0
1.463354290E1,-1.340752989E-1,7.424718857E0,6.177339554E0
1.464354203E1,-4.070142806E-1,7.302614689E0,5.940313816E0
1.465354140E1,-5.578489900E-1,7.666532993E0,5.681739807E0
1.466354066E1,-4.525041282E-1,8.042423248E0,5.650615215E0
1.467353976E1,-3.064578176E-1,8.320150375E0,5.732017994E0
1.468353909E1,-1.843535304E-1,8.336909294E0,5.902006626E0
1.469353909E1,-1.197100878E-1,8.013691902E0,6.045658588E0
1.470353846E1,-2.466027737E-1,7.587524414E0,5.928342819E0
1.471353846E1,-5.171475410E-1,7.419930458E0,5.748777390E0
1.472353899E1,-6.536170840E-1,7.644985199E0,5.535693645E0
1.473353906E1,-5.315127969E-1,7.949048996E0,5.382464886E0
1.474353902E1,-4.046200812E-1,8.154950142E0,5.363311291E0
1.475353899E1,-2.657563984E-1,8.274660110E0,5.451896667E0
1.476353902E1,-1.795651317E-1,8.317755699E0,5.600337029E0
1.477353899E1,-9.816227108E-2,8.142979622E0,5.799055576E0
1.478353899E1,-1.101332754E-1,7.829339027E0,5.913977623E0
1.479353892E1,-2.968810201E-1,7.714416981E0,5.928342819E0
1.480353892E1,-4.740519226E-1,7.788637638E0,5.890035629E0
1.481353896E1,-5.674257874E-1,8.016086578E0,5.679345608E0
1.482353892E1,-5.674257874E-1,8.391976357E0,5.554847240E0
1.483353896E1,-3.423708379E-1,8.617031097E0,5.600337029E0
1.484353899E1,-1.053448766E-1,8.391976357E0,5.717652798E0
1.485353899E1,-1.604115069E-1,7.951443195E0,5.894824028E0
1.486353902E1,-2.920926213E-1,7.716811180E0,5.911583424E0
1.487353899E1,-5.506663918E-1,7.723993778E0,5.803843975E0
1.488353899E1,-6.584054828E-1,7.994538784E0,5.643432617E0
1.489353902E1,-5.841852427E-1,8.150161743E0,5.473444462E0
1.490353899E1,-5.578489900E-1,8.298602104E0,5.384859085E0
1.491353895E1,-4.525041282E-1,8.310573578E0,5.406406879E0
1.492353962E1,-2.729389966E-1,8.075942039E0,5.468656063E0
1.493354032E1,-2.154781520E-1,7.666532993E0,5.581183434E0
1.494354118E1,-4.333505034E-1,7.568370819E0,5.576395035E0
1.495354182E1,-6.224924326E-1,7.855675220E0,5.411195278E0
1.496354252E1,-5.554547906E-1,8.164526939E0,5.226841450E0
1.497354342E1,-2.849099934E-1,8.382399559E0,5.181351662E0
1.498354408E1,-1.197100878E-1,8.348880768E0,5.301061630E0
1.499354405E1,-1.723825186E-1,8.080730438E0,5.317821026E0
1.500354468E1,-4.094084799E-1,7.343316078E0,4.999392509E0
1.501354468E1,-9.313444495E-1,7.427113056E0,5.353734493E0
1.502354412E1,-8.643068075E-1,8.166921616E0,5.626673222E0
1.503354405E1,-3.926490843E-1,8.787019730E0,5.954679012E0
1.504354408E1,-1.388636976E-1,9.057564735E0,6.368875980E0
1.505354408E1,1.077390760E-1,8.605060577E0,6.285078526E0
1.506354405E1,1.675941236E-2,7.922712803E0,5.918766022E0
1.507354405E1,-2.657563984E-1,7.309797287E0,5.990592003E0
1.508354411E1,-4.381389022E-1,7.175721645E0,6.208464146E0
1.509354415E1,-4.764461517E-1,7.338527679E0,6.119878769E0
1.510354411E1,-4.644751251E-1,7.628225803E0,5.700893402E0
1.511354414E1,-4.333505034E-1,7.965808392E0,5.174169064E0
1.512354418E1,-3.734954596E-1,8.238747597E0,4.975450516E0
1.513354411E1,-1.077390760E-1,8.511686325E0,5.097554684E0
1.514354408E1,3.782838583E-1,8.324938774E0,5.430348873E0
1.515354408E1,5.003881454E-1,7.800608635E0,5.609913826E0
1.516354408E1,1.412578970E-1,7.652167797E0,5.418377876E0
1.517354411E1,-3.351882398E-1,7.975385189E0,5.064035892E0
1.518354411E1,-3.639186621E-1,8.281843185E0,5.023334503E0
1.519354411E1,-1.675941199E-1,8.293813705E0,5.193322659E0
1.520354414E1,-1.077390760E-1,8.202834129E0,5.437531471E0
1.521354414E1,-1.029506698E-1,8.119037628E0,5.693710804E0
1.522354418E1,-1.508347094E-1,7.982567787E0,5.820603371E0
1.523354414E1,-1.508347094E-1,7.745541573E0,5.844545841E0
1.524354418E1,-2.154781520E-1,7.647379398E0,5.767930984E0
1.525354421E1,-3.567360640E-1,7.762300968E0,5.643432617E0
1.526354417E1,-4.836287498E-1,8.102277756E0,5.504569054E0
1.527354414E1,-4.070142806E-1,8.442254066E0,5.454290867E0
1.528354414E1,-1.484405100E-1,8.435071945E0,5.569212437E0
1.529354417E1,5.985504389E-2,7.961019993E0,5.700893402E0
1.530354417E1,-1.053448766E-1,7.479785442E0,5.609913826E0
1.531354414E1,-5.698199868E-1,7.273883820E0,5.334580898E0
1.532354417E1,-8.930372596E-1,7.561188221E0,5.164592266E0
1.533354420E1,-8.499416113E-1,8.011298180E0,5.171774864E0
1.534354417E1,-5.482721925E-1,8.286631584E0,5.392041683E0
1.535354417E1,-3.495534360E-1,8.377611160E0,5.674557209E0
1.536354424E1,-2.729389966E-1,8.267477989E0,5.825392246E0
1.537354427E1,-3.088520169E-1,8.006509781E0,5.763142586E0
1.538354420E1,-3.447650373E-1,7.886799812E0,5.624279022E0
1.539354417E1,-6.416460276E-1,7.872434616E0,5.509357452E0
1.540354420E1,-8.355764151E-1,8.078335762E0,5.502174854E0
1.541354414E1,-7.517793179E-1,8.320150375E0,5.643432617E0
1.542354414E1,-5.530605912E-1,8.339303970E0,5.832574844E0
1.543354414E1,-3.567360640E-1,8.370428085E0,5.961861610E0
1.544354417E1,-3.830722570E-1,8.226776123E0,6.002563000E0
1.545354420E1,-3.399766386E-1,7.913136005E0,5.964255810E0
1.546354417E1,-3.926490843E-1,7.810185432E0,5.964255810E0
1.547354420E1,-6.679822803E-1,8.025663376E0,5.933131218E0
1.548354420E1,-7.278373241E-1,8.356062889E0,5.906795025E0
1.549354417E1,-6.272808313E-1,8.542811394E0,5.911583424E0
1.550354413E1,-4.884171486E-1,8.533234596E0,5.882853031E0
1.551354413E1,-3.399766386E-1,8.346486092E0,5.878064632E0
1.552354416E1,-1.843535304E-1,8.066365242E0,5.866093636E0
1.553354420E1,-1.771709323E-1,7.841310024E0,5.837363243E0
1.554354416E1,-4.046200812E-1,7.767089367E0,5.870882034E0
1.555354416E1,-5.530605912E-1,7.791031837E0,5.794267178E0
1.556354420E1,-5.817909837E-1,7.843704224E0,5.753565788E0
1.557354420E1,-5.937620401E-1,8.018480301E0,5.880458832E0
1.558354423E1,-5.123591423E-1,8.126219749E0,5.930737019E0
1.559354420E1,-4.836287498E-1,7.996932983E0,5.997774601E0
1.560354423E1,-6.057330370E-1,7.661744595E0,6.081571579E0
1.561354426E1,-8.930372596E-1,7.405565262E0,6.057629585E0
1.562354370E1,-1.165976286E0,7.556399822E0,5.741594791E0
1.563354400E1,-1.051054597E0,7.949048996E0,5.363311291E0
1.564354336E1,-6.488286853E-1,8.147768021E0,5.272331238E0
1.565354269E1,-2.489969730E-1,8.042423248E0,5.360917091E0
1.566354176E1,-2.011129409E-1,7.819762230E0,5.430348873E0
1.567354176E1,-4.572925270E-1,7.791031837E0,5.564424038E0
1.568354113E1,-5.171475410E-1,8.047211647E0,5.772719383E0
1.569354113E1,-3.280056417E-1,8.387187958E0,6.045658588E0
1.570354043E1,-1.604115069E-1,8.554781914E0,6.277895927E0
1.571354049E1,-2.873042040E-2,8.523657799E0,6.371270180E0
1.572353979E1,-1.197100878E-1,8.449437141E0,6.311414719E0
1.573353979E1,-2.394201607E-2,8.284236908E0,6.052841187E0
1.574353976E1,-2.633621916E-2,8.111854553E0,5.770325184E0
1.575353972E1,1.915361360E-2,7.925107002E0,5.511751652E0
1.576353976E1,2.633621916E-2,7.929895401E0,5.231629848E0
1.577353969E1,-1.388636976E-1,8.344092369E0,5.013757706E0
1.578353966E1,-1.364694983E-1,8.798990250E0,4.903624535E0
1.579353966E1,5.267243832E-2,9.079112053E0,4.927566528E0
1.580353969E1,3.591302633E-1,8.959402084E0,5.068824291E0
1.581353906E1,5.051765442E-1,8.499714851E0,5.210082054E0
1.582353899E1,3.040636182E-1,8.133402824E0,5.236418247E0
1.583353902E1,7.182604820E-2,8.047211647E0,5.243600845E0
1.584353905E1,-1.651999205E-1,8.303390503E0,5.145438671E0
1.585353902E1,-4.788403399E-3,8.535628319E0,5.078401089E0
1.586353902E1,4.716577232E-1,8.502109528E0,5.092766285E0
1.587353902E1,4.764461517E-1,8.466196060E0,4.917989731E0
1.588353902E1,5.051765442E-1,8.279448509E0,4.805162907E0
1.589353905E1,4.094084799E-1,8.193257332E0,4.747702122E0
1.590353902E1,4.525041282E-1,8.150161743E0,4.740519524E0
1.591353902E1,4.908113480E-1,8.145373344E0,4.699818134E0
1.592353962E1,3.351882398E-1,8.221987724E0,4.630385876E0
1.593353928E1,2.035071403E-1,8.305785179E0,4.565742493E0
1.594353992E1,6.224924326E-2,8.384793282E0,4.539406300E0
1.595354058E1,7.182605099E-3,8.540416718E0,4.649539471E0
1.596354148E1,2.370259613E-1,8.470984459E0,4.910807133E0
1.597354148E1,4.022258818E-1,8.090307236E0,5.245995045E0
1.598354212E1,1.651999205E-1,7.882011414E0,5.387253284E0
1.599354215E1,-1.292868853E-1,7.999327183E0,5.325003624E0
1.600354285E1,-1.771709323E-1,8.408735275E0,5.178957462E0
1.601354278E1,2.106897533E-1,8.538022995E0,5.174169064E0
1.602354345E1,4.860229492E-1,8.358457565E0,5.245995045E0
1.603354345E1,4.884171486E-1,8.020874977E0,5.351340294E0
1.604354348E1,2.178723514E-1,7.915530205E0,5.370493889E0
1.605354352E1,6.224924326E-2,8.114249229E0,5.336975098E0
1.606354348E1,7.900865376E-2,8.430283546E0,5.219658852E0
1.607354351E1,3.351882398E-1,8.700828552E0,5.080795288E0
1.608354355E1,5.722141862E-1,8.705616951E0,4.958691120E0
1.609354355E1,3.998316824E-1,8.787019730E0,4.987421513E0
1.610354351E1,2.801215947E-1,8.806173325E0,5.068824291E0
1.611354421E1,4.285621047E-1,8.746317863E0,4.577713490E0
1.612354425E1,7.996633649E-1,8.612242699E0,5.930737019E0
1.613354418E1,8.092401624E-1,8.121431351E0,7.362469673E0
1.614354414E1,4.453215301E-1,8.384793282E0,7.429507256E0
1.615354418E1,6.847416759E-1,8.971372604E0,7.130231857E0
1.616354414E1,1.010353088E0,9.198822021E0,6.474220753E0
1.617354414E1,1.118092179E0,9.215581894E0,5.308244228E0
1.618354411E1,8.595184088E-1,8.870816231E0,4.316745758E0
1.619354411E1,4.860229492E-1,8.394370079E0,3.859453201E0
1.620354414E1,-4.357447028E-1,8.087912560E0,4.165910721E0
1.621354411E1,2.154781483E-2,8.248324394E0,4.666299343E0
1.622354408E1,1.915361360E-2,8.581118584E0,5.080795288E0
1.623354408E1,-5.027823523E-2,8.803778648E0,5.269937038E0
1.624354414E1,1.221042871E-1,8.760683060E0,5.193322659E0
1.625354417E1,4.979939461E-1,8.463802338E0,5.006575108E0
1.626354414E1,6.081272364E-1,8.188468933E0,4.735731125E0
1.627354414E1,4.740519226E-1,8.059182167E0,4.431667328E0
1.628354417E1,4.165911078E-1,7.980173588E0,4.259284973E0
1.629354414E1,3.519476354E-1,7.963414192E0,4.302380562E0
1.630354414E1,4.477157295E-1,7.982567787E0,4.548983097E0
1.631354414E1,3.423708379E-1,8.226776123E0,4.888959885E0
1.632354417E1,2.394201756E-1,8.535628319E0,5.152621269E0
1.633354421E1,2.873041928E-1,8.600272179E0,5.411195278E0
1.634354417E1,3.615244627E-1,8.427888870E0,5.593154430E0
1.635354414E1,2.992752194E-1,8.104672432E0,5.732017994E0
1.636354420E1,-9.337386489E-2,8.032846451E0,5.732017994E0
1.637354420E1,-4.141969085E-1,8.205228806E0,5.787084579E0
1.638354417E1,-4.525041282E-1,8.300996780E0,5.866093636E0
1.639354417E1,-1.340752989E-1,8.142979622E0,6.160580158E0
1.640354420E1,-1.436521020E-2,7.800608635E0,6.313809395E0
1.641354414E1,-7.661445439E-2,7.525275230E0,6.361693382E0
1.642354414E1,-3.112462163E-1,7.582736015E0,6.277895927E0
1.643354414E1,-5.937620401E-1,7.910741806E0,5.992986202E0
1.644354417E1,-7.278373241E-1,8.233959198E0,5.813420773E0
1.645354417E1,-6.177040339E-1,8.320150375E0,5.755959988E0
1.646354417E1,-4.405331016E-1,8.224382401E0,5.811026573E0
1.647354423E1,-4.596867263E-1,8.047211647E0,5.787084579E0
1.648354427E1,-5.554547906E-1,8.059182167E0,5.710470200E0
1.649354423E1,-3.950432837E-1,7.987356186E0,5.636250019E0
1.650354420E1,-3.016694188E-1,7.783848763E0,5.664980412E0
1.651354420E1,-4.237737060E-1,7.728782177E0,5.657797813E0
1.652354420E1,-6.727706790E-1,7.929895401E0,5.669768810E0
1.653354423E1,-6.440402865E-1,8.166921616E0,5.727229595E0
1.654354416E1,-3.687070608E-1,8.049605370E0,5.863699436E0
1.655354416E1,-1.747767180E-1,7.855675220E0,6.189310551E0
1.656354420E1,-1.340752989E-1,7.788637638E0,6.455067158E0
1.657354416E1,-2.298433632E-1,7.819762230E0,6.603507519E0
1.658354416E1,-3.471592367E-1,7.831733227E0,6.512527943E0
1.659354416E1,-4.237737060E-1,7.965808392E0,6.309020519E0
1.660354416E1,-4.692635238E-1,8.260294914E0,6.009745598E0
1.661354420E1,-3.495534360E-1,8.391976357E0,5.705681801E0
1.662354350E1,-2.753331959E-1,8.219594002E0,5.641038418E0
1.663354280E1,-2.202665508E-1,7.941866398E0,5.638644218E0
1.664354193E1,-2.418143749E-1,7.707234383E0,5.708076000E0
1.665354130E1,-3.519476354E-1,7.501333237E0,5.784690380E0
1.666354036E1,-5.075707436E-1,7.604283810E0,5.827786446E0
1.667353946E1,-6.655880809E-1,7.805397034E0,5.954679012E0
1.668353883E1,-5.626373887E-1,7.810185432E0,6.103119373E0
1.669353816E1,-5.003881454E-1,7.728782177E0,6.146214962E0
1.670353813E1,-6.344634295E-1,7.716811180E0,6.153397560E0
1.671353813E1,-5.219359994E-1,7.568370819E0,5.961861610E0
1.672353816E1,-4.979939461E-1,7.448660851E0,5.703287601E0
1.673353823E1,-4.572925270E-1,7.352892876E0,5.597942829E0
1.674353823E1,-3.950432837E-1,7.415142059E0,5.593154430E0
1.675353823E1,-3.734954596E-1,7.522881031E0,5.672163010E0
1.676353829E1,-3.303998411E-1,7.551611423E0,5.806238174E0
