"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.144354427E1,-3.069597855E-2,9.796751291E-2,1.916589774E-2
1.145354423E1,-7.635815418E-4,8.636107296E-2,-6.490443368E-3
1.146354430E1,2.306016348E-2,5.276348442E-2,-1.504255645E-2
1.147354433E1,3.161227703E-2,8.781188168E-3,2.672535367E-3
1.148354430E1,2.794708498E-2,-2.481640130E-2,2.832887508E-2
1.149354433E1,1.817324013E-2,-3.092505224E-2,4.543310404E-2
1.150354436E1,4.734205548E-3,-1.198823005E-2,4.237877578E-2
1.151354436E1,-8.093964309E-3,1.000291854E-2,2.710714564E-2
1.152354430E1,-1.420261711E-2,2.771801129E-2,6.337726954E-3
1.153354426E1,-2.153299935E-2,3.688098863E-2,-1.320996135E-2
1.154354430E1,-2.580905706E-2,2.160935849E-2,-1.504255645E-2
1.155354430E1,-2.336559631E-2,8.399396902E-4,-9.544769302E-3
1.156354426E1,-1.542434748E-2,-2.909245715E-2,-5.879578181E-3
1.157354430E1,-8.093964309E-3,-6.940956414E-2,-8.323038928E-3
1.158354433E1,-1.985311974E-3,-1.072832122E-1,-2.176207490E-2
1.159354433E1,4.123340361E-3,-1.176679209E-1,-3.520110995E-2
1.160354429E1,1.084285788E-2,-9.140071273E-2,-3.764457256E-2
1.161354433E1,5.345070735E-3,-3.397937864E-2,-2.603813075E-2
1.162354369E1,-2.947424725E-2,5.765040591E-2,-4.046982154E-3
1.163354296E1,-4.841107130E-2,1.101848185E-1,-4.046982154E-3
1.164354226E1,-4.780020565E-2,1.425606757E-1,-1.076649968E-2
1.165354162E1,-3.313944116E-2,1.291216463E-1,-1.992947794E-2
1.166354072E1,-1.237002108E-2,7.719809562E-2,-2.176207490E-2
1.167354072E1,8.399397135E-3,9.392052889E-3,-1.748601720E-2
1.168354003E1,2.244929783E-2,-6.146831438E-2,-1.259909570E-2
1.169354002E1,2.794708498E-2,-1.195005104E-1,-7.712173741E-3
1.170353939E1,2.489275858E-2,-1.286634952E-1,-1.603521290E-3
1.171353939E1,-6.261368748E-3,-7.124216110E-2,3.138320148E-2
1.172353942E1,-4.474587739E-2,-3.153591976E-2,4.604396969E-2
1.173353909E1,-8.323039114E-2,-2.825251780E-3,3.077233583E-2
1.174353886E1,-9.300423414E-2,2.099849284E-2,-7.712173741E-3
1.175353889E1,-7.284568250E-2,5.398521572E-2,-4.864014685E-2
1.176353882E1,-4.474587739E-2,7.170030475E-2,-6.330090761E-2
1.177353882E1,-1.970040426E-2,5.581781268E-2,-4.741841555E-2
1.178353886E1,-6.872233935E-3,1.794416644E-2,-1.931861416E-2
1.179353882E1,1.679879380E-3,-2.848159149E-2,-4.657847341E-3
1.180353879E1,1.878410578E-2,-6.330090761E-2,-2.237293869E-2
1.181353879E1,2.306016348E-2,-6.085744873E-2,-5.108360574E-2
1.182353845E1,2.550362423E-2,-6.146831438E-2,-7.735081017E-2
1.183353849E1,2.489275858E-2,-3.581197560E-2,-7.246389240E-2
1.184353845E1,1.572977938E-2,-1.076649968E-2,-3.886630014E-2
1.185353848E1,1.267545391E-2,1.061378326E-2,-7.101308554E-3
1.186353852E1,2.977968007E-2,4.360050708E-2,3.894265974E-3
1.187353848E1,6.032294407E-2,9.369145334E-2,2.061670180E-3
1.188353845E1,8.292495459E-2,1.419498175E-1,5.726861767E-3
1.189353845E1,7.742717117E-2,1.566105783E-1,3.749185428E-2
1.190353848E1,5.849034712E-2,1.364520192E-1,6.192646548E-2
1.191353842E1,4.444044828E-2,1.205695271E-1,8.269587904E-2
1.192353905E1,2.916881628E-2,6.925684959E-2,8.025242388E-2
1.193353975E1,1.634064503E-2,4.970915988E-2,7.170030475E-2
1.194354042E1,-3.207042580E-3,3.138320148E-2,5.154175684E-2
1.195354105E1,-1.847867295E-2,1.611157134E-2,3.382666409E-2
1.196354191E1,-2.641992271E-2,2.588541433E-2,2.222022414E-2
1.197354198E1,-2.947424725E-2,4.237877578E-2,1.000291854E-2
1.198354268E1,-1.542434748E-2,6.131559983E-2,2.672535367E-3
1.199354265E1,2.290744567E-3,6.559165567E-2,1.061378326E-2
1.200354328E1,1.756237634E-2,7.475463301E-2,3.382666409E-2
1.201354328E1,2.122756653E-2,4.787656292E-2,5.154175684E-2
1.202354321E1,1.756237634E-2,8.170322515E-3,5.703954399E-2
1.203354354E1,1.267545391E-2,-2.909245715E-2,4.115704447E-2
1.204354378E1,2.901609987E-3,-4.008803144E-2,-7.712173741E-3
1.205354381E1,-7.635815418E-4,-4.741841555E-2,-4.741841555E-2
1.206354384E1,-2.596177394E-3,-4.314235970E-2,-5.169447139E-2
1.207354381E1,-6.872233935E-3,-2.359467000E-2,-1.992947794E-2
1.208354384E1,-9.926560335E-3,-2.481640130E-2,-1.603521290E-3
1.209354388E1,-6.872233935E-3,-2.176207490E-2,6.948592141E-3
1.210354388E1,-2.596177394E-3,6.948592141E-3,3.894265974E-3
1.211354391E1,4.123340361E-3,2.283108793E-2,-5.879578181E-3
1.212354424E1,1.023199316E-2,4.421137273E-2,3.283400787E-3
1.213354424E1,2.061670274E-2,2.222022414E-2,2.344195358E-2
1.214354428E1,5.910121277E-2,2.466368489E-2,4.665483162E-2
1.215354424E1,9.086620808E-2,4.604396969E-2,4.726569727E-2
1.216354424E1,1.098030284E-1,3.077233583E-2,4.787656292E-2
1.217354427E1,1.030835137E-1,3.749185428E-2,3.260493279E-2
1.218354427E1,8.536841720E-2,5.459608138E-2,1.366810966E-2
1.219354427E1,6.459899992E-2,1.016327068E-1,4.505131394E-3
1.220354424E1,4.444044828E-2,1.443932652E-1,1.916589774E-2
1.221354427E1,1.450804994E-2,1.724930704E-1,5.520694703E-2
1.222354431E1,-4.428773187E-3,1.877647042E-1,9.246972948E-2
1.223354427E1,-2.596177394E-3,1.993711442E-1,1.095739529E-1
1.224354430E1,2.061670274E-2,2.091449946E-1,1.095739529E-1
1.225354434E1,5.787948146E-2,2.451860309E-1,8.269587904E-2
1.226354434E1,6.704246253E-2,2.445751727E-1,6.925684959E-2
1.227354427E1,6.826419383E-2,2.097558528E-1,7.903069258E-2
1.228354424E1,5.604688451E-2,1.517236531E-1,8.391761035E-2
1.229354427E1,4.871650413E-2,7.903069258E-2,6.742425263E-2
1.230354427E1,4.199698567E-2,4.543310404E-2,4.421137273E-2
1.231354424E1,2.122756653E-2,4.543310404E-2,3.016147204E-2
1.232354427E1,-2.580905706E-2,4.726569727E-2,1.733330078E-2
1.233354430E1,-7.528914511E-2,4.787656292E-2,-1.076649968E-2
1.234354430E1,-9.300423414E-2,3.077233583E-2,-6.757696718E-2
1.235354424E1,-5.879577994E-2,1.672243699E-2,-8.468119800E-2
1.236354427E1,-1.053742506E-2,1.244637929E-2,-5.719225854E-2
1.237354430E1,1.450804994E-2,8.170322515E-3,-6.490443368E-3
1.238354423E1,2.306016348E-2,-1.992947794E-2,2.649627998E-2
1.239354420E1,5.054909736E-2,-2.725986205E-2,3.565925732E-2
1.240354423E1,7.803803682E-2,-5.879578181E-3,8.170322515E-3
1.241354420E1,9.758572280E-2,3.260493279E-2,-1.809688285E-2
1.242354420E1,8.903361112E-2,8.697193861E-2,-1.504255645E-2
1.243354416E1,1.878410578E-2,1.340085566E-1,1.733330078E-2
1.244354416E1,-1.970040426E-2,1.627192348E-1,4.482223839E-2
1.245354420E1,-3.741549700E-2,1.853212416E-1,5.032002553E-2
1.246354416E1,-3.436116874E-2,1.950950921E-1,5.703954399E-2
1.247354420E1,-2.703078650E-2,1.877647042E-1,5.703954399E-2
1.248354423E1,-5.650503561E-3,1.682170182E-1,4.726569727E-2
1.249354423E1,2.367102914E-2,1.450041384E-1,3.932445124E-2
1.250354423E1,7.009678334E-2,1.413389444E-1,5.520694703E-2
1.251354420E1,1.104138941E-1,1.407280862E-1,9.246972948E-2
1.252354420E1,1.171334088E-1,1.010218412E-1,1.169043332E-1
1.253354423E1,1.055269688E-1,7.414376736E-2,1.077413559E-1
1.254354420E1,8.170322329E-2,2.893974073E-2,8.513934165E-2
1.255354420E1,6.154467165E-2,1.244637929E-2,4.726569727E-2
1.256354423E1,5.054909736E-2,3.016147204E-2,2.527454868E-2
1.257354423E1,3.955352306E-2,6.009386852E-2,2.955060638E-2
1.258354426E1,2.367102914E-2,1.022435725E-1,6.314819306E-2
1.259354423E1,9.010262787E-3,1.511127949E-1,1.077413559E-1
1.260354426E1,4.581489484E-4,1.987602860E-1,1.364520192E-1
1.261354429E1,4.810563847E-2,2.115884423E-1,1.608866304E-1
1.262354359E1,8.659014851E-2,1.822669208E-1,1.370628923E-1
1.263354293E1,1.238529310E-1,1.248455867E-1,1.077413559E-1
1.264354229E1,1.330159009E-1,5.581781268E-2,9.246972948E-2
1.265354142E1,1.116356254E-1,-1.198823005E-2,9.918924421E-2
1.266354069E1,8.048149943E-2,-4.497495294E-2,9.430231899E-2
1.267353999E1,4.871650413E-2,-2.237293869E-2,8.513934165E-2
1.268354002E1,2.061670274E-2,2.832887508E-2,7.353290170E-2
1.269353936E1,4.123340361E-3,7.475463301E-2,6.803511828E-2
1.270353899E1,-1.542434748E-2,1.224021241E-1,4.298964143E-2
1.271353832E1,-1.359175146E-2,1.370628923E-1,2.710714564E-2
1.272353839E1,-8.093964309E-3,1.285107732E-1,2.466368489E-2
1.273353842E1,-1.298088674E-2,9.185886383E-2,3.871358559E-2
1.274353842E1,-2.336559631E-2,5.154175684E-2,4.604396969E-2
1.275353839E1,-2.641992271E-2,2.955060638E-2,4.726569727E-2
1.276353842E1,-3.375030309E-2,6.337726954E-3,2.955060638E-2
1.277353835E1,-3.863722831E-2,-1.565342210E-2,6.337726954E-3
1.278353832E1,-3.741549700E-2,-5.169447139E-2,-2.848159149E-2
1.279353832E1,-2.580905706E-2,-1.036180183E-1,-6.146831438E-2
1.280353835E1,-1.359175146E-2,-8.284860104E-2,-5.230533704E-2
1.281353839E1,-4.428773187E-3,-4.802928120E-2,-1.443169173E-2
1.282353835E1,-5.039638374E-3,-1.687515154E-2,1.427897532E-2
1.283353838E1,-5.039638374E-3,3.283400787E-3,6.337726954E-3
1.284353842E1,8.399397135E-3,1.305724494E-2,-2.603813075E-2
1.285353838E1,3.711006418E-2,8.781188168E-3,-5.291620269E-2
1.286353838E1,6.704246253E-2,-1.076649968E-2,-5.047274008E-2
1.287353838E1,8.475755155E-2,-2.664899640E-2,-2.664899640E-2
1.288353838E1,7.559457421E-2,-7.735081017E-2,-2.214386594E-3
1.289353842E1,7.131851465E-2,-7.735081017E-2,1.427897532E-2
1.290353838E1,9.392052889E-2,-4.657847341E-3,4.848742858E-2
1.291353838E1,1.128573567E-1,3.443752974E-2,7.108944654E-2
1.292353908E1,1.177442744E-1,8.452847600E-2,6.803511828E-2
1.293353972E1,1.311833113E-1,2.152536362E-1,5.459608138E-2
1.294354035E1,1.470658034E-1,3.960697651E-1,4.726569727E-2
1.295354122E1,1.354593635E-1,6.404158473E-1,6.498079002E-2
1.296354192E1,3.100141138E-2,5.732206702E-1,8.208502084E-2
1.297354262E1,-1.302670091E-1,3.172681332E-1,1.010218412E-1
1.298354258E1,-1.724167168E-1,1.456149966E-1,8.819366992E-2
1.299354325E1,-1.437060535E-1,-2.359467000E-2,6.620252132E-2
1.300354358E1,-7.651086897E-2,-1.909717470E-1,4.054617882E-2
1.301354428E1,1.267545391E-2,-3.601814210E-1,1.488984004E-2
1.302354421E1,9.880745411E-2,-4.890739918E-1,3.283400787E-3
1.303354418E1,1.660026312E-1,-5.190063715E-1,-1.015563495E-2
1.304354418E1,1.879937798E-1,-4.499786198E-1,-3.092505224E-2
1.305354418E1,1.507309973E-1,-3.155882657E-1,-5.535966158E-2
1.306354414E1,5.345070735E-3,-1.989129931E-1,-5.963572115E-2
1.307354414E1,-9.117163718E-2,-1.518763751E-1,-6.330090761E-2
1.308354421E1,-1.418734491E-1,-9.262244403E-2,-6.452263892E-2
1.309354424E1,-1.479821056E-1,-3.153591976E-2,-5.230533704E-2
1.310354421E1,-1.357648075E-1,-2.054034360E-2,-1.687515154E-2
1.311354424E1,-1.479821056E-1,-4.680754989E-2,1.244637929E-2
1.312354428E1,-1.669189334E-1,-2.603813075E-2,3.871358559E-2
1.313354421E1,-1.815796942E-1,3.627012298E-2,3.932445124E-2
1.314354421E1,-1.913535446E-1,7.475463301E-2,1.305724494E-2
1.315354421E1,-1.773036420E-1,3.382666409E-2,-2.542726509E-2
1.316354421E1,-1.614211351E-1,2.222022414E-2,-2.848159149E-2
1.317354424E1,-1.595885456E-1,1.000291854E-2,-1.992947794E-2
1.318354421E1,-1.620320082E-1,-1.443169173E-2,-4.657847341E-3
1.319354421E1,-1.595885456E-1,-8.323038928E-3,1.488984004E-2
1.320354424E1,-1.528690308E-1,1.183551457E-2,1.794416644E-2
1.321354421E1,-1.473712474E-1,3.688098863E-2,8.170322515E-3
1.322354421E1,-1.345430762E-1,7.231117040E-2,-4.046982154E-3
1.323354421E1,-1.149953827E-1,1.010218412E-1,-1.198823005E-2
1.324354424E1,-6.918048859E-2,1.089630872E-1,-5.879578181E-3
1.325354427E1,-3.924809024E-2,8.941540122E-2,4.505131394E-3
1.326354424E1,-1.786780916E-2,7.231117040E-2,5.726861767E-3
1.327354420E1,-1.053742506E-2,6.742425263E-2,2.061670180E-3
1.328354420E1,-2.031126991E-2,3.688098863E-2,-5.268712528E-3
1.329354424E1,-3.436116874E-2,-9.544769302E-3,-1.687515154E-2
1.330354424E1,-3.741549700E-2,-4.497495294E-2,-3.336851299E-2
1.331354420E1,-2.886338346E-2,-5.658139288E-2,-4.925100878E-2
1.332354424E1,-2.458732575E-2,-3.703370690E-2,-4.008803144E-2
1.333354427E1,-3.985895589E-2,1.000291854E-2,1.122464892E-2
1.334354424E1,-5.268712714E-2,3.871358559E-2,4.848742858E-2
1.335354424E1,-6.123924255E-2,6.803511828E-2,6.559165567E-2
1.336354430E1,-6.368270516E-2,7.536549866E-2,5.276348442E-2
1.337354434E1,-4.841107130E-2,7.108944654E-2,2.710714564E-2
1.338354427E1,-2.214386500E-2,7.108944654E-2,1.733330078E-2
1.339354427E1,2.901609987E-3,7.231117040E-2,3.932445124E-2
1.340354430E1,1.328631863E-2,7.475463301E-2,8.269587904E-2
1.341354423E1,9.621127509E-3,7.597636431E-2,1.217912585E-1
1.342354420E1,-1.847867295E-2,7.170030475E-2,1.236238554E-1
1.343354420E1,-2.031126991E-2,6.742425263E-2,7.780896127E-2
1.344354420E1,-3.817907767E-3,6.559165567E-2,1.611157134E-2
1.345354423E1,1.450804994E-2,5.459608138E-2,-2.420553565E-2
1.346354420E1,1.084285788E-2,1.061378326E-2,-3.214678168E-2
1.347354420E1,-1.603521220E-2,-4.741841555E-2,-2.481640130E-2
1.348354420E1,-3.924809024E-2,-7.368562371E-2,-1.626428775E-2
1.349354420E1,-4.535674304E-2,-5.291620269E-2,-4.046982154E-3
1.350354420E1,-4.902193695E-2,-2.970332280E-2,4.505131394E-3
1.351354420E1,-6.062837690E-2,-2.970332280E-2,-1.931861416E-2
1.352354420E1,-6.062837690E-2,-6.207918003E-2,-5.169447139E-2
1.353354423E1,-4.230241850E-2,-8.040513843E-2,-7.490734756E-2
1.354354420E1,-2.275473066E-2,-7.673994452E-2,-7.796167582E-2
1.355354416E1,-2.580905706E-2,-6.513350457E-2,-6.757696718E-2
1.356354416E1,-5.390885845E-2,-4.619668424E-2,-5.230533704E-2
1.357354420E1,-9.422596544E-2,-3.581197560E-2,-4.619668424E-2
1.358354423E1,-1.235474944E-1,-2.481640130E-2,-4.436408728E-2
1.359354420E1,-1.333213449E-1,-2.725986205E-2,-4.436408728E-2
1.360354423E1,-1.186605766E-1,-6.818783283E-2,-5.963572115E-2
1.361354426E1,-8.750644326E-2,-9.017898142E-2,-7.002042979E-2
1.362354356E1,-6.307183951E-2,-9.201157838E-2,-5.230533704E-2
1.363354286E1,-5.574145541E-2,-7.796167582E-2,-1.504255645E-2
1.364354200E1,-7.590000331E-2,-4.375322163E-2,2.955060638E-2
1.365354186E1,-1.113301888E-1,1.061378326E-2,5.398521572E-2
1.366354093E1,-1.327104717E-1,6.009386852E-2,3.138320148E-2
1.367354093E1,-1.259909570E-1,8.636107296E-2,-1.870774850E-2
1.368354036E1,-9.178250283E-2,9.552405030E-2,-5.474879593E-2
1.369354033E1,-3.802636266E-2,6.864598393E-2,-2.359467000E-2
1.370354029E1,-3.130684420E-2,2.649627998E-2,2.283108793E-2
1.371353963E1,-3.436116874E-2,-8.933904581E-3,3.871358559E-2
1.372353892E1,-4.291328415E-2,-3.947716579E-2,2.405281924E-2
1.373353896E1,-5.513058975E-2,-3.642284125E-2,-9.544769302E-3
1.374353896E1,-6.918048859E-2,-1.809688285E-2,-4.130976275E-2
1.375353896E1,-7.467827946E-2,2.290744742E-4,-4.925100878E-2
1.376353896E1,-6.246097013E-2,3.138320148E-2,-4.069889709E-2
1.377353896E1,-3.802636266E-2,5.215261877E-2,-1.748601720E-2
1.378353899E1,-1.527163113E-4,3.688098863E-2,1.611157134E-2
1.379353896E1,3.527746722E-2,2.649627998E-2,1.977676153E-2
1.380353896E1,8.353582025E-2,3.382666409E-2,2.222022414E-2
1.381353899E1,1.256855279E-1,2.344195358E-2,2.649627998E-2
1.382353896E1,1.605048478E-1,-3.214678168E-2,9.392052889E-3
1.383353899E1,1.812742651E-1,-1.023962870E-1,-2.176207490E-2
1.384353902E1,1.934915632E-1,-1.311069578E-1,-3.459024429E-2
1.385353902E1,1.837177277E-1,-1.427133977E-1,-7.101308554E-3
1.386353906E1,1.427897513E-1,-1.537089646E-1,3.932445124E-2
1.387353902E1,5.787948146E-2,-1.372155994E-1,3.810271993E-2
1.388353902E1,2.183843218E-2,-8.223773539E-2,-3.817907709E-4
1.389353905E1,1.389718428E-2,7.559457328E-3,-3.581197560E-2
1.390353902E1,1.267545391E-2,1.107956842E-1,-4.008803144E-2
1.391353899E1,3.512475174E-3,1.621083617E-1,-6.490443368E-3
1.392353965E1,-1.481348183E-2,1.602757722E-1,3.993531689E-2
1.393354035E1,-2.580905706E-2,1.260673106E-1,7.047858089E-2
1.394354122E1,-2.519819140E-2,6.742425263E-2,5.826127157E-2
1.395354135E1,-2.153299935E-2,-1.259909570E-2,1.366810966E-2
1.396354228E1,-2.153299935E-2,-1.237765700E-1,-6.146831438E-2
1.397354228E1,-3.252857551E-2,-1.592067480E-1,-8.956811577E-2
1.398354285E1,-6.612616032E-2,-1.530981064E-1,-8.162686974E-2
1.399354285E1,-1.156062484E-1,-1.103375331E-1,-4.497495294E-2
1.400354285E1,-1.650863290E-1,-4.253149405E-2,-9.926559869E-4
1.401354355E1,-1.895209402E-1,4.115704447E-2,3.871358559E-2
1.402354425E1,-1.864666194E-1,1.126282811E-1,6.253732741E-2
1.403354422E1,-1.522581577E-1,1.651626974E-1,6.986771524E-2
1.404354422E1,-9.605856240E-2,1.859321147E-1,7.475463301E-2
1.405354418E1,-9.926560335E-3,1.486693323E-1,7.597636431E-2
1.406354418E1,3.161227703E-2,1.046870351E-1,6.620252132E-2
1.407354415E1,5.971207842E-2,8.697193861E-2,5.032002553E-2
1.408354418E1,7.987063378E-2,7.841982692E-2,4.360050708E-2
1.409354421E1,7.925976813E-2,5.398521572E-2,3.443752974E-2
1.410354418E1,6.582073122E-2,3.688098863E-2,8.781188168E-3
1.411354421E1,4.749477282E-2,9.392052889E-3,-3.153591976E-2
1.412354425E1,3.161227703E-2,-2.237293869E-2,-5.780312419E-2
1.413354418E1,2.306016348E-2,-2.176207490E-2,-4.314235970E-2
1.414354414E1,1.572977938E-2,-7.101308554E-3,-2.825251780E-3
1.415354414E1,8.399397135E-3,-1.015563495E-2,5.032002553E-2
1.416354415E1,1.634064503E-2,-5.268712528E-3,5.398521572E-2
1.417354418E1,4.382958263E-2,6.337726954E-3,3.504839167E-2
1.418354414E1,7.254024595E-2,-1.603521290E-3,4.505131394E-3
1.419354411E1,8.536841720E-2,-3.520110995E-2,-1.931861416E-2
1.420354411E1,9.453139454E-2,-7.979427278E-2,-3.581197560E-2
1.421354414E1,9.697485715E-2,-1.054506153E-1,-3.764457256E-2
1.422354418E1,8.536841720E-2,-1.176679209E-1,-2.970332280E-2
1.423354414E1,6.093380973E-2,-1.036180183E-1,-1.687515154E-2
1.424354418E1,2.855795063E-2,-4.192062840E-2,-7.712173741E-3
1.425354421E1,2.367102914E-2,5.115996581E-3,-1.137736533E-2
1.426354414E1,3.405573592E-2,3.077233583E-2,-2.542726509E-2
1.427354411E1,5.604688451E-2,3.138320148E-2,-4.130976275E-2
1.428354411E1,7.681630552E-2,6.337726954E-3,-5.169447139E-2
1.429354414E1,8.170322329E-2,-2.909245715E-2,-4.619668424E-2
1.430354414E1,7.009678334E-2,-7.246389240E-2,-2.359467000E-2
1.431354411E1,4.138612002E-2,-1.017854214E-1,-9.926559869E-4
1.432354414E1,-1.527163113E-4,-1.146135926E-1,1.794416644E-2
1.433354417E1,-7.040221989E-2,-8.895725012E-2,1.794416644E-2
1.434354414E1,-1.039998084E-1,-2.176207490E-2,8.399396902E-4
1.435354414E1,-1.168279797E-1,6.375905871E-2,-7.101308554E-3
1.436354420E1,-1.211040318E-1,1.376737505E-1,-7.712173741E-3
1.437354424E1,-1.217148975E-1,1.724930704E-1,2.061670180E-3
1.438354417E1,-1.186605766E-1,1.529453844E-1,5.726861767E-3
1.439354417E1,-1.131627858E-1,9.002626687E-2,-9.926559869E-4
1.440354417E1,-1.101084575E-1,3.894265974E-3,-1.809688285E-2
1.441354414E1,-1.058324054E-1,-8.956811577E-2,-4.802928120E-2
1.442354414E1,-1.033889428E-1,-1.873065531E-1,-1.011745557E-1
1.443354414E1,-1.052215397E-1,-2.086868435E-1,-1.237765700E-1
1.444354417E1,-1.156062484E-1,-2.257910669E-1,-1.207222417E-1
1.445354420E1,-1.382082552E-1,-2.166280895E-1,-1.048397496E-1
1.446354417E1,-1.516472995E-1,-1.836413592E-1,-9.750936180E-2
1.447354417E1,-1.632537395E-1,-1.506546438E-1,-9.812022746E-2
1.448354417E1,-1.724167168E-1,-1.359938681E-1,-1.072832122E-1
1.449354423E1,-1.577559561E-1,-8.773551881E-2,-1.213331074E-1
1.450354427E1,-1.204931661E-1,1.244637929E-2,-1.201113760E-1
1.451354423E1,-8.811730891E-2,1.547779888E-1,-6.696610153E-2
1.452354423E1,-1.021672115E-1,1.871538460E-1,-2.237293869E-2
1.453354427E1,-1.198823079E-1,1.645518243E-1,6.948592141E-3
1.454354423E1,-1.198823079E-1,1.052978933E-1,5.726861767E-3
1.455354420E1,-9.850201756E-2,4.237877578E-2,-1.504255645E-2
1.456354420E1,-6.795875728E-2,-5.268712528E-3,-3.703370690E-2
1.457354423E1,-4.169155285E-2,-2.664899640E-2,-3.642284125E-2
1.458354426E1,-2.825251780E-2,-2.176207490E-2,-1.259909570E-2
1.459354423E1,-3.436116874E-2,2.290744742E-4,2.344195358E-2
1.460354426E1,-4.230241850E-2,3.932445124E-2,6.070473418E-2
1.461354430E1,-2.458732575E-2,5.703954399E-2,5.276348442E-2
1.462354360E1,7.788531948E-3,6.864598393E-2,1.672243699E-2
1.463354290E1,4.382958263E-2,7.414376736E-2,-2.176207490E-2
1.464354203E1,7.864890248E-2,1.046870351E-1,-2.054034360E-2
1.465354140E1,9.575312585E-2,1.272890419E-1,2.527454868E-2
1.466354066E1,9.453139454E-2,1.126282811E-1,7.841982692E-2
1.467353976E1,9.086620808E-2,7.475463301E-2,1.016327068E-1
1.468353909E1,9.453139454E-2,4.237877578E-2,8.452847600E-2
1.469353909E1,1.317941695E-1,-1.259909570E-2,1.550070569E-2
1.470353846E1,1.605048478E-1,-5.169447139E-2,-2.970332280E-2
1.471353846E1,1.757764816E-1,-6.269004941E-2,-4.314235970E-2
1.472353899E1,1.666134894E-1,-4.864014685E-2,-2.237293869E-2
1.473353906E1,1.409571618E-1,-1.443169173E-2,9.392052889E-3
1.474353902E1,9.697485715E-2,2.344195358E-2,2.588541433E-2
1.475353899E1,4.932736978E-2,6.742425263E-2,2.405281924E-2
1.476353902E1,5.955935922E-3,1.077413559E-1,1.183551457E-2
1.477353899E1,-2.153299935E-2,1.193477958E-1,-1.076649968E-2
1.478353899E1,-1.359175146E-2,6.742425263E-2,-4.619668424E-2
1.479353892E1,1.145372353E-2,-3.436116967E-3,-6.024658307E-2
1.480353892E1,4.810563847E-2,-6.391177326E-2,-4.925100878E-2
1.481353896E1,8.292495459E-2,-9.078984708E-2,-1.809688285E-2
1.482353892E1,9.819658846E-2,-7.979427278E-2,1.427897532E-2
1.483353896E1,8.903361112E-2,-4.925100878E-2,3.077233583E-2
1.484353899E1,6.826419383E-2,3.283400787E-3,2.222022414E-2
1.485353899E1,4.871650413E-2,3.810271993E-2,-1.198823005E-2
1.486353902E1,5.849034712E-2,6.314819306E-2,-3.642284125E-2
1.487353899E1,1.153008118E-1,6.375905871E-2,-2.420553565E-2
1.488353899E1,1.495092660E-1,1.244637929E-2,1.855503209E-2
1.489353902E1,1.672243625E-1,-6.330090761E-2,6.498079002E-2
1.490353899E1,1.647808999E-1,-1.036180183E-1,8.819366992E-2
1.491353895E1,1.464549452E-1,-1.140027270E-1,8.758280426E-2
1.492353962E1,1.232420653E-1,-9.445504099E-2,7.475463301E-2
1.493354032E1,1.067487001E-1,-5.902485549E-2,5.337435007E-2
1.494354118E1,1.012509167E-1,-2.054034360E-2,3.138320148E-2
1.495354182E1,1.030835137E-1,2.038762718E-2,3.749185428E-2
1.496354252E1,8.720101416E-2,6.559165567E-2,7.841982692E-2
1.497354342E1,4.810563847E-2,5.765040591E-2,7.414376736E-2
1.498354408E1,7.177666761E-3,3.688098863E-2,3.627012298E-2
1.499354405E1,-1.786780916E-2,4.360050708E-2,-1.198823005E-2
1.500354468E1,-3.191770986E-2,4.970915988E-2,-4.864014685E-2
1.501354468E1,-2.886338346E-2,1.122464892E-2,-7.796167582E-2
1.502354412E1,-2.886338346E-2,-2.661081851E-1,-6.513350457E-2
1.503354405E1,-2.092213556E-2,-4.957934916E-1,-4.253149405E-2
1.504354408E1,-2.397646010E-2,-5.318345428E-1,-4.741841555E-2
1.505354408E1,-5.268712714E-2,-3.632357419E-1,-5.963572115E-2
1.506354405E1,-9.361509979E-2,-1.622610837E-1,-6.879869848E-2
1.507354405E1,-1.168279797E-1,-4.741841555E-2,-8.223773539E-2
1.508354411E1,-7.345654815E-2,-1.506546438E-1,-1.078940704E-1
1.509354415E1,3.100141138E-2,-3.436880708E-1,-1.408807933E-1
1.510354411E1,1.379028261E-1,-4.243222773E-1,-1.530981064E-1
1.511354414E1,1.873829067E-1,-3.528510332E-1,-1.317178160E-1
1.512354418E1,1.556179225E-1,-2.135737687E-1,-8.101600409E-2
1.513354411E1,6.948592514E-2,-8.223773539E-2,-1.565342210E-2
1.514354408E1,-4.413501546E-2,6.498079002E-2,2.771801129E-2
1.515354408E1,-5.818491429E-2,1.132391468E-1,-7.712173741E-3
1.516354408E1,-3.558290005E-2,1.590540409E-1,-4.619668424E-2
1.517354411E1,-2.580905706E-2,1.712713391E-1,-5.047274008E-2
1.518354411E1,-5.451972410E-2,1.236238554E-1,-2.603813075E-2
1.519354411E1,-9.972374886E-2,4.909829423E-2,-8.323038928E-3
1.520354414E1,-1.327104717E-1,2.649627998E-2,-1.015563495E-2
1.521354414E1,-1.467603743E-1,4.787656292E-2,-2.298380435E-2
1.522354418E1,-1.467603743E-1,5.154175684E-2,-3.031418845E-2
1.523354414E1,-1.174388453E-1,8.452847600E-2,-2.542726509E-2
1.524354418E1,-8.261952549E-2,1.230129898E-1,-8.933904581E-3
1.525354421E1,-5.085453019E-2,1.498910636E-1,1.183551457E-2
1.526354417E1,-3.008511290E-2,1.657735556E-1,3.627012298E-2
