"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.888150120E2,5.327421570E-1,5.782175903E0,7.497309265E0
4.888249660E2,6.086343384E-1,5.839207306E0,7.455695801E0
4.888349200E2,7.273374939E-1,5.890700226E0,7.594906311E0
4.888448750E2,8.026309204E-1,5.910309448E0,7.875273285E0
4.888548290E2,8.273295593E-1,5.851182404E0,8.099207611E0
4.888647830E2,7.927514648E-1,5.716312866E0,8.286917267E0
4.888747370E2,7.131170654E-1,5.621709595E0,8.272547150E0
4.888846910E2,5.951623535E-1,5.579197998E0,8.144263916E0
4.888946460E2,5.315446472E-1,5.555696869E0,7.982749786E0
4.889046000E2,4.857398987E-1,5.589526520E0,7.860005035E0
4.889145540E2,5.068460083E-1,5.598358154E0,7.846982117E0
4.889245080E2,5.983058167E-1,5.614225159E0,7.934699707E0
4.889344630E2,7.032376099E-1,5.614674225E0,8.067323914E0
4.889444170E2,8.165519714E-1,5.617817688E0,8.180338898E0
4.889543710E2,8.846603394E-1,5.607040100E0,8.243208160E0
4.889643250E2,8.731343079E-1,5.648354187E0,8.204438782E0
4.889742800E2,8.087681580E-1,5.733377380E0,8.026608582E0
4.889842340E2,6.779402161E-1,5.794600067E0,7.786058807E0
4.889941880E2,5.999523926E-1,5.863905945E0,7.565567322E0
4.890041420E2,5.580395508E-1,5.887407074E0,7.476352844E0
4.890140960E2,5.206173706E-1,5.915548553E0,7.528444519E0
4.890240510E2,4.836442566E-1,5.888005829E0,7.666307831E0
4.890340050E2,4.104464722E-1,5.885311432E0,7.851472778E0
4.890439590E2,4.504133606E-1,5.726042633E0,8.043523407E0
4.890539130E2,5.653742981E-1,5.461842041E0,8.220006409E0
4.890638680E2,7.975415039E-1,5.421426086E0,8.367300110E0
4.890738220E2,9.677375793E-1,5.579796753E0,8.437204742E0
4.890837760E2,9.722282410E-1,5.711373138E0,8.295299835E0
4.890937300E2,8.461903381E-1,5.768404541E0,7.947423248E0
4.891036840E2,6.818321228E-1,5.861510925E0,7.566764832E0
4.891136390E2,5.969586182E-1,5.889053650E0,7.341483307E0
4.891235930E2,5.249583435E-1,5.891448669E0,7.278614044E0
4.891335470E2,4.939727783E-1,5.912854156E0,7.417225800E0
4.891435010E2,4.822970581E-1,5.847140808E0,7.719597015E0
4.891534560E2,4.924758911E-1,5.743556213E0,7.989336090E0
4.891634100E2,4.861889648E-1,5.662574615E0,8.208779755E0
4.891733640E2,5.174739075E-1,5.604944458E0,8.316256256E0
4.891833180E2,6.035449219E-1,5.605692902E0,8.238867188E0
4.891932730E2,6.845265198E-1,5.701194305E0,8.050259399E0
4.892032270E2,7.405101013E-1,5.788911896E0,7.956703949E0
4.892131810E2,7.685018921E-1,5.769452362E0,7.882009277E0
4.892231350E2,7.590715027E-1,5.713917847E0,7.847131805E0
4.892330890E2,7.056326294E-1,5.691165161E0,7.824678497E0
4.892430440E2,6.312373352E-1,5.688770142E0,7.862250366E0
4.892529980E2,5.538482666E-1,5.679040375E0,7.894433441E0
4.892629520E2,5.324427795E-1,5.705086212E0,7.865693207E0
4.892729060E2,5.086422729E-1,5.782924347E0,7.839198303E0
4.892828614E2,5.566923523E-1,5.869893494E0,7.778724060E0
4.892928154E2,6.617738342E-1,5.923781433E0,7.712861023E0
4.893027694E2,7.487429810E-1,5.965245209E0,7.687413940E0
4.893127234E2,7.875123596E-1,5.961802368E0,7.754324799E0
4.893226784E2,8.174501038E-1,5.871989136E0,7.841892700E0
4.893326324E2,8.024812317E-1,5.779032440E0,7.956703949E0
4.893425864E2,7.710466003E-1,5.747448120E0,8.116721191E0
4.893525404E2,6.997947693E-1,5.732479248E0,8.216713257E0
4.893624954E2,6.426136780E-1,5.723348236E0,8.256380768E0
4.893724494E2,5.331912231E-1,5.736520844E0,8.190218353E0
4.893824034E2,4.337979126E-1,5.711822205E0,8.008346558E0
4.893923574E2,4.743635559E-1,5.604196014E0,7.817493439E0
4.894023114E2,6.066883850E-1,5.614225159E0,7.804919586E0
4.894122664E2,7.768844604E-1,5.764961700E0,7.909402313E0
4.894222204E2,8.749305725E-1,5.932463379E0,8.019872589E0
4.894321744E2,8.553213501E-1,5.961353302E0,8.101602631E0
4.894421284E2,7.488926697E-1,5.854774933E0,8.044122162E0
4.894520834E2,5.987548828E-1,5.728138275E0,7.875123596E0
4.894620374E2,5.137316895E-1,5.702840881E0,7.660320282E0
4.894719914E2,4.852908325E-1,5.742209015E0,7.593110046E0
4.894819454E2,5.143304443E-1,5.791905670E0,7.678582306E0
4.894919004E2,5.754034424E-1,5.847290497E0,7.893984375E0
4.895018544E2,6.258485413E-1,5.821693726E0,8.151748352E0
4.895118084E2,6.718029785E-1,5.679938507E0,8.301886139E0
4.895217624E2,6.680607605E-1,5.566324768E0,8.342451782E0
4.895317174E2,6.162684631E-1,5.549409943E0,8.269104309E0
4.895416714E2,6.252497864E-1,5.609435120E0,8.105494537E0
4.895516254E2,7.182064819E-1,5.721252594E0,7.934849396E0
4.895615794E2,7.562274170E-1,5.849386139E0,7.804021454E0
4.895715344E2,7.499404907E-1,5.923032990E0,7.703730011E0
4.895814884E2,6.505471802E-1,5.929619293E0,7.582332458E0
4.895914424E2,5.318440247E-1,5.922434235E0,7.507787476E0
4.896013964E2,4.309538269E-1,5.882167969E0,7.554340668E0
4.896113504E2,4.093986511E-1,5.838458862E0,7.673343201E0
4.896213054E2,4.516108704E-1,5.824837189E0,7.879763947E0
4.896312594E2,4.932243347E-1,5.747298431E0,8.133935394E0
4.896412134E2,5.671705627E-1,5.644462280E0,8.280929718E0
4.896511674E2,6.276448059E-1,5.589975586E0,8.305778046E0
4.896611224E2,6.951544189E-1,5.576503601E0,8.198600922E0
4.896710764E2,8.193960571E-1,5.563480682E0,8.153544617E0
4.896810304E2,9.737251282E-1,5.544619904E0,8.138575745E0
4.896909844E2,1.081501007E0,5.567372589E0,8.126450958E0
4.897009394E2,1.079105988E0,5.637426910E0,7.977810059E0
4.897108934E2,9.436376953E-1,5.720504150E0,7.742200012E0
4.897208474E2,7.451504517E-1,5.763315125E0,7.527247009E0
4.897308014E2,6.140231323E-1,5.759123840E0,7.424111481E0
4.897407564E2,5.583389282E-1,5.825435944E0,7.423063660E0
4.897507104E2,6.224057007E-1,5.832770691E0,7.555238800E0
4.897606644E2,6.887178040E-1,5.816604309E0,7.832911377E0
4.897706184E2,6.990463257E-1,5.757926331E0,8.026758270E0
4.897805734E2,6.542893982E-1,5.642666016E0,8.142168274E0
4.897905274E2,6.033952332E-1,5.576204224E0,8.083190918E0
4.898004814E2,6.459068298E-1,5.602699127E0,7.912545776E0
4.898104354E2,7.797285461E-1,5.744903412E0,7.811805267E0
4.898203904E2,9.642947388E-1,5.825435944E0,7.864346008E0
4.898303444E2,1.097667389E0,5.835914154E0,7.926317139E0
4.898402984E2,1.128353577E0,5.782475281E0,7.973319397E0
4.898502524E2,1.068029022E0,5.752687225E0,7.938741302E0
4.898602074E2,1.001716919E0,5.773793335E0,7.840994568E0
4.898701614E2,9.595046997E-1,5.781128082E0,7.805518341E0
4.898801154E2,9.436376953E-1,5.781277771E0,7.854167175E0
4.898900694E2,8.973838806E-1,5.736371155E0,7.954159241E0
4.899000244E2,8.217910767E-1,5.666466522E0,8.005053406E0
4.899099784E2,7.370672607E-1,5.605842590E0,7.988437958E0
4.899199324E2,6.649172974E-1,5.591622162E0,7.943681030E0
4.899298864E2,6.444099426E-1,5.609584808E0,7.926017761E0
4.899398414E2,6.945556641E-1,5.633385315E0,8.002957764E0
4.899497954E2,8.045768738E-1,5.638923798E0,8.145910492E0
4.899597494E2,8.741821289E-1,5.605992279E0,8.247399445E0
4.899697034E2,8.732839966E-1,5.561834106E0,8.243806915E0
4.899796584E2,8.511300659E-1,5.565576324E0,8.155789948E0
4.899896124E2,7.942483521E-1,5.606291656E0,8.011490021E0
4.899995664E2,8.096662903E-1,5.677393799E0,7.905360718E0
4.900095204E2,7.819738770E-1,5.738466797E0,7.836952972E0
4.900194754E2,6.842271423E-1,5.761518860E0,7.841743011E0
4.900294294E2,6.300398254E-1,5.710325317E0,7.876470795E0
4.900393834E2,5.593867493E-1,5.668861542E0,7.905809784E0
4.900493374E2,5.640270996E-1,5.653892670E0,7.986791382E0
4.900592924E2,5.719606018E-1,5.676645355E0,8.099057922E0
4.900692464E2,6.265969849E-1,5.680537262E0,8.195158081E0
4.900792004E2,6.851252747E-1,5.697302399E0,8.253536682E0
4.900891544E2,6.876699829E-1,5.678890686E0,8.254434814E0
4.900991094E2,7.011419678E-1,5.618865509E0,8.191715240E0
4.901090634E2,6.771917725E-1,5.578000488E0,8.068970490E0
4.901190174E2,6.891668701E-1,5.552104340E0,7.926915894E0
4.901289714E2,7.171586609E-1,5.504802704E0,7.854466553E0
4.901389264E2,7.189549255E-1,5.505102081E0,7.843838654E0
4.901488804E2,8.400531006E-1,5.558840332E0,7.841743011E0
4.901588344E2,8.851094055E-1,5.628146210E0,7.900870056E0
4.901687884E2,8.927435303E-1,5.631439362E0,7.967631226E0
4.901787434E2,8.746311951E-1,5.621110840E0,8.044571228E0
4.901886974E2,8.204438782E-1,5.596412201E0,8.123307495E0
4.901986514E2,7.450007629E-1,5.610183563E0,8.127947845E0
4.902086054E2,6.843768311E-1,5.631439362E0,8.082741852E0
4.902185604E2,6.664141846E-1,5.667813721E0,8.037086792E0
4.902285144E2,6.265969849E-1,5.688770142E0,7.973918152E0
4.902384684E2,5.739065552E-1,5.666765900E0,7.993377686E0
4.902484224E2,5.325924683E-1,5.616769867E0,7.996670837E0
4.902583774E2,5.101391602E-1,5.605094147E0,7.929610291E0
4.902683314E2,5.007087708E-1,5.597909088E0,7.875273285E0
4.902782853E2,5.526507568E-1,5.619015198E0,7.851472778E0
4.902882393E2,6.150709534E-1,5.663472748E0,7.864645386E0
4.902981943E2,7.051835632E-1,5.752986603E0,7.913294220E0
4.903081483E2,7.620652771E-1,5.809568939E0,8.011789398E0
4.903181023E2,7.421566772E-1,5.839955750E0,8.094417572E0
4.903280563E2,6.777905273E-1,5.812862091E0,8.092321930E0
4.903380113E2,5.475613403E-1,5.754782867E0,8.060288544E0
4.903479653E2,4.382885742E-1,5.695955200E0,8.004155273E0
4.903579193E2,3.869453430E-1,5.683531036E0,7.968080292E0
4.903678733E2,3.820056152E-1,5.669310608E0,7.981701965E0
4.903778283E2,3.939807129E-1,5.652994537E0,8.023465118E0
4.903877823E2,4.014651489E-1,5.623356171E0,8.100554810E0
4.903977363E2,4.099974060E-1,5.598807220E0,8.141270142E0
4.904076903E2,3.962260437E-1,5.578599243E0,8.108188934E0
4.904176453E2,4.432283020E-1,5.607189789E0,8.027955780E0
4.904275993E2,4.945715332E-1,5.657485199E0,7.887847137E0
4.904375533E2,5.858816528E-1,5.722150726E0,7.805518341E0
4.904475083E2,6.484515381E-1,5.767057343E0,7.742798767E0
4.904574623E2,7.204518127E-1,5.809269562E0,7.700736237E0
4.904674163E2,7.262896729E-1,5.836662598E0,7.664062500E0
4.904773703E2,6.837780762E-1,5.853727112E0,7.638016663E0
4.904873253E2,6.493496704E-1,5.874533844E0,7.664661255E0
4.904972793E2,6.598278809E-1,5.907016296E0,7.748187561E0
4.905072333E2,6.815327454E-1,5.936654663E0,7.871680756E0
4.905171873E2,7.327262878E-1,5.908513184E0,7.996670837E0
4.905271423E2,7.463479614E-1,5.831124115E0,8.075407104E0
4.905370963E2,6.965016174E-1,5.733676758E0,8.023764496E0
4.905470503E2,6.758445740E-1,5.635930023E0,7.905660095E0
4.905570043E2,6.926097107E-1,5.605692902E0,7.773634644E0
4.905669593E2,7.354206848E-1,5.653892670E0,7.763306122E0
4.905769133E2,8.267308044E-1,5.699847107E0,7.883206787E0
4.905868673E2,8.771759033E-1,5.699847107E0,8.042176208E0
4.905968213E2,8.339158630E-1,5.642965393E0,8.110434265E0
4.906067763E2,7.277865601E-1,5.582341461E0,8.098908234E0
4.906167303E2,6.345304871E-1,5.569767609E0,8.029752045E0
4.906266843E2,6.104306030E-1,5.591771851E0,7.921527100E0
4.906366393E2,6.468049622E-1,5.681435394E0,7.916437683E0
4.906465933E2,6.833290100E-1,5.787864075E0,8.008047180E0
4.906565473E2,6.861730957E-1,5.783373413E0,8.092321930E0
4.906665013E2,6.788383484E-1,5.725443878E0,8.087681580E0
4.906764563E2,6.463558960E-1,5.632636871E0,7.985743561E0
4.906864103E2,5.707630920E-1,5.611081696E0,7.885302429E0
4.906963643E2,5.837860107E-1,5.697152710E0,7.832462311E0
4.907063183E2,6.393205261E-1,5.774242401E0,7.965385895E0
4.907162733E2,6.839277649E-1,5.733976135E0,8.088729401E0
4.907262273E2,6.285429382E-1,5.637426910E0,8.127798157E0
4.907361813E2,5.180726624E-1,5.584886169E0,8.070467377E0
4.907461353E2,4.764591980E-1,5.592669983E0,7.937244415E0
4.907560903E2,4.920268250E-1,5.692512360E0,7.849377136E0
4.907660443E2,5.712121582E-1,5.777685242E0,7.911048889E0
4.907759983E2,6.429130554E-1,5.773643646E0,8.010442200E0
4.907859523E2,6.686595154E-1,5.681285706E0,8.025261383E0
4.907959073E2,5.945635986E-1,5.596262512E0,7.999514923E0
4.908058613E2,5.442681885E-1,5.553451538E0,7.908055115E0
4.908158153E2,5.459147644E-1,5.557343445E0,7.861352234E0
4.908257703E2,6.141728210E-1,5.606291656E0,7.883206787E0
4.908357243E2,6.701564026E-1,5.631439362E0,7.940687256E0
4.908456783E2,7.161108398E-1,5.624254303E0,7.987839203E0
4.908556323E2,7.141648865E-1,5.597160645E0,8.012687531E0
4.908655873E2,7.536827087E-1,5.630241852E0,8.026309204E0
4.908755413E2,8.234376526E-1,5.636229401E0,8.029302979E0
4.908854953E2,7.954458618E-1,5.625152435E0,8.080795898E0
4.908954493E2,7.559280396E-1,5.624104614E0,8.117020569E0
4.909054043E2,7.319778442E-1,5.574557648E0,8.105195160E0
4.909153583E2,7.044351196E-1,5.534441071E0,8.089477844E0
4.909253123E2,6.703060913E-1,5.540278931E0,8.015980682E0
4.909352673E2,6.575825500E-1,5.577401733E0,7.914791107E0
4.909452213E2,6.836283875E-1,5.650749207E0,7.828420715E0
4.909551753E2,7.438032532E-1,5.734275513E0,7.866591339E0
4.909651293E2,7.764353943E-1,5.777086487E0,7.954907684E0
4.909750843E2,8.027806091E-1,5.760171661E0,8.079897766E0
4.909850383E2,7.842192078E-1,5.703289948E0,8.146509247E0
4.909949923E2,7.676037598E-1,5.650000763E0,8.127947845E0
4.910049463E2,7.321275330E-1,5.636229401E0,8.080945587E0
4.910149013E2,6.932084656E-1,5.669609985E0,8.044421539E0
4.910248553E2,6.824308777E-1,5.671555939E0,8.012986908E0
4.910348093E2,6.780899048E-1,5.646258545E0,8.056246948E0
4.910447633E2,6.310876465E-1,5.586682434E0,8.077951813E0
4.910547183E2,6.119274902E-1,5.550607452E0,7.995024261E0
4.910646723E2,6.020480347E-1,5.586981812E0,7.914042664E0
4.910746263E2,6.481521606E-1,5.670508118E0,7.886799316E0
4.910845813E2,6.935078430E-1,5.723647614E0,7.934699707E0
4.910945353E2,7.274871826E-1,5.708978119E0,8.025860138E0
4.911044893E2,6.990463257E-1,5.635780334E0,8.082143097E0
4.911144433E2,6.448590088E-1,5.560486908E0,8.043373718E0
4.911243983E2,5.911207581E-1,5.553301849E0,7.918084259E0
4.911343523E2,5.980064392E-1,5.593119049E0,7.850724335E0
4.911443063E2,6.219566345E-1,5.680088196E0,7.831564178E0
4.911542613E2,6.905140686E-1,5.760321350E0,7.899672546E0
4.911642153E2,7.509883118E-1,5.771997070E0,8.025111694E0
4.911741693E2,7.897576904E-1,5.709726562E0,8.108188934E0
4.911841233E2,7.719447327E-1,5.632936249E0,8.092770996E0
4.911940783E2,7.156617737E-1,5.598058777E0,8.030949554E0
4.912040323E2,6.792874146E-1,5.607040100E0,7.982450409E0
4.912139863E2,6.866221619E-1,5.622458038E0,7.998916168E0
4.912239403E2,6.973997498E-1,5.647755432E0,8.086783447E0
4.912338953E2,6.932084656E-1,5.621260529E0,8.121211853E0
4.912438493E2,6.351292419E-1,5.582042084E0,8.012837219E0
4.912538033E2,5.724096680E-1,5.589376831E0,7.907456360E0
4.912637583E2,5.813909912E-1,5.644312592E0,7.871680756E0
4.912737123E2,6.134243774E-1,5.724096680E0,7.868088226E0
4.912836666E2,6.641688538E-1,5.731730804E0,7.948471069E0
4.912936206E2,7.041357422E-1,5.704337769E0,8.024662628E0
4.913035756E2,7.186555481E-1,5.623206482E0,8.000562744E0
4.913135296E2,7.342231750E-1,5.594316559E0,7.917934570E0
4.913234836E2,7.614665222E-1,5.620961151E0,7.907007294E0
4.913334376E2,7.849676514E-1,5.648054810E0,7.897726593E0
4.913433926E2,7.961943054E-1,5.660329285E0,7.952362976E0
4.913533466E2,7.589218140E-1,5.645809479E0,8.048612823E0
4.913633006E2,7.069798279E-1,5.643863525E0,8.046666870E0
4.913732556E2,6.755451965E-1,5.647156677E0,8.012537842E0
4.913832096E2,6.391708374E-1,5.678591309E0,8.034242706E0
4.913931636E2,6.521937561E-1,5.691913605E0,8.038733368E0
4.914031176E2,6.750961304E-1,5.697152710E0,8.002658386E0
4.914130726E2,6.821315002E-1,5.711672516E0,8.001610565E0
4.914230266E2,6.831793213E-1,5.710924072E0,7.980654144E0
4.914329806E2,7.417076111E-1,5.722599792E0,7.971822510E0
4.914429356E2,7.232958984E-1,5.728138275E0,8.011789398E0
4.914528896E2,6.662644958E-1,5.684578857E0,8.024363251E0
4.914628436E2,6.177653503E-1,5.647456055E0,8.017028503E0
4.914727976E2,5.709127808E-1,5.612129517E0,7.968379669E0
4.914827526E2,5.381309509E-1,5.603746948E0,7.908953247E0
4.914927066E2,5.563929749E-1,5.638025665E0,7.834108887E0
4.915026606E2,6.373745728E-1,5.683081970E0,7.783514099E0
4.915126156E2,7.249424744E-1,5.752687225E0,7.836503906E0
4.915225696E2,8.198451233E-1,5.767506409E0,7.947572937E0
4.915325236E2,8.430468750E-1,5.744753723E0,8.027806091E0
4.915424776E2,7.954458618E-1,5.695655823E0,8.045469360E0
4.915524326E2,7.423063660E-1,5.655838623E0,8.036488037E0
4.915623866E2,6.515950012E-1,5.596711578E0,7.978558502E0
4.915723406E2,6.010002136E-1,5.561834106E0,7.910749512E0
4.915822956E2,5.608836365E-1,5.556595001E0,7.834557953E0
4.915922496E2,5.444178772E-1,5.562582550E0,7.839198303E0
4.916022036E2,5.730084229E-1,5.582341461E0,7.855813751E0
4.916121576E2,6.587800598E-1,5.613027649E0,7.932005310E0
4.916221126E2,7.243437195E-1,5.650898895E0,8.011789398E0
4.916320666E2,7.584727478E-1,5.661227417E0,8.087980957E0
4.916420206E2,8.014334106E-1,5.634582825E0,8.108787689E0
4.916519756E2,7.955955505E-1,5.634283447E0,8.085885315E0
4.916619296E2,7.926017761E-1,5.627098389E0,8.032745819E0
4.916718836E2,7.952961731E-1,5.629643097E0,7.991880798E0
4.916818376E2,8.075706482E-1,5.650000763E0,7.930508423E0
4.916917926E2,8.090675354E-1,5.672154694E0,7.948171692E0
4.917017466E2,7.725434875E-1,5.673202515E0,7.975415039E0
4.917117006E2,7.682025146E-1,5.675896912E0,7.970625000E0
4.917216556E2,7.192543030E-1,5.672304382E0,7.962392120E0
4.917316096E2,6.740483093E-1,5.690117340E0,7.933951263E0
4.917415636E2,6.806346130E-1,5.689967651E0,7.942782898E0
4.917515176E2,7.009922791E-1,5.708379364E0,7.982001343E0
4.917614726E2,7.159611511E-1,5.702391815E0,7.989036713E0
4.917714266E2,7.249424744E-1,5.713169403E0,8.014034729E0
4.917813806E2,7.586224365E-1,5.736221466E0,8.029602356E0
4.917913356E2,8.047265625E-1,5.771997070E0,8.033344574E0
4.918012896E2,8.521778870E-1,5.791606293E0,8.074958038E0
4.918112436E2,8.506809998E-1,5.745202789E0,8.103398895E0
4.918211976E2,7.866142273E-1,5.669160919E0,8.065827026E0
4.918311526E2,7.429051208E-1,5.625751190E0,7.972271576E0
4.918411066E2,7.057823181E-1,5.632487183E0,7.902516632E0
4.918510606E2,6.801855469E-1,5.655688934E0,7.904312897E0
4.918610156E2,7.303312683E-1,5.668562164E0,7.961793365E0
4.918709696E2,7.448510742E-1,5.673501892E0,8.034542084E0
4.918809236E2,7.430548096E-1,5.633684692E0,8.067473602E0
4.918908776E2,7.583230591E-1,5.626499634E0,8.031548309E0
4.919008326E2,7.906558228E-1,5.639223175E0,8.019573212E0
4.919107866E2,8.384065247E-1,5.636828156E0,7.986641693E0
4.919207406E2,9.048683167E-1,5.681435394E0,7.977660370E0
4.919306956E2,9.428892517E-1,5.697601776E0,8.017477570E0
4.919406496E2,9.530680847E-1,5.680537262E0,8.087681580E0
4.919506036E2,9.493258667E-1,5.691913605E0,8.134534149E0
4.919605576E2,9.336085510E-1,5.642516327E0,8.178542633E0
4.919705126E2,8.602610779E-1,5.566474457E0,8.193960571E0
4.919804666E2,7.872129822E-1,5.530249786E0,8.073610840E0
4.919904206E2,7.454498291E-1,5.533542938E0,7.914192352E0
4.920003756E2,7.158114624E-1,5.536536713E0,7.838150482E0
4.920103296E2,7.390132141E-1,5.600753174E0,7.833959198E0
4.920202836E2,8.065228271E-1,5.622308350E0,7.867339783E0
4.920302386E2,8.527766418E-1,5.636828156E0,7.945776672E0
4.920401926E2,8.584648132E-1,5.620811462E0,8.038134613E0
4.920501466E2,8.541238403E-1,5.583538971E0,8.060587921E0
4.920601006E2,8.268804932E-1,5.538033600E0,8.098758545E0
4.920700556E2,7.659571838E-1,5.536087646E0,8.060138855E0
4.920800096E2,7.155120850E-1,5.513933716E0,8.010591888E0
4.920899636E2,6.503974915E-1,5.481900330E0,7.982749786E0
4.920999186E2,6.119274902E-1,5.481900330E0,7.954308929E0
4.921098726E2,6.186634827E-1,5.498964844E0,7.937394104E0
4.921198266E2,6.251000977E-1,5.511688385E0,7.925119629E0
4.921297816E2,6.614744568E-1,5.534740448E0,7.908354492E0
4.921397356E2,7.273374939E-1,5.594615936E0,7.918383636E0
4.921496896E2,7.780819702E-1,5.631589050E0,7.996221771E0
4.921596436E2,8.032296753E-1,5.620212708E0,8.007598114E0
4.921695986E2,7.864645386E-1,5.619314575E0,8.000562744E0
4.921795526E2,7.611671448E-1,5.620961151E0,8.009843445E0
4.921895066E2,7.210505676E-1,5.602998505E0,8.030949554E0
4.921994616E2,6.822811890E-1,5.575455780E0,8.015082550E0
4.922094156E2,6.239025879E-1,5.589825897E0,8.040080566E0
4.922193696E2,5.879772949E-1,5.573210449E0,7.993078308E0
4.922293236E2,6.039939880E-1,5.628146210E0,7.917186127E0
4.922392786E2,6.894662476E-1,5.717510376E0,7.918233948E0
4.922492326E2,7.720944214E-1,5.772895203E0,8.021519165E0
4.922591866E2,8.512797546E-1,5.751190338E0,8.100854187E0
4.922691416E2,8.758287048E-1,5.708678741E0,8.131839752E0
4.922790960E2,8.180488586E-1,5.615871735E0,8.114326172E0
4.922890500E2,7.885601807E-1,5.586832123E0,7.976911926E0
4.922990050E2,7.976911926E-1,5.633834381E0,7.902516632E0
4.923089590E2,8.056246948E-1,5.687572632E0,7.917186127E0
4.923189130E2,8.173004150E-1,5.692811737E0,7.930658112E0
4.923288670E2,7.807763672E-1,5.673501892E0,7.936346283E0
4.923388220E2,7.241940308E-1,5.642516327E0,7.959098969E0
4.923487760E2,7.101232910E-1,5.644013214E0,7.951464844E0
4.923587300E2,7.542814636E-1,5.704487457E0,7.982450409E0
4.923686850E2,7.934999084E-1,5.744903412E0,8.078550568E0
4.923786390E2,7.869136047E-1,5.757327576E0,8.144114227E0
4.923885930E2,7.982899475E-1,5.740113373E0,8.109536133E0
4.923985480E2,7.884104919E-1,5.735772400E0,8.055049438E0
4.924085020E2,7.978408813E-1,5.739215240E0,7.971972198E0
4.924184560E2,8.048762512E-1,5.777685242E0,7.886050873E0
4.924284100E2,8.307723999E-1,5.785918121E0,7.843539276E0
4.924383650E2,8.361611938E-1,5.744005280E0,7.888445892E0
4.924483190E2,8.134085083E-1,5.692362671E0,7.896379395E0
4.924582730E2,8.039781189E-1,5.694308624E0,7.879464569E0
4.924682280E2,8.226892090E-1,5.702840881E0,7.871082001E0
4.924781820E2,8.628057861E-1,5.709576874E0,7.868986359E0
4.924881360E2,9.075627136E-1,5.686973877E0,7.917186127E0
4.924980910E2,8.931925964E-1,5.606441345E0,7.966882782E0
4.925080450E2,8.572673035E-1,5.558840332E0,7.960595856E0
4.925179990E2,8.396040344E-1,5.548661499E0,7.929610291E0
4.925279530E2,8.325686646E-1,5.552104340E0,7.921826477E0
4.925379080E2,8.568182373E-1,5.559439087E0,7.941435699E0
4.925478620E2,9.048683167E-1,5.562133484E0,8.000413055E0
4.925578160E2,9.397457886E-1,5.555397491E0,8.045768738E0
4.925677710E2,9.388476562E-1,5.575455780E0,8.114176483E0
4.925777250E2,9.801617432E-1,5.607339478E0,8.123008118E0
4.925876790E2,9.758207703E-1,5.625152435E0,8.117469635E0
4.925976340E2,9.574090576E-1,5.601800995E0,8.079448700E0
4.926075880E2,9.044192505E-1,5.572162628E0,7.997119904E0
4.926175420E2,8.584648132E-1,5.504353638E0,7.917335815E0
4.926274970E2,8.378077698E-1,5.510341187E0,7.806266785E0
4.926374510E2,8.431965637E-1,5.555098114E0,7.711064758E0
4.926474050E2,8.705895996E-1,5.577701111E0,7.699089661E0
4.926573590E2,8.930429077E-1,5.586233368E0,7.767048340E0
4.926673140E2,9.235794067E-1,5.619913330E0,7.893684998E0
4.926772680E2,9.148974609E-1,5.600902863E0,8.081694031E0
4.926872220E2,8.675958252E-1,5.531297607E0,8.197702789E0
4.926971770E2,8.619076538E-1,5.496569824E0,8.224197693E0
4.927071310E2,8.388555908E-1,5.522465973E0,8.249495087E0
4.927170850E2,8.490344238E-1,5.524411926E0,8.253686371E0
4.927270400E2,8.663983154E-1,5.482199707E0,8.197403412E0
4.927369940E2,8.794212341E-1,5.538332977E0,8.169112244E0
4.927469480E2,8.854087830E-1,5.541476440E0,8.064928894E0
4.927569030E2,8.324189758E-1,5.567971344E0,7.962541809E0
4.927668570E2,7.845185852E-1,5.614524536E0,7.882158966E0
4.927768110E2,7.997868347E-1,5.652395782E0,7.880063324E0
4.927867650E2,8.249345398E-1,5.664969635E0,7.885601807E0
4.927967200E2,7.909552002E-1,5.617817688E0,7.915090485E0
4.928066740E2,7.345225525E-1,5.573809204E0,7.947722626E0
4.928166280E2,7.267387390E-1,5.602549438E0,7.902965698E0
4.928265830E2,7.921527100E-1,5.682632904E0,7.920179901E0
4.928365370E2,8.602610779E-1,5.732479248E0,8.093968506E0
4.928464910E2,9.690847778E-1,5.760021973E0,8.193062439E0
4.928564460E2,9.758207703E-1,5.730832672E0,8.283474426E0
4.928664000E2,8.939410400E-1,5.650000763E0,8.301437073E0
4.928763540E2,7.753875732E-1,5.572462006E0,8.151748352E0
4.928863090E2,7.250921631E-1,5.580994263E0,7.962092743E0
4.928962630E2,6.945556641E-1,5.615871735E0,7.893684998E0
4.929062170E2,6.887178040E-1,5.662125549E0,7.869435425E0
4.929161720E2,7.158114624E-1,5.663472748E0,7.848928070E0
4.929261260E2,7.478448486E-1,5.676645355E0,7.873626709E0
4.929360800E2,7.670050049E-1,5.687872009E0,7.881709900E0
4.929460340E2,8.325686646E-1,5.729784851E0,7.887248383E0
4.929559890E2,8.798703003E-1,5.788462830E0,7.927814026E0
4.929659430E2,9.295669556E-1,5.809868317E0,8.062982941E0
4.929758970E2,9.490264893E-1,5.790259094E0,8.133785706E0
4.929858520E2,9.086105347E-1,5.747897186E0,8.148754578E0
4.929958060E2,8.162525940E-1,5.712271271E0,8.117319946E0
4.930057600E2,7.494914246E-1,5.683231659E0,8.005951538E0
4.930157150E2,6.909631348E-1,5.683980103E0,7.890691223E0
