"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.160777833E0,-3.000606346E1,1.127284241E1,1.042651367E1
4.170730833E0,-3.000884056E1,1.149900818E1,1.080102539E1
4.180684833E0,-2.991884041E1,1.135400391E1,1.055944824E1
4.190637833E0,-2.980320168E1,1.137263489E1,1.078582764E1
4.200591833E0,-2.966931725E1,1.119172668E1,1.092163086E1
4.210545833E0,-2.968649101E1,1.131340027E1,1.030786133E1
4.220498833E0,-2.965109825E1,1.121766663E1,1.129595947E1
4.230452833E0,-2.955175591E1,1.133514404E1,1.069586182E1
4.240405833E0,-2.957474327E1,1.117672729E1,1.112738037E1
4.250359833E0,-2.918902779E1,1.131205750E1,1.122338867E1
4.260312833E0,-2.925398445E1,1.119485474E1,1.073455811E1
4.270266833E0,-2.898121071E1,1.142185974E1,1.137695312E1
4.280219833E0,-2.874059868E1,1.129182434E1,1.068682861E1
4.290173833E0,-2.870460701E1,1.155618286E1,1.101202393E1
4.300126833E0,-2.853619957E1,1.146058655E1,1.154425049E1
4.310080833E0,-2.843239021E1,1.171788025E1,1.077740479E1
4.320034833E0,-2.834736061E1,1.158090210E1,1.153125000E1
4.329987833E0,-2.818150139E1,1.178298950E1,1.112475586E1
4.339941833E0,-2.789385033E1,1.165713501E1,1.126672363E1
4.349894833E0,-2.760647774E1,1.178784180E1,1.184893799E1
4.359848833E0,-2.758015251E1,1.154925537E1,1.135058594E1
4.369801833E0,-2.723633003E1,1.184266663E1,1.223510742E1
4.379755833E0,-2.718717003E1,1.172988892E1,1.159631348E1
4.389708833E0,-2.706242561E1,1.205975342E1,1.176922607E1
4.399662833E0,-2.687504768E1,1.187898254E1,1.257440186E1
4.409615833E0,-2.705505943E1,1.108000183E1,1.273870850E1
4.419569833E0,-2.690984535E1,1.102786255E1,1.337194824E1
4.429523833E0,-2.682532310E1,1.127690125E1,1.301495361E1
4.439476833E0,-2.673510551E1,1.114398193E1,1.241473389E1
4.449430833E0,-2.648321724E1,1.129801941E1,1.309356689E1
4.459383833E0,-2.652176857E1,1.123127747E1,1.260791016E1
4.469337833E0,-2.649707603E1,1.148799133E1,1.303710938E1
4.479290833E0,-2.639717674E1,1.142752075E1,1.249334717E1
4.489244833E0,-2.620647621E1,1.166584778E1,1.295147705E1
4.499197833E0,-2.596134758E1,1.158219910E1,1.331768799E1
4.509151833E0,-2.602729988E1,1.191128540E1,1.310040283E1
4.519104833E0,-2.584060860E1,1.198620605E1,1.352105713E1
4.529058833E0,-2.559660912E1,1.227619934E1,1.349554443E1
4.539012833E0,-2.561515999E1,1.212049866E1,1.313848877E1
4.548965833E0,-2.534588051E1,1.228559875E1,1.389013672E1
4.558919833E0,-2.525407600E1,1.233158875E1,1.346331787E1
4.568872833E0,-2.508405495E1,1.253660583E1,1.384765625E1
4.578826833E0,-2.516214943E1,1.272064209E1,1.353479004E1
4.588779833E0,-2.518891716E1,1.291929626E1,1.357592773E1
4.598733833E0,-2.512102699E1,1.299559021E1,1.416992188E1
4.608686833E0,-2.509112740E1,1.312382507E1,1.402258301E1
4.618640833E0,-2.511105537E1,1.314198303E1,1.421301270E1
4.628593833E0,-2.499917030E1,1.341062927E1,1.381268311E1
4.638547833E0,-2.503925514E1,1.360272217E1,1.359527588E1
4.648500833E0,-2.496942711E1,1.372264099E1,1.416534424E1
4.658454833E0,-2.493790627E1,1.401919556E1,1.379925537E1
4.668408833E0,-2.484462929E1,1.406942749E1,1.442041016E1
4.678361833E0,-2.485666847E1,1.442082214E1,1.391619873E1
4.688315833E0,-2.484622002E1,1.441447449E1,1.366046143E1
4.698268833E0,-2.475670433E1,1.474682617E1,1.443530273E1
4.708222833E0,-2.481622124E1,1.486566162E1,1.390814209E1
4.718175833E0,-2.477064323E1,1.550213623E1,1.498675537E1
4.728129833E0,-2.491782188E1,1.558486938E1,1.436517334E1
4.738082833E0,-2.487784004E1,1.593907166E1,1.413049316E1
4.748036833E0,-2.476306343E1,1.608500671E1,1.478027344E1
4.757989833E0,-2.495971107E1,1.638952637E1,1.429821777E1
4.767943833E0,-2.498809242E1,1.651135254E1,1.473529053E1
4.777897833E0,-2.500107002E1,1.706916809E1,1.442077637E1
4.787850833E0,-2.502812386E1,1.717340088E1,1.434887695E1
4.797804833E0,-2.505038643E1,1.766708374E1,1.505682373E1
4.807757833E0,-2.404750443E1,1.768450928E1,1.204449463E1
4.817711833E0,-2.384391403E1,1.783027649E1,1.249377441E1
4.827664833E0,-2.394655609E1,1.801164246E1,1.202380371E1
4.837618833E0,-2.405335999E1,1.830288696E1,1.185797119E1
4.847571458E0,-2.415943909E1,1.841888428E1,1.219006348E1
4.857525458E0,-2.426231003E1,1.849998474E1,1.203582764E1
4.867478458E0,-2.431473923E1,1.863386536E1,1.234234619E1
4.877432458E0,-2.435182190E1,1.874752808E1,1.229748535E1
4.887386458E0,-2.432124329E1,1.889294434E1,1.189129639E1
4.897339458E0,-2.432625198E1,1.868618774E1,1.252246094E1
4.907293458E0,-2.437256241E1,1.884449768E1,1.219232178E1
4.917246458E0,-2.443401337E1,1.869067383E1,1.227770996E1
4.927200458E0,-2.445605469E1,1.889680481E1,1.211004639E1
4.937153458E0,-2.439036942E1,1.880285645E1,1.174200439E1
4.947107458E0,-2.460455704E1,1.869134521E1,1.253607178E1
4.957060458E0,-2.474111176E1,1.844801331E1,1.183807373E1
4.967014458E0,-2.458498383E1,1.826397705E1,1.206048584E1
4.976967458E0,-2.454572296E1,1.807232666E1,1.180499268E1
4.986921458E0,-2.464119720E1,1.804280090E1,1.155798340E1
4.996874458E0,-2.473074341E1,1.782359314E1,1.204119873E1
5.006828458E0,-2.450575256E1,1.769470215E1,1.176342773E1
5.016782458E0,-2.452534485E1,1.747593689E1,1.185620117E1
5.026735458E0,-2.442561340E1,1.736346436E1,1.194091797E1
5.036689458E0,-2.408676910E1,1.709576416E1,1.121289062E1
5.046642458E0,-2.381484222E1,1.676322937E1,1.157012939E1
5.056596458E0,-2.376111603E1,1.662802124E1,1.096228027E1
5.066549458E0,-2.355136871E1,1.632575989E1,1.137591553E1
5.076503458E0,-2.334490585E1,1.648406982E1,1.122119141E1
5.086456458E0,-2.310882568E1,1.616236877E1,1.069177246E1
5.096410458E0,-2.278759766E1,1.608679199E1,1.114843750E1
5.106363458E0,-2.264272690E1,1.583679199E1,1.053100586E1
5.116317458E0,-2.264272690E1,1.583679199E1,1.053100586E1
5.126271458E0,-2.244697189E1,1.575262451E1,1.069049072E1
5.136224458E0,-2.222957993E1,1.571049500E1,1.102532959E1
5.146178458E0,-2.180056000E1,1.564651489E1,1.061285400E1
5.156131458E0,-2.146879196E1,1.528953552E1,1.101306152E1
5.166085458E0,-2.131068420E1,1.516226196E1,1.096826172E1
5.176038458E0,-2.113958359E1,1.507536316E1,1.123925781E1
5.185992458E0,-2.099191284E1,1.498362732E1,1.181451416E1
5.195945458E0,-2.076601410E1,1.505497742E1,1.138714600E1
5.205899458E0,-1.926039886E1,1.412031555E1,1.954095459E1
5.215852458E0,-1.909537888E1,1.434410095E1,1.902954102E1
5.225806458E0,-1.866054535E1,1.436885071E1,1.963812256E1
5.235760458E0,-1.863307953E1,1.469982910E1,1.990875244E1
5.245713458E0,-1.850024033E1,1.485427856E1,1.941009521E1
5.255667458E0,-1.832956314E1,1.491500854E1,2.012768555E1
5.265620458E0,-1.794002533E1,1.496928406E1,1.928247070E1
5.275574458E0,-1.754782104E1,1.519825745E1,1.974877930E1
5.285527458E0,-1.740009689E1,1.572608948E1,2.023583984E1
5.295481458E0,-1.728123856E1,1.613174438E1,1.997674561E1
5.305434458E0,-1.705360794E1,1.650096130E1,2.054199219E1
5.315388458E0,-1.673636627E1,1.663775635E1,2.013543701E1
5.325341458E0,-1.658093262E1,1.686291504E1,2.059039307E1
5.335295458E0,-1.647868347E1,1.708546448E1,2.075091553E1
5.345248458E0,-1.787548256E1,1.839543152E1,2.623535156E1
5.355202458E0,-1.775531197E1,1.852551270E1,2.671936035E1
5.365156458E0,-1.776105309E1,1.900721741E1,2.626391602E1
5.375109458E0,-1.788481712E1,1.914755249E1,2.646112061E1
5.385063458E0,-1.784022331E1,1.956858826E1,2.664526367E1
5.395016458E0,-1.764155388E1,1.981132507E1,2.608245850E1
5.404970458E0,-1.761225700E1,2.005955505E1,2.701605225E1
5.414923458E0,-1.753543282E1,2.022579956E1,2.650775146E1
5.424877458E0,-1.739343834E1,2.024688721E1,2.694812012E1
5.434830458E0,-1.737262917E1,2.050630188E1,2.736444092E1
5.444784458E0,-1.634722710E1,1.637991333E1,2.940692139E1
5.454737458E0,-1.652147484E1,1.663142395E1,3.019769287E1
5.464691458E0,-1.662881279E1,1.663368225E1,2.969641113E1
5.474645458E0,-1.674250984E1,1.668795776E1,3.001617432E1
5.484598458E0,-1.691545296E1,1.662020874E1,3.019958496E1
5.494552458E0,-1.715791130E1,1.674464417E1,2.998229980E1
5.504505458E0,-1.720391655E1,1.676887512E1,3.027026367E1
5.514459458E0,-1.724398232E1,1.667680359E1,3.010266113E1
5.524412458E0,-1.716518974E1,1.660739136E1,3.062878418E1
5.534366458E0,-1.721642494E1,1.623379517E1,3.098126221E1
5.544319458E0,-1.714698601E1,1.634185791E1,3.060803223E1
5.554273458E0,-1.687550163E1,1.613159180E1,3.101434326E1
5.564226458E0,-1.673069572E1,1.622099304E1,3.065374756E1
5.574180458E0,-1.657519341E1,1.611036682E1,3.088604736E1
5.584134458E0,-1.662428856E1,1.634561157E1,3.158874512E1
5.594087458E0,-1.674300957E1,1.644979858E1,3.111151123E1
5.604041458E0,-1.680383873E1,1.651358032E1,3.194458008E1
5.613994458E0,-1.682670784E1,1.644165039E1,3.145941162E1
5.623948458E0,-1.680272865E1,1.618568420E1,3.173596191E1
5.633901458E0,-1.668659019E1,1.627474976E1,3.214111328E1
5.643855458E0,-1.664751244E1,1.618641663E1,3.168859863E1
5.653808458E0,-1.677979088E1,1.645872498E1,3.255670166E1
5.663762458E0,-1.666575050E1,1.649974060E1,3.179351807E1
5.673715458E0,-1.672741127E1,1.671830750E1,3.270935059E1
5.683669458E0,-1.668207359E1,1.679609680E1,3.307226562E1
5.693623458E0,-1.661918831E1,1.670718384E1,3.275115967E1
5.703576458E0,-1.639389610E1,1.678262329E1,3.314074707E1
5.713530458E0,-1.630178642E1,1.686146545E1,3.245678711E1
5.723483458E0,-1.614158821E1,1.727183533E1,3.254888916E1
5.733437458E0,-1.616692543E1,1.739140320E1,3.304718018E1
5.743390458E0,-1.609555244E1,1.786875916E1,3.260742188E1
5.753344458E0,-1.586974525E1,1.798472595E1,3.275262451E1
5.763297458E0,-1.582655907E1,1.823442078E1,3.261816406E1
5.773251458E0,-1.577353096E1,1.858816528E1,3.285363770E1
5.783204458E0,-1.564129829E1,1.894526672E1,3.327087402E1
5.793158458E0,-1.562972069E1,1.954867554E1,3.280712891E1
5.803112458E0,-1.543823051E1,1.980622864E1,3.345831299E1
5.813065458E0,-1.556756783E1,2.048657227E1,3.318359375E1
5.823019458E0,-1.552747536E1,2.093406677E1,3.294940186E1
5.832972458E0,-1.548247719E1,2.155461121E1,3.373858643E1
5.842926458E0,-1.563268852E1,2.216047668E1,3.335314941E1
5.852879458E0,-1.629490089E1,2.721549988E1,2.786669922E1
5.862833458E0,-1.670895958E1,2.797399902E1,2.752923584E1
5.872786458E0,-1.693441200E1,2.863636780E1,2.752416992E1
5.882740458E0,-1.720806694E1,2.937924194E1,2.846203613E1
5.892693458E0,-1.744593620E1,2.994694519E1,2.865148926E1
5.902647458E0,-1.782943535E1,3.069453430E1,2.948266602E1
5.912600458E0,-2.203448105E1,2.604478455E1,2.905468750E1
5.922554458E0,-2.259846497E1,2.653735352E1,2.943109131E1
5.932508458E0,-2.326520157E1,2.709533691E1,3.001177979E1
5.942461458E0,-2.392296219E1,2.748049927E1,2.974548340E1
5.952415458E0,-2.459777069E1,2.782110596E1,3.028979492E1
5.962368458E0,-2.496524811E1,2.794790649E1,3.004742432E1
5.972322458E0,-2.692617416E1,1.915205383E1,3.567279053E1
5.982275458E0,-2.746051025E1,1.913227844E1,3.611627197E1
5.992229458E0,-2.788132858E1,1.923622131E1,3.588055420E1
6.002182458E0,-2.835816956E1,1.943003845E1,3.611889648E1
6.012136458E0,-2.859381866E1,1.923371887E1,3.529730225E1
6.022089458E0,-2.903540421E1,1.917631531E1,3.505834961E1
6.032043458E0,-2.810943794E1,1.318193054E1,3.679779053E1
6.041997458E0,-2.814080620E1,1.299339294E1,3.643872070E1
6.051950458E0,-2.807087517E1,1.233622742E1,3.681634521E1
6.061904458E0,-2.820765114E1,1.206971741E1,3.619720459E1
6.071857458E0,-2.833569527E1,1.180036926E1,3.597991943E1
6.081811458E0,-2.822300529E1,1.123838806E1,3.663879395E1
6.091764458E0,-2.836267281E1,1.095434570E1,3.590539551E1
6.101718458E0,-2.839050484E1,1.022033691E1,3.583813477E1
6.111671458E0,-2.848409462E1,9.876205444E0,3.544226074E1
6.121625458E0,-2.851215935E1,9.047760010E0,3.520684814E1
6.131578458E0,-2.846967125E1,8.509902954E0,3.604382324E1
6.141532458E0,-2.842872810E1,7.964797974E0,3.532635498E1
6.151486458E0,-2.835994148E1,7.422668457E0,3.624755859E1
6.161439458E0,-2.834756660E1,6.766479492E0,3.584991455E1
6.171393458E0,-2.815658760E1,5.940155029E0,3.594409180E1
6.181346458E0,-2.807792091E1,5.331604004E0,3.673889160E1
6.191300458E0,-3.152846336E1,6.266601562E0,5.079461670E1
6.201253458E0,-3.135944176E1,5.492599487E0,5.130297852E1
6.211207458E0,-3.117383003E1,4.937927246E0,5.084039307E1
6.221160458E0,-3.111580467E1,4.285034180E0,5.149591064E1
6.231114458E0,-3.103754616E1,3.584426880E0,5.199841309E1
6.241067458E0,-3.102588081E1,2.969589233E0,5.202233887E1
6.251021458E0,-3.076881599E1,2.523956299E0,5.194799805E1
6.260975458E0,-3.047412682E1,2.228942871E0,5.179016113E1
6.270928458E0,-3.032588577E1,2.039184570E0,5.206542969E1
6.280882458E0,-3.023709106E1,2.319244385E0,5.218743896E1
6.290835458E0,-3.015479279E1,2.336502075E0,5.312164307E1
6.300789458E0,-2.997121048E1,2.320022583E0,5.234771729E1
6.310742458E0,-2.983725357E1,2.192092896E0,5.270715332E1
6.320696458E0,-2.968261337E1,2.160308838E0,5.294390869E1
6.330649458E0,-2.950120163E1,2.238571167E0,5.275256348E1
6.340603458E0,-2.952642822E1,2.472396851E0,5.327691650E1
6.350556458E0,-2.924351501E1,2.729812622E0,5.287219238E1
6.360510458E0,-2.914723206E1,2.717712402E0,5.287554932E1
6.370464458E0,-2.910589218E1,2.767822266E0,5.296386719E1
6.380417458E0,-2.905060196E1,2.847991943E0,5.323565674E1
6.390371458E0,-2.903104782E1,2.892150879E0,5.300219727E1
6.400324458E0,-2.900457764E1,2.860931396E0,5.230450439E1
6.410278458E0,-2.902804565E1,2.639160156E0,5.284143066E1
6.420231458E0,-2.888626480E1,2.620346069E0,5.306256104E1
6.430185458E0,-2.885491943E1,2.419464111E0,5.312487793E1
6.440138458E0,-2.862100983E1,2.000122070E0,5.330950928E1
6.450092458E0,-2.827745438E1,1.688064575E0,5.362396240E1
6.460045458E0,-2.801502991E1,1.294906616E0,5.396276855E1
6.469999458E0,-2.777231979E1,8.680877686E-1,5.392895508E1
6.479953458E0,-2.760440826E1,3.164825439E-1,5.400787354E1
6.489906458E0,-2.820667839E1,-4.017333984E-1,5.512243652E1
6.499860458E0,-2.797018242E1,-1.030715942E0,5.519354248E1
6.509813458E0,-2.803164101E1,-1.481658936E0,5.505017090E1
6.519767458E0,-2.803164101E1,-1.481658936E0,5.505017090E1
6.529720458E0,-2.806680107E1,-2.880554199E-1,5.322216797E1
6.539674458E0,-2.804624748E1,-7.522888184E-1,5.310589600E1
6.549627458E0,-2.800402260E1,-1.112716675E0,5.321215820E1
6.559581458E0,-2.780715370E1,-1.335235596E0,5.342071533E1
6.569534458E0,-2.776752472E1,-1.095504761E0,5.247607422E1
6.579488458E0,-2.751731110E1,-1.082290649E0,5.227502441E1
6.589442458E0,-2.724855042E1,-1.480148315E0,5.254986572E1
6.599395458E0,-2.711871338E1,-1.605102539E0,5.289807129E1
6.609349458E0,-2.693278885E1,-1.535552979E0,5.269213867E1
6.619302458E0,-2.690819931E1,-1.666412354E0,5.285974121E1
6.629256458E0,-2.732524300E1,-8.914489746E-1,4.899298096E1
6.639209458E0,-2.733721352E1,-9.326019287E-1,4.963372803E1
6.649163458E0,-2.754103661E1,-6.546783447E-1,4.984381104E1
6.659116458E0,-2.769812965E1,-5.158386230E-1,4.918011475E1
6.669070458E0,-2.799108315E1,-3.408813477E-1,4.940948486E1
6.679023458E0,-2.802053261E1,-2.380371094E-3,4.899237061E1
6.688977458E0,-2.550055504E1,-1.742858887E-1,4.694610596E1
6.698931458E0,-2.594921684E1,3.572082520E-2,4.711578369E1
6.708884458E0,-2.603119469E1,2.201080322E-1,4.682379150E1
6.718838458E0,-2.600094032E1,3.861083984E-1,4.727923584E1
6.728791458E0,-2.378886223E1,1.969146729E-1,4.680780029E1
6.738745458E0,-2.390241051E1,3.327331543E-1,4.716442871E1
6.748698458E0,-2.421799660E1,1.048461914E0,4.714709473E1
6.758652458E0,-2.476542473E1,1.552261353E0,4.762695312E1
6.768605458E0,-2.245034599E1,2.335159302E0,4.953613281E1
6.778559458E0,-2.310387611E1,3.135162354E0,4.905523682E1
6.788512458E0,-2.376678658E1,3.750366211E0,4.958160400E1
6.798466458E0,-2.449004555E1,4.687133789E0,5.013171387E1
6.808420458E0,-2.328829575E1,7.900924683E0,5.251721191E1
6.818373458E0,-2.396537018E1,8.275466919E0,5.317327881E1
6.828327458E0,-2.451803589E1,8.498703003E0,5.296398926E1
6.838280458E0,-2.496365356E1,8.524536133E0,5.380133057E1
6.848234333E0,-2.496685600E1,1.138972473E1,5.227325439E1
6.858187333E0,-2.519645119E1,1.109687805E1,5.208355713E1
6.868141333E0,-2.535014153E1,1.062788391E1,5.332720947E1
6.878094333E0,-2.533784103E1,1.063188171E1,5.155505371E1
6.888048333E0,-2.507611847E1,9.941513062E0,5.205059814E1
6.898002333E0,-2.416528702E1,9.075393677E0,5.178961182E1
6.907955333E0,-2.355646515E1,8.484298706E0,5.174530029E1
6.917909333E0,-2.229667091E1,7.771987915E0,5.107177734E1
6.927862333E0,-2.200515175E1,7.586639404E0,5.121478271E1
6.937816333E0,-2.180220985E1,7.365737915E0,4.995434570E1
6.947769333E0,-2.207530022E1,7.268188477E0,5.054681396E1
6.957723333E0,-2.246005821E1,6.880584717E0,4.911126709E1
6.967676333E0,-2.297164345E1,6.775161743E0,4.910894775E1
6.977630333E0,-2.346343803E1,6.963729858E0,4.831134033E1
6.987583333E0,-2.355263710E1,6.989639282E0,4.791558838E1
6.997537333E0,-2.370375252E1,6.994613647E0,4.777093506E1
7.007491333E0,-2.354134560E1,7.284561157E0,4.675122070E1
7.017444333E0,-2.331227684E1,9.909088135E0,4.469946289E1
7.027398333E0,-2.296738243E1,1.026618958E1,4.395886230E1
7.037351333E0,-2.261187935E1,1.058474731E1,4.386322021E1
7.047305333E0,-2.216123390E1,1.090945435E1,4.408636475E1
7.057258333E0,-2.147103500E1,1.134100342E1,4.218878174E1
7.067212333E0,-2.113295746E1,1.157389832E1,4.293041992E1
7.077165333E0,-2.078330994E1,1.179411316E1,4.207196045E1
7.087119333E0,-2.060575867E1,1.197845459E1,4.199749756E1
7.097072333E0,-1.988494301E1,1.298468018E1,4.228338623E1
7.107026333E0,-1.967002678E1,1.316967773E1,4.164288330E1
7.116980333E0,-1.966746712E1,1.312414551E1,4.161773682E1
7.126933333E0,-1.983560753E1,1.323884583E1,4.090344238E1
7.136887333E0,-1.972152519E1,1.341015625E1,4.062500000E1
7.146840333E0,-1.970383644E1,1.354031372E1,4.112078857E1
7.156794333E0,-1.995804405E1,1.388824463E1,4.104193115E1
7.166747333E0,-2.005139732E1,1.384582520E1,4.118249512E1
7.176701333E0,-2.005460548E1,1.412525940E1,4.077783203E1
7.186654333E0,-2.020529747E1,1.430845642E1,4.071728516E1
7.196608333E0,-1.987224007E1,1.435386658E1,4.132824707E1
7.206561333E0,-1.985288811E1,1.459138489E1,4.080706787E1
7.216515333E0,-2.009587479E1,1.496932983E1,4.146972656E1
7.226469333E0,-2.006672668E1,1.510691833E1,4.110235596E1
7.236422333E0,-2.009055710E1,1.537890625E1,4.110260010E1
7.246376333E0,-2.002176666E1,1.544975281E1,4.124114990E1
7.256329333E0,-1.994435501E1,1.575944519E1,4.091839600E1
7.266283333E0,-1.988616943E1,1.593635559E1,4.166876221E1
7.276236333E0,-2.003565216E1,1.606945801E1,4.097064209E1
7.286190333E0,-2.017372131E1,1.642341614E1,4.106042480E1
7.296143333E0,-2.018974686E1,1.648474121E1,4.142358398E1
7.306097333E0,-2.014878845E1,1.659979248E1,4.109875488E1
7.316050333E0,-1.977975082E1,1.626139832E1,4.169403076E1
7.326004333E0,-1.969132614E1,1.642510986E1,4.099456787E1
7.335958333E0,-1.980044937E1,1.670228577E1,4.095867920E1
7.345911333E0,-1.963364029E1,1.700949097E1,4.158337402E1
7.355865333E0,-1.970439911E1,1.730990601E1,4.137646484E1
7.365818333E0,-1.967462921E1,1.782191467E1,4.201007080E1
7.375772333E0,-1.943995285E1,1.817529297E1,4.134875488E1
7.385725333E0,-1.955029678E1,1.860415649E1,4.122796631E1
7.395679333E0,-1.920294952E1,1.813496399E1,4.224353027E1
7.405632333E0,-1.917483139E1,1.841963196E1,4.166265869E1
7.415586333E0,-1.910126495E1,1.897821045E1,4.211993408E1
7.425539333E0,-1.902064896E1,1.938363647E1,4.163226318E1
7.435493333E0,-1.907697678E1,1.978134155E1,4.128314209E1
7.445447333E0,-1.883926773E1,2.026834106E1,4.196807861E1
7.455400333E0,-1.849685478E1,1.902015686E1,4.166436768E1
7.465354333E0,-1.854688072E1,1.938270569E1,4.221130371E1
7.475307333E0,-1.831527901E1,1.972532654E1,4.165985107E1
7.485261333E0,-1.828128242E1,1.995205688E1,4.142816162E1
7.495214333E0,-1.790555000E1,2.033106995E1,4.189636230E1
7.505168333E0,-1.782008171E1,2.078715515E1,4.137622070E1
7.515121333E0,-1.776129723E1,2.102723694E1,4.209277344E1
7.525075333E0,-1.768427849E1,2.158389282E1,4.193652344E1
7.535029333E0,-1.751362419E1,2.188468933E1,4.186724854E1
7.544982333E0,-1.753414345E1,2.230581665E1,4.236511230E1
7.554936333E0,-1.729437447E1,2.277029419E1,4.183544922E1
7.564889333E0,-1.704742622E1,2.303379822E1,4.238055420E1
7.574843333E0,-1.698454475E1,2.375382996E1,4.266522217E1
7.584796333E0,-1.677955818E1,2.445602417E1,4.263195801E1
7.594750333E0,-1.674687004E1,2.499472046E1,4.329034424E1
7.604703333E0,-1.683479500E1,2.588293457E1,4.352038574E1
7.614657333E0,-1.702555656E1,2.656097412E1,4.407000732E1
7.624610333E0,-1.707198906E1,2.747248840E1,4.422711182E1
7.634564333E0,-1.673625946E1,2.688105774E1,4.812750244E1
7.644518333E0,-1.701698685E1,2.745559692E1,4.889880371E1
7.654471333E0,-1.765501785E1,2.830908203E1,4.850183105E1
7.664425333E0,-1.847600174E1,2.890510559E1,4.897167969E1
7.674378333E0,-1.895975876E1,2.946156311E1,4.967376709E1
7.684332333E0,-1.980485153E1,3.009243774E1,4.971313477E1
7.694285333E0,-2.049892044E1,3.045808411E1,5.022564697E1
7.704239333E0,-2.126861954E1,3.059863281E1,5.012280273E1
7.714192333E0,-2.213431549E1,3.092730713E1,5.121246338E1
7.724146333E0,-2.309167099E1,3.114137268E1,5.149206543E1
7.734099333E0,-2.388159180E1,3.136691284E1,5.183093262E1
7.744053333E0,-2.456306076E1,3.146525574E1,5.326391602E1
7.754007333E0,-2.487102127E1,3.102615356E1,5.321038818E1
7.763960333E0,-2.533002090E1,3.044563293E1,5.391802979E1
7.773914333E0,-2.540455627E1,2.991658020E1,5.436822510E1
7.783867333E0,-2.588400269E1,2.914016724E1,5.390203857E1
7.793821333E0,-2.631489563E1,2.879710388E1,5.425390625E1
7.803774333E0,-2.637024689E1,2.820141602E1,5.387780762E1
7.813728333E0,-2.657039261E1,2.755400085E1,5.377624512E1
7.823681333E0,-2.662354660E1,2.722416687E1,5.303552246E1
7.833635333E0,-2.649719238E1,2.666705322E1,5.270465088E1
