"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.323182989E2,5.233055367E1,4.929792415E0,3.197589163E0,1.215961515E1,3.307622089E2,4.747704502E0,3.359142599E0
4.333183007E2,5.233065543E1,4.929707894E0,3.735050505E0,1.266067824E1,3.316082153E2,4.748584016E0,3.357899176E0
4.343183025E2,5.233076037E1,4.929608977E0,3.761387095E0,1.321876159E1,3.315365075E2,4.748453818E0,3.358083289E0
4.353183057E2,5.233087690E1,4.929494379E0,4.326080391E0,1.433764621E1,3.305655664E2,4.748062924E0,3.358635959E0
4.363183074E2,5.233099206E1,4.929383763E0,4.358728603E0,1.477583160E1,3.300198350E2,4.746698512E0,3.360563981E0
4.373183098E2,5.233111105E1,4.929258717E0,4.812026889E0,1.523462353E1,3.290511225E2,4.746522490E0,3.360812593E0
4.383183112E2,5.233123229E1,4.929127091E0,4.924266985E0,1.567448968E1,3.279386976E2,4.746558832E0,3.360761267E0
4.393183142E2,5.233135514E1,4.928985972E0,5.281742617E0,1.640959300E1,3.264517696E2,4.746655247E0,3.360625091E0
4.403183165E2,5.233147847E1,4.928857689E0,5.874685597E0,1.636292450E1,3.274359821E2,4.745215903E0,3.362657144E0
4.413183179E2,5.233160005E1,4.928730415E0,6.058124572E0,1.605324293E1,3.279669441E2,4.744565717E0,3.363574466E0
4.423183197E2,5.233172116E1,4.928605693E0,6.453270317E0,1.582102022E1,3.282181718E2,4.743914016E0,3.364493549E0
4.433183233E2,5.233183917E1,4.928484589E0,6.936331837E0,1.559275570E1,3.289608488E2,4.742839539E0,3.366008042E0
4.443183250E2,5.233195638E1,4.928374129E0,7.412022036E0,1.523172080E1,3.304127232E2,4.742526635E0,3.366448893E0
4.453183275E2,5.233207339E1,4.928267991E0,7.969559424E0,1.502798774E1,3.313072103E2,4.742630205E0,3.366302983E0
4.463183290E2,5.233219216E1,4.928164716E0,8.573123328E0,1.492053904E1,3.324420238E2,4.742709153E0,3.366191754E0
4.473183312E2,5.233230900E1,4.928060363E0,9.181304601E0,1.476773429E1,3.319004735E2,4.742296784E0,3.366772674E0
4.483183337E2,5.233242451E1,4.927955078E0,9.736489036E0,1.464659208E1,3.313896645E2,4.741781012E0,3.367499053E0
4.493183354E2,5.233253602E1,4.927850845E0,1.029229949E1,1.450327395E1,3.306895874E2,4.741416609E0,3.368012110E0
4.503183372E2,5.233264577E1,4.927741768E0,1.080991470E1,1.437006699E1,3.290935582E2,4.741087486E0,3.368475394E0
4.513183401E2,5.233275454E1,4.927628955E0,1.152095286E1,1.427807682E1,3.273267658E2,4.741027695E0,3.368559548E0
4.523183421E2,5.233285782E1,4.927508516E0,1.192315303E1,1.420970915E1,3.247081694E2,4.741211310E0,3.368301107E0
4.533183447E2,5.233295665E1,4.927379943E0,1.242189911E1,1.409406601E1,3.216449828E2,4.740923140E0,3.368706698E0
4.543183459E2,5.233305086E1,4.927242711E0,1.286592082E1,1.410697999E1,3.183899564E2,4.740554427E0,3.369225543E0
4.553183478E2,5.233313932E1,4.927094155E0,1.330987203E1,1.416193416E1,3.145770803E2,4.740304613E0,3.369577007E0
4.563183510E2,5.233322405E1,4.926937474E0,1.352705690E1,1.426929865E1,3.112894154E2,4.740505129E0,3.369294904E0
4.573183532E2,5.233330093E1,4.926773478E0,1.351634263E1,1.418543251E1,3.078899662E2,4.740353092E0,3.369508806E0
4.583183547E2,5.233337222E1,4.926602053E0,1.343438306E1,1.416757106E1,3.046217551E2,4.740892687E0,3.368749555E0
4.593183563E2,5.233343526E1,4.926426075E0,1.349591774E1,1.408441446E1,3.010667689E2,4.741146607E0,3.368392181E0
4.603183594E2,5.233349221E1,4.926243058E0,1.341674533E1,1.408425207E1,2.978390657E2,4.741372001E0,3.368074908E0
4.613183613E2,5.233354344E1,4.926056243E0,1.357228885E1,1.405644702E1,2.946950208E2,4.741511852E0,3.367878025E0
4.623183635E2,5.233358729E1,4.925863214E0,1.360476534E1,1.406303643E1,2.909973053E2,4.741484227E0,3.367916917E0
4.633183652E2,5.233362414E1,4.925667718E0,1.353475314E1,1.401793655E1,2.876637592E2,4.741463239E0,3.367946465E0
4.643183675E2,5.233365308E1,4.925470140E0,1.350608494E1,1.394300689E1,2.841069963E2,4.741489680E0,3.367909240E0
4.653183693E2,5.233367502E1,4.925269756E0,1.354493968E1,1.389712281E1,2.808864429E2,4.741527641E0,3.367855796E0
4.663183718E2,5.233368699E1,4.925068374E0,1.350418884E1,1.381704095E1,2.767214163E2,4.741568998E0,3.367797569E0
4.673183742E2,5.233369425E1,4.924865791E0,1.349879388E1,1.380344468E1,2.734694200E2,4.741484628E0,3.367916352E0
4.683183755E2,5.233369572E1,4.924662841E0,1.343440181E1,1.379766605E1,2.707413611E2,4.741347849E0,3.368108907E0
4.693183784E2,5.233368843E1,4.924461122E0,1.331977277E1,1.377443959E1,2.671925957E2,4.741097376E0,3.368461474E0
4.703183800E2,5.233367428E1,4.924261783E0,1.315412214E1,1.372334185E1,2.639933752E2,4.741227365E0,3.368278508E0
4.713183826E2,5.233365242E1,4.924066685E0,1.297095015E1,1.353464647E1,2.607633638E2,4.741140093E0,3.368401349E0
4.723183843E2,5.233362473E1,4.923878836E0,1.287534011E1,1.321693621E1,2.570845124E2,4.741023577E0,3.368565343E0
4.733183869E2,5.233359174E1,4.923695854E0,1.271179194E1,1.299222012E1,2.542164598E2,4.740944184E0,3.368677081E0
4.743183880E2,5.233355390E1,4.923518505E0,1.261022587E1,1.277584569E1,2.514633653E2,4.740881912E0,3.368764719E0
4.753183905E2,5.233351212E1,4.923347244E0,1.255244718E1,1.256368514E1,2.491068378E2,4.740946387E0,3.368673981E0
4.763183923E2,5.233346688E1,4.923181178E0,1.253468240E1,1.237215233E1,2.469411282E2,4.740767595E0,3.368925592E0
4.773180586E2,5.233341966E1,4.923019424E0,1.234288686E1,1.220209945E1,2.451265987E2,4.740710442E0,3.369006017E0
4.783180575E2,5.233337187E1,4.922861024E0,1.233722316E1,1.203170400E1,2.439961615E2,4.741017593E0,3.368573766E0
4.793180562E2,5.233332401E1,4.922704689E0,1.217939113E1,1.188390154E1,2.435581814E2,4.741217107E0,3.368292948E0
4.803180560E2,5.233327614E1,4.922548404E0,1.197288639E1,1.182405075E1,2.433994775E2,4.741287548E0,3.368193792E0
4.813180548E2,5.233322864E1,4.922393844E0,1.183066740E1,1.176180405E1,2.433374344E2,4.741278692E0,3.368206259E0
4.823180599E2,5.233318112E1,4.922239737E0,1.149299641E1,1.169810946E1,2.434015851E2,4.741350566E0,3.368105083E0
4.833180622E2,5.233313356E1,4.922087285E0,1.121427993E1,1.161142734E1,2.433356961E2,4.741288594E0,3.368192319E0
4.843180646E2,5.233308654E1,4.921934648E0,1.096363031E1,1.156091055E1,2.433556761E2,4.741331955E0,3.368131280E0
4.853180710E2,5.233304022E1,4.921783131E0,1.060534095E1,1.150348050E1,2.434501941E2,4.741407264E0,3.368025266E0
4.863180723E2,5.233299413E1,4.921632535E0,1.020319536E1,1.144624290E1,2.434849425E2,4.741576698E0,3.367786729E0
4.873180742E2,5.233294797E1,4.921483550E0,9.808060713E0,1.138175437E1,2.434800502E2,4.741687634E0,3.367630535E0
4.883180798E2,5.233290208E1,4.921335669E0,9.387430693E0,1.130184063E1,2.433903228E2,4.741810005E0,3.367458227E0
4.893180790E2,5.233285631E1,4.921186437E0,8.907016307E0,1.131754585E1,2.434009655E2,4.741908264E0,3.367319862E0
4.903180799E2,5.233281041E1,4.921035934E0,8.470934054E0,1.136846906E1,2.435358438E2,4.742059465E0,3.367106928E0
4.913180851E2,5.233276426E1,4.920886081E0,8.124359832E0,1.137759196E1,2.434430227E2,4.742194724E0,3.366916427E0
4.923180903E2,5.233271813E1,4.920735179E0,7.801016265E0,1.141540355E1,2.433899649E2,4.742375549E0,3.366661726E0
4.933180956E2,5.233267247E1,4.920586653E0,7.430801921E0,1.132917114E1,2.433477198E2,4.742499855E0,3.366486620E0
4.943181014E2,5.233262693E1,4.920438626E0,7.118153986E0,1.123408113E1,2.433245584E2,4.742585998E0,3.366365263E0
4.953181059E2,5.233258203E1,4.920291514E0,6.700871932E0,1.113800822E1,2.433938183E2,4.742663830E0,3.366255610E0
4.963181109E2,5.233253726E1,4.920147707E0,6.319499652E0,1.095615349E1,2.433421976E2,4.742392222E0,3.366638241E0
4.973181158E2,5.233249409E1,4.920009317E0,5.977162914E0,1.060434255E1,2.432836721E2,4.741431430E0,3.367991246E0
4.983181201E2,5.233245262E1,4.919876105E0,5.587185322E0,1.016570993E1,2.432801335E2,4.740806410E0,3.368870970E0
4.993181251E2,5.233241297E1,4.919748625E0,5.300795604E0,9.732505581E0,2.432950216E2,4.739968977E0,3.370049129E0
5.003181287E2,5.233237545E1,4.919628657E0,4.961463338E0,9.178895583E0,2.433116040E2,4.739276833E0,3.371022416E0
5.013181338E2,5.233233997E1,4.919516042E0,4.570157901E0,8.576360257E0,2.432958988E2,4.738700974E0,3.371831864E0
5.023181382E2,5.233230746E1,4.919410386E0,4.349938056E0,8.080108747E0,2.432945599E2,4.738884121E0,3.371574457E0
5.033181417E2,5.233227652E1,4.919312130E0,4.077296400E0,7.550028622E0,2.432427323E2,4.738502554E0,3.372110701E0
5.043181462E2,5.233224696E1,4.919218072E0,3.787162373E0,7.198115479E0,2.432674468E2,4.738433941E0,3.372207114E0
5.053181493E2,5.233221895E1,4.919127966E0,3.537957487E0,6.887811314E0,2.433203411E2,4.738320581E0,3.372366396E0
5.063181527E2,5.233219209E1,4.919040600E0,3.316363380E0,6.638431952E0,2.433726476E2,4.737460488E0,3.373574537E0
5.073181566E2,5.233216648E1,4.918958494E0,3.145487622E0,6.291035675E0,2.433407792E2,4.736492143E0,3.374933956E0
5.083181607E2,5.233214211E1,4.918881238E0,2.969435313E0,5.910603174E0,2.432890477E2,4.735666029E0,3.376093051E0
5.093181636E2,5.233211959E1,4.918808778E0,2.896260902E0,5.529083222E0,2.433222616E2,4.734918040E0,3.377142014E0
5.103181676E2,5.233209899E1,4.918742263E0,2.780828578E0,5.122521334E0,2.432796757E2,4.734222438E0,3.378117071E0
5.113181707E2,5.233208031E1,4.918680625E0,2.758032453E0,4.758110307E0,2.433238695E2,4.733699863E0,3.378849307E0
5.123181742E2,5.233206337E1,4.918625515E0,2.756605415E0,4.305534315E0,2.433408322E2,4.732555575E0,3.380451857E0
5.133181766E2,5.233204781E1,4.918573816E0,2.755956251E0,3.973032755E0,2.434694922E2,4.732363605E0,3.380720595E0
5.143181800E2,5.233203371E1,4.918527180E0,2.755300699E0,3.623643940E0,2.436232692E2,4.731993407E0,3.381238742E0
5.153181828E2,5.233202166E1,4.918485201E0,2.842548752E0,3.216216352E0,2.438811182E2,4.731585302E0,3.381809806E0
5.163181868E2,5.233201134E1,4.918449128E0,2.945826611E0,2.817557042E0,2.439966262E2,4.730904071E0,3.382762733E0
5.173181889E2,5.233200280E1,4.918419528E0,3.079444611E0,2.371928943E0,2.441317255E2,4.730160984E0,3.383801723E0
5.183181918E2,5.233199608E1,4.918395930E0,3.199699717E0,1.889821809E0,2.441953102E2,4.729493184E0,3.384735035E0
5.193181945E2,5.233199070E1,4.918376953E0,3.195450787E0,1.529873140E0,2.442337885E2,4.728987322E0,3.385441764E0
5.203181978E2,5.233198610E1,4.918362796E0,3.501444205E0,1.176945047E0,2.441598218E2,4.732089472E0,3.381104297E0
5.213182009E2,5.233198293E1,4.918352348E0,3.459544174E0,8.371548435E-1,2.441598135E2,4.740687185E0,3.369038742E0
5.223182045E2,5.233198004E1,4.918345641E0,3.264928744E0,5.099450978E-1,2.441598083E2,4.740909683E0,3.368725637E0
5.233182070E2,5.233197952E1,4.918341850E0,3.368360486E0,1.963634076E-1,2.441598052E2,4.740701004E0,3.369019297E0
5.243182091E2,5.233197939E1,4.918341070E0,3.484190464E0,4.389413328E-3,2.441598046E2,4.740595738E0,3.369167417E0
5.253182113E2,5.233197918E1,4.918340565E0,3.502473892E0,1.099776845E-2,2.441598042E2,4.740569769E0,3.369203957E0
5.263182147E2,5.233197885E1,4.918340632E0,3.670673063E0,0.000000000E0,2.441598043E2,4.740717928E0,3.368995483E0
5.273182175E2,5.233197885E1,4.918340632E0,3.670673063E0,0.000000000E0,2.441598043E2,4.740900362E0,3.368738753E0
5.283182197E2,5.233197877E1,4.918340242E0,3.948380024E0,1.509757427E-2,2.441598040E2,4.741055201E0,3.368520834E0
5.293182222E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.741136130E0,3.368406928E0
5.303182251E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.741227170E0,3.368278783E0
5.313182274E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.741249309E0,3.368247619E0
5.323182299E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.741598162E0,3.367756508E0
5.333182330E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.741768405E0,3.367516805E0
5.343182358E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.741894064E0,3.367339857E0
5.353182379E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.741999313E0,3.367191641E0
5.363182406E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.742107978E0,3.367038603E0
5.373182428E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.742204777E0,3.366902269E0
5.383182460E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.742301965E0,3.366765377E0
5.393182483E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.742390165E0,3.366641138E0
5.403182508E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.742495750E0,3.366492402E0
5.413182535E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.742583609E0,3.366368628E0
5.423182560E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.742643488E0,3.366284269E0
5.433182582E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.742702268E0,3.366201454E0
5.443182602E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.742758200E0,3.366122649E0
5.453182638E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.742808424E0,3.366051884E0
5.463182651E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.742862293E0,3.365975980E0
5.473182682E2,5.233197880E1,4.918340347E0,3.947141021E0,0.000000000E0,2.441598041E2,4.742919625E0,3.365895195E0
5.483182706E2,5.233197443E1,4.918347630E0,5.364945676E0,3.417552036E-3,2.441598108E2,4.742967310E0,3.365828001E0
5.493182724E2,5.233197423E1,4.918347600E0,5.404570130E0,9.016683353E-3,2.441598108E2,4.743032929E0,3.365735532E0
5.503182757E2,5.233197380E1,4.918347850E0,5.382587072E0,1.839921119E-2,2.441598110E2,4.743080617E0,3.365668327E0
5.513182774E2,5.233197408E1,4.918348469E0,5.330228165E0,9.349211924E-3,2.441598115E2,4.743022598E0,3.365750090E0
5.523182802E2,5.233197359E1,4.918349197E0,5.306490261E0,7.777268639E-3,2.441598122E2,4.742976937E0,3.365814435E0
5.533182819E2,5.233197347E1,4.918350059E0,5.354043780E0,0.000000000E0,2.441598129E2,4.742900929E0,3.365921540E0
5.543182852E2,5.233197347E1,4.918350059E0,5.354043780E0,0.000000000E0,2.441598129E2,4.742850355E0,3.365992803E0
5.553182880E2,5.233197202E1,4.918349727E0,5.281730987E0,2.845622004E-2,2.441598129E2,4.742843673E0,3.366002218E0
5.563182902E2,5.233197170E1,4.918350226E0,5.241322950E0,1.064810770E-2,2.441598133E2,4.742796515E0,3.366068664E0
5.573182924E2,5.233197158E1,4.918350296E0,5.180845964E0,1.090734744E-2,2.441598134E2,4.742752778E0,3.366130289E0
5.583182949E2,5.233197085E1,4.918350601E0,5.134984983E0,1.377799260E-2,2.441598137E2,4.742723471E0,3.366171581E0
5.593182974E2,5.233197103E1,4.918350946E0,5.199406452E0,8.612739627E-3,2.441598140E2,4.742675284E0,3.366239472E0
5.603182999E2,5.233197067E1,4.918350881E0,5.219325515E0,6.122192161E-3,2.441598140E2,4.742629464E0,3.366304027E0
5.613183016E2,5.233197049E1,4.918350379E0,5.067579979E0,6.905243738E-3,2.441598136E2,4.742588943E0,3.366361114E0
5.623183039E2,5.233197027E1,4.918349935E0,4.926390219E0,8.044607462E-3,2.441598133E2,4.742493815E0,3.366495128E0
5.633183069E2,5.233197028E1,4.918349981E0,4.925852180E0,0.000000000E0,2.441598133E2,4.742468877E0,3.366530259E0
5.643183093E2,5.233197028E1,4.918349981E0,4.925852180E0,0.000000000E0,2.441598133E2,4.742456263E0,3.366548028E0
5.653183113E2,5.233197028E1,4.918349981E0,4.925852180E0,0.000000000E0,2.441598133E2,4.742211345E0,3.366893018E0
5.663183138E2,5.233196896E1,4.918347526E0,4.710622608E0,0.000000000E0,2.441598114E2,4.742026610E0,3.367153198E0
5.673183155E2,5.233196896E1,4.918347526E0,4.710622608E0,0.000000000E0,2.441598114E2,4.741368068E0,3.368080444E0
5.683183184E2,5.233194796E1,4.918280550E0,4.593261169E0,2.168248637E0,2.437059980E2,4.740274211E0,3.369619776E0
5.693183211E2,5.233195163E1,4.918292683E0,4.599396877E0,0.000000000E0,2.437060076E2,4.741133784E0,3.368410229E0
5.703183241E2,5.233191027E1,4.918155297E0,4.536810518E0,4.407289503E0,2.441188387E2,4.742412584E0,3.366609558E0
5.713183253E2,5.233188647E1,4.918074657E0,4.455650961E0,5.402876262E0,2.441526807E2,4.742641684E0,3.366286811E0
5.723183283E2,5.233185973E1,4.917985719E0,4.498716671E0,6.218535281E0,2.440938344E2,4.742634087E0,3.366297514E0
5.733183304E2,5.233183035E1,4.917885648E0,4.427548852E0,7.038423482E0,2.441700497E2,4.742715191E0,3.366183246E0
5.743183333E2,5.233179940E1,4.917778024E0,4.591714472E0,7.692762893E0,2.444046805E2,4.742770387E0,3.366105479E0
5.753183353E2,5.233176307E1,4.917664727E0,4.483862705E0,8.293403166E0,2.434318086E2,4.742686929E0,3.366223066E0
5.763183382E2,5.233172623E1,4.917537450E0,4.584091814E0,9.035175860E0,2.440606030E2,4.742540910E0,3.366428783E0
5.773183407E2,5.233168594E1,4.917401384E0,4.605332236E0,9.747845574E0,2.440940803E2,4.742491470E0,3.366498432E0
5.783183424E2,5.233164388E1,4.917258895E0,4.556995299E0,1.033259736E1,2.440223967E2,4.742486396E0,3.366505579E0
5.793183451E2,5.233159908E1,4.917108958E0,4.758746345E0,1.093246281E1,2.438241906E2,4.742489563E0,3.366501118E0
5.803183471E2,5.233154992E1,4.916952561E0,4.765364043E0,1.153438284E1,2.431886779E2,4.742436520E0,3.366575840E0
5.813183501E2,5.233149787E1,4.916788677E0,4.856221182E0,1.214902564E1,2.423556781E2,4.742263485E0,3.366819578E0
5.823183513E2,5.233144102E1,4.916620812E0,4.796429534E0,1.272212573E1,2.411993818E2,4.742028822E0,3.367150083E0
5.833183546E2,5.233138006E1,4.916446957E0,4.798966658E0,1.327419626E1,2.403198170E2,4.741636631E0,3.367702346E0
5.843183562E2,5.233131564E1,4.916266467E0,4.755915990E0,1.382973420E1,2.398379944E2,4.741279319E0,3.368205375E0
5.853183589E2,5.233124913E1,4.916078966E0,4.787365704E0,1.437146253E1,2.398114380E2,4.741047397E0,3.368531819E0
5.863183608E2,5.233118280E1,4.915882882E0,4.749002885E0,1.487549312E1,2.405207200E2,4.741127716E0,3.368418770E0
5.873183641E2,5.233111587E1,4.915670258E0,4.639727949E0,1.592684514E1,2.423251732E2,4.740167583E0,3.369769772E0
5.883183656E2,5.233105344E1,4.915454656E0,4.690835336E0,1.624311579E1,2.440161244E2,4.740149264E0,3.369795540E0
5.893183680E2,5.233098994E1,4.915231089E0,4.445371514E0,1.673758490E1,2.450775287E2,4.740486282E0,3.369321421E0
5.903183712E2,5.233092770E1,4.915000400E0,4.467599065E0,1.712768093E1,2.460702224E2,4.740584017E0,3.369183909E0
5.913183730E2,5.233086648E1,4.914764218E0,4.656618212E0,1.745484635E1,2.468640171E2,4.739554058E0,3.370632636E0
5.923183757E2,5.233080627E1,4.914521205E0,4.637738467E0,1.779687508E1,2.481621399E2,4.739964637E0,3.370055232E0
5.933183770E2,5.233075041E1,4.914273666E0,4.342256146E0,1.788142439E1,2.499137848E2,4.740042099E0,3.369946280E0
5.943183804E2,5.233070156E1,4.914022228E0,4.433137492E0,1.789483489E1,2.522617822E2,4.739775089E0,3.370321815E0
5.953183823E2,5.233065825E1,4.913771423E0,4.316843655E0,1.778997758E1,2.544062158E2,4.739735902E0,3.370376925E0
5.963183854E2,5.233062188E1,4.913517239E0,4.340376429E0,1.778274716E1,2.565814399E2,4.739789988E0,3.370300862E0
5.973183868E2,5.233058965E1,4.913261654E0,4.122788334E0,1.778961977E1,2.582373519E2,4.739794002E0,3.370295218E0
5.983183887E2,5.233056144E1,4.913006218E0,3.992737317E0,1.772113359E1,2.595091721E2,4.739791500E0,3.370298736E0
5.993183917E2,5.233053383E1,4.912749238E0,3.931607151E0,1.774604488E1,2.601492543E2,4.739827920E0,3.370247517E0
6.003183942E2,5.233050705E1,4.912493719E0,3.602802042E0,1.772247890E1,2.604500514E2,4.740082116E0,3.369889994E0
6.013183967E2,5.233048100E1,4.912237721E0,3.499800314E0,1.770957363E1,2.604993478E2,4.740366129E0,3.369490465E0
6.023183993E2,5.233045531E1,4.911982258E0,3.573126491E0,1.769829190E1,2.603510265E2,4.740565150E0,3.369210455E0
6.033178446E2,5.233042922E1,4.911726589E0,3.506519592E0,1.767077332E1,2.603742888E2,4.740716408E0,3.368997621E0
6.043178380E2,5.233040289E1,4.911470591E0,3.412019643E0,1.771552694E1,2.604053246E2,4.740635118E0,3.369112007E0
6.053178432E2,5.233037595E1,4.911212807E0,3.496517760E0,1.778609624E1,2.603494214E2,4.740697526E0,3.369024190E0
6.063178413E2,5.233034960E1,4.910955895E0,3.457726480E0,1.781845058E1,2.602924871E2,4.740802119E0,3.368877009E0
6.073178388E2,5.233032319E1,4.910696295E0,3.414495731E0,1.792149950E1,2.603496453E2,4.740829915E0,3.368837893E0
6.083178452E2,5.233029696E1,4.910435389E0,3.162311008E0,1.800670302E1,2.605357326E2,4.740918301E0,3.368713508E0
6.093178430E2,5.233026944E1,4.910172218E0,2.942690932E0,1.814039553E1,2.603994027E2,4.740936539E0,3.368687840E0
6.103178414E2,5.233024158E1,4.909909404E0,2.486419830E0,1.819641765E1,2.602724909E2,4.740749581E0,3.368950941E0
6.113178480E2,5.233021424E1,4.909642982E0,1.991078786E0,1.837432560E1,2.604408947E2,4.740293378E0,3.369592813E0
6.123178474E2,5.233018585E1,4.909374851E0,1.403878516E0,1.849009237E1,2.603318953E2,4.740003162E0,3.370001048E0
6.133178477E2,5.233015788E1,4.909108264E0,8.194038169E-1,1.846955414E1,2.603499303E2,4.739934234E0,3.370097995E0
6.143178564E2,5.233013111E1,4.908842515E0,5.253569381E-1,1.839636457E1,2.605052016E2,4.740435599E0,3.369392729E0
6.153178574E2,5.233010350E1,4.908576697E0,1.755878394E-1,1.833754575E1,2.603962577E2,4.741059769E0,3.368514405E0
6.163178598E2,5.233007586E1,4.908312624E0,-1.103714611E-1,1.827894683E1,2.603594789E2,4.741725216E0,3.367577618E0
6.173178699E2,5.233004873E1,4.908049881E0,-4.669408370E-1,1.819901835E1,2.604169649E2,4.742099150E0,3.367051036E0
6.183178806E2,5.233002180E1,4.907788107E0,-7.381694829E-1,1.810243784E1,2.604466758E2,4.742503085E0,3.366482069E0
6.193178906E2,5.232999630E1,4.907527879E0,-1.035807559E0,1.796822606E1,2.608657079E2,4.742679937E0,3.366232916E0
6.203178999E2,5.232997240E1,4.907270092E0,-1.206254149E0,1.774602278E1,2.615803374E2,4.742792972E0,3.366073656E0
6.213179086E2,5.232995328E1,4.907010768E0,-1.714502212E0,1.773909105E1,2.631115159E2,4.742445471E0,3.366563231E0
6.223179182E2,5.232993868E1,4.906752153E0,-2.027333648E0,1.771043591E1,2.650715069E2,4.742377924E0,3.366658381E0
6.233179263E2,5.232993106E1,4.906494348E0,-2.317167650E0,1.760915930E1,2.678496456E2,4.742525394E0,3.366450642E0
6.243179343E2,5.232993336E1,4.906243140E0,-2.612599950E0,1.730977446E1,2.709831504E2,4.743422978E0,3.365185803E0
6.253179419E2,5.232994441E1,4.905991397E0,-2.622268916E0,1.718583389E1,2.740446807E2,4.745584372E0,3.362137118E0
6.263179486E2,5.232996536E1,4.905743968E0,-2.745329911E0,1.698390615E1,2.778834369E2,4.752038221E0,3.353009064E0
6.273179561E2,5.232999424E1,4.905502268E0,-2.690723348E0,1.677246765E1,2.810016894E2,4.762659741E0,3.337904916E0
6.283179635E2,5.233003266E1,4.905267172E0,-2.679997042E0,1.654522092E1,2.846379088E2,4.783880064E0,3.307420228E0
6.293179692E2,5.233007973E1,4.905039957E0,-2.628973985E0,1.630275983E1,2.883292500E2,4.820285592E0,3.254133348E0
6.303179756E2,5.233013516E1,4.904818846E0,-2.460665213E0,1.610009688E1,2.917727105E2,4.868157910E0,3.182070960E0
6.313179821E2,5.233020356E1,4.904579541E0,-2.143300240E0,1.628159597E1,2.952149472E2,4.809915875E0,3.269441284E0
6.323179888E2,5.233027696E1,4.904336105E0,-1.432330993E0,1.648200174E1,2.981281730E2,4.766294945E0,3.332712038E0
6.333179947E2,5.233035735E1,4.904087532E0,-2.917547757E-1,1.697404737E1,3.001735903E2,4.738638886E0,3.371919119E0
6.343179991E2,5.233044240E1,4.903870390E0,1.271355782E0,1.692181810E1,3.021310088E2,4.738337278E0,3.372342935E0
6.353180047E2,5.233052852E1,4.903662192E0,2.099860282E0,1.677858450E1,3.039299901E2,4.737444820E0,3.373596540E0
6.363180106E2,5.233061756E1,4.903466591E0,2.920575575E0,1.671296262E1,3.048177037E2,4.737646876E0,3.373312779E0
6.373180150E2,5.233070711E1,4.903265725E0,3.568687267E0,1.668214335E1,3.056252982E2,4.738203679E0,3.372530642E0
6.383180205E2,5.233079539E1,4.903068874E0,3.581291984E0,1.654436154E1,3.061116804E2,4.738940282E0,3.371495520E0
6.393180245E2,5.233088288E1,4.902873603E0,4.176923927E0,1.644905829E1,3.062777557E2,4.738976769E0,3.371444234E0
6.403180295E2,5.233097166E1,4.902677543E0,4.735135864E0,1.640246874E1,3.064907290E2,4.738791602E0,3.371704493E0
6.413180341E2,5.233106004E1,4.902485413E0,5.162690151E0,1.626856168E1,3.066482244E2,4.738590007E0,3.371987808E0
6.423180387E2,5.233114910E1,4.902294679E0,5.547966585E0,1.617589486E1,3.067873729E2,4.738390412E0,3.372268277E0
6.433180430E2,5.233123716E1,4.902104823E0,5.822619983E0,1.613643270E1,3.069108557E2,4.738863451E0,3.371603509E0
6.443180473E2,5.233132626E1,4.901915255E0,6.394578840E0,1.613272902E1,3.071812952E2,4.740049318E0,3.369936126E0
6.453180515E2,5.233141627E1,4.901726539E0,7.075886798E0,1.616251489E1,3.073033449E2,4.740928962E0,3.368698504E0
6.463180562E2,5.233150512E1,4.901538280E0,7.393886578E0,1.615345351E1,3.074662264E2,4.741426522E0,3.367998155E0
6.473180600E2,5.233159670E1,4.901348794E0,7.720444839E0,1.627314400E1,3.077450054E2,4.741678187E0,3.367643836E0
