"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.971067435E2,7.917923853E-3,1.656627283E-3,9.238610044E-3
1.971166975E2,2.584792301E-2,1.504274085E-2,6.467591505E-3
1.971266515E2,2.339730039E-2,3.209569678E-2,3.220026381E-3
1.971366065E2,3.527456429E-3,4.368843511E-2,-5.286391824E-4
1.971465605E2,-2.085953206E-2,4.693590105E-2,8.393684402E-4
1.971565145E2,-4.168704897E-2,3.722361848E-2,3.463647328E-3
1.971664685E2,-5.161210522E-2,1.926994324E-2,1.314986264E-3
1.971764225E2,-5.658236519E-2,4.618030973E-3,-3.482165514E-3
1.971863765E2,-5.596565083E-2,1.496763201E-3,-1.292101014E-2
1.971963315E2,-5.372114107E-2,4.379368387E-3,-2.220532298E-2
1.972062855E2,-6.360372901E-2,2.096159942E-2,-3.221198916E-2
1.972162395E2,-6.793110073E-2,3.016521782E-2,-3.109958582E-2
1.972261935E2,-6.330252439E-2,2.667780966E-2,-2.668699436E-2
1.972361475E2,-3.645492718E-2,5.989674851E-2,1.495685615E-2
1.972461015E2,-4.734468181E-3,9.641662985E-2,3.522163630E-2
1.972560565E2,-1.617061533E-2,4.687517509E-2,1.206198707E-2
1.972660105E2,-5.723022670E-2,-5.212011747E-3,-1.507118903E-2
1.972759645E2,-7.721298933E-2,-7.818429731E-4,-2.268596552E-2
1.972859185E2,-7.541697472E-2,1.630133390E-2,-1.734169573E-2
1.972958725E2,-8.647681773E-2,9.035698138E-3,-7.893065922E-3
1.973058265E2,-8.798978478E-2,3.993748687E-3,-8.100774139E-4
1.973157815E2,-6.766188145E-2,-2.039110288E-3,1.355605200E-3
1.973257355E2,-4.192946106E-2,-6.735067815E-3,-3.393818391E-3
1.973356895E2,-2.414060757E-2,-2.489989158E-3,-7.064453326E-3
1.973456435E2,-1.623961888E-2,4.750836641E-3,-9.748454206E-3
1.973555975E2,-8.070372045E-3,3.671723418E-3,-6.072226912E-3
1.973655515E2,1.677254913E-3,-2.473032568E-3,-1.776613411E-3
1.973755055E2,1.719735935E-2,-1.059380919E-2,1.149135176E-3
1.973854605E2,2.456714772E-2,-9.759029374E-3,-2.676199656E-3
1.973954145E2,2.391094342E-2,-2.238466404E-4,-9.971929714E-3
1.974053685E2,1.513449568E-2,8.734228089E-3,-1.637363620E-2
1.974153225E2,7.638762705E-3,1.119951718E-2,-1.512434706E-2
1.974252765E2,-2.613889519E-4,2.025373746E-3,-1.228315942E-2
1.974352305E2,-7.479620632E-3,-1.323720254E-2,-4.279827699E-3
1.974451855E2,-1.302393246E-2,-2.353721112E-2,1.387670636E-6
1.974551395E2,-1.457096357E-2,-2.568105608E-2,1.943631098E-3
1.974650935E2,-6.979799364E-3,-2.015173249E-2,7.340717129E-4
1.974750475E2,4.525323398E-3,-7.388532627E-3,-4.101430066E-3
1.974850015E2,1.994502544E-2,1.524800900E-3,-1.161074452E-2
1.974949555E2,3.358493745E-2,1.153429225E-2,-1.675384119E-2
1.975049105E2,3.811061382E-2,1.898269728E-2,-1.902588084E-2
1.975148645E2,3.675213456E-2,1.506465394E-2,-1.717951149E-2
1.975248185E2,2.276572213E-2,1.632235758E-2,-1.436623838E-2
1.975347725E2,1.342761517E-2,8.895866573E-3,-1.230095699E-2
1.975447265E2,1.566987298E-2,3.566746600E-4,-5.783322267E-3
1.975546805E2,1.691623218E-2,1.623540418E-3,-5.956161302E-3
1.975646355E2,1.420267671E-2,9.723810945E-4,-9.321690537E-3
1.975745895E2,2.005398739E-3,1.002153568E-2,-1.660090871E-2
1.975845435E2,-1.705263369E-2,1.506924257E-2,-2.065344900E-2
1.975944975E2,-3.443988040E-2,1.264496706E-2,-2.048913203E-2
1.976044515E2,-3.947281837E-2,3.384378739E-3,-1.311613806E-2
1.976144055E2,-3.167694807E-2,-2.007456962E-3,-3.408383345E-3
1.976243605E2,-1.583996415E-2,-4.267287441E-3,2.159431577E-3
1.976343145E2,-1.118502580E-2,-1.094929408E-3,-7.356908172E-4
1.976442685E2,-1.537569426E-2,1.097366959E-2,-7.695610635E-3
1.976542225E2,-2.348315530E-2,2.076371573E-2,-1.133348793E-2
1.976641765E2,-2.300911397E-2,1.793490723E-2,-1.060537994E-2
1.976741305E2,-1.118095033E-2,1.208980102E-2,-5.705163814E-3
1.976840855E2,1.619220246E-3,4.658793099E-3,-4.182749894E-3
1.976940395E2,1.021590456E-2,4.010046832E-3,-1.716130180E-3
1.977039935E2,7.084402256E-3,7.051648572E-3,-8.687700611E-4
1.977139475E2,1.276314375E-3,1.275241189E-2,9.142165072E-4
1.977239015E2,-3.249700414E-3,1.410028897E-2,3.243375337E-3
1.977338555E2,-5.207594950E-4,9.640026838E-3,7.233322598E-3
1.977438095E2,3.011595923E-3,8.691567928E-4,1.202478819E-2
1.977537645E2,1.829685178E-3,-2.095740288E-3,1.046950184E-2
1.977637185E2,-4.920090549E-3,-4.556857515E-3,1.300953887E-2
1.977736725E2,-1.300225221E-2,-9.483439848E-3,1.638429798E-2
1.977836265E2,-1.790222898E-2,-1.401039585E-2,1.928441226E-2
1.977935805E2,-1.530511491E-2,-1.767650247E-2,2.266209945E-2
1.978035345E2,-3.558668541E-3,-2.056695521E-2,1.801412925E-2
1.978134895E2,1.415907592E-2,-1.250263769E-2,6.118321791E-3
1.978234435E2,3.345317766E-2,7.117364556E-3,-6.970976479E-3
1.978333975E2,4.308183491E-2,2.184491232E-2,-2.134432457E-2
1.978433515E2,3.388447315E-2,2.934591100E-2,-2.859839983E-2
1.978533055E2,1.058048289E-2,2.503638342E-2,-2.380497567E-2
1.978632595E2,-1.296087727E-2,1.045695879E-2,-1.313900761E-2
1.978732145E2,-2.279566601E-2,-6.195255555E-3,1.584012061E-3
1.978831685E2,-1.151308790E-2,-2.522675879E-2,1.519512851E-2
1.978931225E2,1.088942308E-2,-3.368762136E-2,2.061812393E-2
1.979030765E2,2.467551082E-2,-2.267567813E-2,1.404263824E-2
1.979130305E2,1.530624181E-2,-1.886777580E-3,1.168917399E-3
1.979229845E2,-1.055188477E-6,1.330515929E-2,-6.284572184E-3
1.979329385E2,-8.781497367E-3,1.572277769E-2,-6.042490713E-3
1.979428935E2,-4.323733039E-3,3.582604695E-3,-8.635944687E-4
1.979528475E2,1.021393016E-2,-7.386689540E-3,-1.777452417E-5
1.979628015E2,2.251789160E-2,-3.735767212E-3,2.121333731E-3
1.979727555E2,2.027763985E-2,4.502987489E-3,-1.936790999E-3
1.979827095E2,3.407266457E-3,8.595744148E-3,-7.086563855E-4
1.979926635E2,-1.870842092E-2,8.626103401E-3,4.732980393E-3
1.980026185E2,-3.319643438E-2,-6.854137871E-3,1.358598750E-2
1.980125725E2,-3.334956616E-2,-2.003918216E-2,2.013017237E-2
1.980225260E2,-1.745779999E-2,-2.558592707E-2,2.115749381E-2
1.980324800E2,4.097291268E-3,-2.075149119E-2,1.668231748E-2
1.980424340E2,1.937951520E-2,-5.088391714E-3,9.288490750E-3
1.980523880E2,2.453645691E-2,7.672410458E-3,3.495848970E-3
1.980623430E2,1.770777069E-2,1.554680150E-2,-1.393784420E-3
1.980722970E2,6.141397171E-3,1.217231061E-2,9.012897499E-5
1.980822510E2,-2.305760281E-3,-2.335492987E-3,8.374077268E-3
1.980922050E2,-3.613106208E-3,-1.730911620E-2,1.711403951E-2
1.981021590E2,1.431051642E-4,-2.085105330E-2,2.278688923E-2
1.981121130E2,4.839856178E-3,-1.878017932E-2,2.415761724E-2
1.981220680E2,3.572183661E-3,-1.351203024E-2,2.115484141E-2
1.981320220E2,-3.872949164E-3,-9.267217480E-3,1.695370488E-2
1.981419760E2,-1.089053601E-2,-3.139277920E-3,1.409101672E-2
1.981519300E2,-1.211825293E-2,-6.323886104E-3,1.236129180E-2
1.981618840E2,-2.314419951E-3,-1.399327442E-2,9.691914544E-3
1.981718380E2,1.944280602E-2,-1.621514931E-2,7.056450471E-3
1.981817930E2,4.216786847E-2,-8.704688400E-3,5.942646414E-3
1.981917470E2,5.282796919E-2,1.023858786E-4,-3.156576306E-3
1.982017010E2,4.600280896E-2,6.655067205E-3,-6.250081584E-3
1.982116550E2,2.617370710E-2,8.696113713E-3,-8.931618184E-3
1.982216090E2,2.388341120E-3,6.222867407E-3,-9.548487142E-3
1.982315630E2,-1.270752121E-2,1.248082612E-3,-6.185713224E-3
1.982415170E2,-9.976059198E-3,-7.826341316E-3,-3.869907465E-3
1.982514720E2,5.387449637E-3,-1.452232618E-2,-1.045891549E-3
1.982614260E2,2.049984224E-2,-1.082858630E-2,-3.916886169E-3
1.982713800E2,2.257790789E-2,5.969083868E-4,-4.859645385E-3
1.982813340E2,4.323769361E-3,7.888946682E-3,-5.886698142E-3
1.982912880E2,-1.979887858E-2,1.285414398E-2,-3.792122006E-3
1.983012420E2,-3.208989650E-2,4.913130309E-3,3.386694938E-3
1.983111970E2,-2.176961675E-2,-9.958760813E-3,1.141106524E-2
1.983211510E2,-9.604883380E-4,-1.661109552E-2,1.606363058E-2
1.983311050E2,1.923772506E-2,-1.552665699E-2,1.709587127E-2
1.983410590E2,2.554206178E-2,-1.109959092E-2,1.360636298E-2
1.983510130E2,1.942850836E-2,-7.791444659E-6,1.179354824E-2
1.983609670E2,1.095587388E-2,3.165260889E-3,1.005166024E-2
1.983709220E2,1.144323219E-2,-1.537349075E-3,1.244850457E-2
1.983808760E2,1.871684380E-2,-9.880526923E-3,1.431407314E-2
1.983908300E2,2.457792871E-2,-1.032580808E-2,1.213081274E-2
1.984007840E2,1.648433506E-2,-2.299638465E-3,7.102398202E-3
1.984107380E2,-7.439107168E-3,6.105031818E-3,2.819236368E-3
1.984206920E2,-3.820951656E-2,1.278704777E-2,1.227231231E-3
1.984306470E2,-5.250563100E-2,6.310506724E-3,8.079545572E-3
1.984406010E2,-4.148118943E-2,-1.395088620E-2,1.473414525E-2
1.984505550E2,-7.502714172E-3,-2.841584757E-2,1.999655180E-2
1.984605090E2,3.015261330E-2,-2.854716405E-2,1.616635919E-2
1.984704630E2,5.089730769E-2,-1.277698670E-2,2.857211279E-3
1.984804170E2,4.299872741E-2,7.763511501E-3,-1.096321642E-2
1.984903710E2,1.739935763E-2,2.725332417E-2,-2.319724485E-2
1.985003260E2,-6.034083664E-3,2.957433090E-2,-2.670025826E-2
1.985102800E2,-1.340331603E-2,1.629341394E-2,-2.395080961E-2
1.985202340E2,-2.583404770E-3,-6.739152595E-4,-1.830581576E-2
1.985301880E2,1.221258566E-2,-1.006794907E-2,-1.245538518E-2
1.985401420E2,1.470192336E-2,-4.152317997E-3,-1.311612781E-2
1.985500960E2,4.229309037E-3,1.062076911E-2,-1.404796820E-2
1.985600510E2,-1.107866503E-2,1.916282624E-2,-9.597477503E-3
1.985700050E2,-1.725027338E-2,1.270226389E-2,-3.621876938E-3
1.985799590E2,-1.566732302E-2,-1.828745008E-5,3.417250700E-3
1.985899130E2,-4.191230517E-3,-9.148935787E-3,5.832471885E-3
1.985998670E2,-2.022142289E-3,-1.030991599E-2,6.852560677E-3
1.986098210E2,-1.167476922E-2,-4.637649748E-3,5.014181137E-3
1.986197760E2,-2.854284830E-2,5.255586002E-3,5.253327079E-3
1.986297300E2,-3.617680073E-2,4.548783414E-3,7.095435634E-3
1.986396840E2,-2.722417191E-2,-1.715536229E-3,1.671245694E-2
1.986496380E2,-9.102781769E-4,-1.296659280E-2,1.792339608E-2
1.986595920E2,2.724714763E-2,-1.559559628E-2,1.614498533E-2
1.986695460E2,4.372758418E-2,-5.892103072E-3,1.079070009E-2
1.986795010E2,3.360481560E-2,7.690306287E-3,3.600734286E-3
1.986894550E2,1.148113795E-2,1.786118373E-2,-1.641698182E-3
1.986994090E2,-8.038794622E-3,1.846194081E-2,-2.093060873E-3
1.987093630E2,-1.618034393E-2,6.656414364E-3,1.530702459E-3
1.987193170E2,-4.654587246E-3,-6.846670061E-3,1.060759183E-3
1.987292710E2,8.831394836E-3,-1.422868669E-2,-4.937278572E-4
1.987392250E2,1.431612670E-2,-9.089840576E-3,-4.246238153E-3
1.987491800E2,8.436666802E-3,4.288815428E-3,-5.901925266E-3
1.987591340E2,-1.533450326E-3,1.038811356E-2,-5.068141501E-3
1.987690880E2,-1.382420398E-2,8.862122893E-3,-5.793834571E-4
1.987790420E2,-1.715089753E-2,-2.390211448E-4,7.459046319E-4
1.987889960E2,-1.249329373E-2,-9.161675349E-3,6.191802211E-3
1.987989500E2,-5.224619061E-3,-8.853009902E-3,1.912577776E-3
1.988089050E2,-6.298405118E-3,-3.167694435E-3,-1.623301068E-3
1.988188590E2,-1.477982197E-2,-2.419347875E-4,-4.276570398E-4
1.988288130E2,-2.408757061E-2,3.156258492E-3,7.209642790E-4
1.988387670E2,-2.666997164E-2,-7.035350427E-4,6.308818702E-3
1.988487210E2,-1.337333862E-2,-9.093823843E-3,1.303463057E-2
1.988586750E2,8.660180494E-3,-1.763534918E-2,2.084373869E-2
1.988686290E2,2.445166185E-2,-1.286243182E-2,1.934704185E-2
1.988785840E2,3.147186339E-2,-5.395720713E-3,1.449763402E-2
1.988885380E2,2.771334350E-2,4.969035741E-3,1.089144778E-2
1.988984920E2,1.967844367E-2,9.646110237E-3,8.396785706E-3
1.989084460E2,2.180843987E-2,5.880401004E-3,7.730195764E-3
1.989184000E2,2.777315490E-2,-4.851909354E-3,1.042971294E-2
1.989283540E2,3.105017543E-2,-1.146214176E-2,1.069017034E-2
1.989383090E2,1.857534796E-2,-1.660842262E-2,1.126370020E-2
1.989482630E2,2.550575417E-3,-1.341529377E-2,1.043146197E-2
1.989582170E2,-1.719154790E-2,-7.994965650E-3,1.167388447E-2
1.989681710E2,-2.020198479E-2,-3.526714630E-3,1.101794746E-2
1.989781250E2,-1.186106727E-2,-6.607823074E-3,8.111352101E-3
1.989880790E2,2.285111696E-3,-7.274146192E-3,5.937947426E-3
1.989980340E2,1.044699736E-2,-5.273335148E-3,-6.405171007E-5
1.990079880E2,1.068534981E-2,5.445888266E-3,-5.873471498E-3
1.990179420E2,5.898497067E-3,1.048712619E-2,-9.279033169E-3
1.990278966E2,1.480046194E-3,6.404500455E-3,-7.158624008E-3
1.990378506E2,6.885997020E-3,1.986050047E-3,-3.373206826E-3
1.990478046E2,1.782866009E-2,-3.543205094E-3,-6.743592676E-4
1.990577596E2,2.546908893E-2,-3.485288937E-3,-3.077418543E-3
1.990677136E2,1.697333902E-2,5.644559860E-3,-7.493471727E-3
1.990776676E2,-1.400963496E-2,1.196413115E-2,-1.348939724E-2
1.990876216E2,-4.704428464E-2,1.140832901E-2,-1.045978442E-2
1.990975756E2,-6.003287062E-2,7.519096136E-3,-4.013054073E-3
1.991075296E2,-4.617724195E-2,-3.602797166E-3,5.221189931E-3
1.991174846E2,-2.272483148E-2,-9.142751805E-3,1.106175222E-2
1.991274386E2,-3.711991245E-3,-1.052040514E-2,1.308069378E-2
1.991373926E2,5.563750863E-3,-6.795964204E-3,1.198362373E-2
1.991473466E2,7.761657704E-3,5.260698963E-3,8.993959054E-3
1.991573006E2,1.179288514E-2,1.815173030E-2,4.111053422E-3
1.991672546E2,1.571918279E-2,1.462996565E-2,6.313673221E-4
1.991772086E2,1.797605492E-2,1.015159953E-2,-9.141224436E-4
1.991871636E2,1.240259130E-2,5.829289556E-3,5.367025733E-5
1.991971176E2,-6.164434366E-3,-6.871996447E-4,-4.685425200E-3
1.992070716E2,-2.906016260E-2,2.970652189E-3,-5.040158052E-3
1.992170256E2,-3.828809038E-2,1.703744754E-3,-8.220493328E-4
1.992269796E2,-2.874305658E-2,-9.612804279E-4,-9.205862880E-4
1.992369336E2,-3.291676752E-3,-1.654815860E-3,-2.704384038E-3
1.992468886E2,2.746543661E-2,1.780395396E-3,-3.463118570E-3
1.992568426E2,4.708689079E-2,5.260504317E-3,-5.999106914E-3
1.992667966E2,4.294354841E-2,1.253732573E-2,-9.636186063E-3
1.992767506E2,1.982726529E-2,2.547435276E-2,-1.223483868E-2
1.992867046E2,-1.107445732E-2,2.589539811E-2,-9.724809788E-3
1.992966586E2,-3.496357054E-2,1.203625649E-2,-5.495666526E-3
1.993066126E2,-3.815643489E-2,-5.707587115E-3,5.609448999E-3
1.993165676E2,-2.090285346E-2,-2.139541693E-2,1.176556852E-2
1.993265216E2,1.000315184E-3,-2.676595002E-2,1.807726175E-2
1.993364756E2,1.234867796E-2,-2.026848122E-2,1.239955053E-2
1.993464296E2,9.778462350E-3,-2.627434675E-3,3.287011525E-3
1.993563836E2,5.291349255E-3,1.268866006E-2,-7.254995406E-3
1.993663376E2,7.013616152E-3,2.224940807E-2,-1.259117015E-2
1.993762926E2,1.021645684E-2,2.693873271E-2,-1.634630933E-2
1.993862466E2,6.928517949E-3,2.032450773E-2,-1.600888744E-2
1.993962006E2,-4.250414670E-3,1.285328623E-2,-1.339351386E-2
1.994061546E2,-1.859126985E-2,8.124844171E-3,-6.128942594E-3
1.994161086E2,-2.848110534E-2,1.588066341E-3,2.917006845E-3
1.994260626E2,-2.318594046E-2,-7.099697366E-3,1.366339438E-2
1.994360176E2,-1.019775867E-2,-1.424485631E-2,2.027945034E-2
1.994459716E2,2.507917117E-3,-1.289916039E-2,2.327710390E-2
1.994559256E2,7.286494598E-3,-6.719904020E-3,1.823654957E-2
1.994658796E2,5.383932032E-3,5.620119162E-3,1.437097229E-2
1.994758336E2,1.916373381E-3,1.409825962E-2,7.062275894E-3
1.994857876E2,4.668483976E-3,1.009393111E-2,9.944614954E-3
1.994957416E2,2.008626796E-2,3.894749098E-4,1.375156641E-2
1.995056966E2,4.231274500E-2,-6.113964599E-3,1.816762052E-2
1.995156506E2,5.487752706E-2,-1.028370298E-2,1.445226744E-2
1.995256046E2,4.708778113E-2,-3.980533220E-3,9.850857779E-3
1.995355586E2,2.164828032E-2,6.591368932E-3,2.155642956E-3
1.995455126E2,-1.407935657E-2,1.574119180E-2,-3.582936479E-3
1.995554666E2,-4.152173549E-2,1.173297875E-2,-4.203868099E-3
1.995654216E2,-4.850720614E-2,4.387714434E-3,-3.101851791E-3
1.995753756E2,-3.504407406E-2,-5.802173167E-3,1.445736270E-4
1.995853296E2,-1.661633328E-2,-6.159835495E-3,1.989078708E-3
1.995952836E2,-2.750023268E-3,6.294148043E-4,-3.266449552E-3
1.996052376E2,9.101043455E-3,7.479864173E-3,-6.513642147E-3
1.996151916E2,2.120521851E-2,7.676410489E-3,-5.493176170E-3
1.996251466E2,3.795304149E-2,9.557400830E-3,-5.533389747E-3
1.996351006E2,5.562731624E-2,9.936885908E-3,-1.059295610E-2
1.996450546E2,5.796663463E-2,1.221601944E-2,-1.494349632E-2
1.996550086E2,3.151598945E-2,1.539669000E-2,-1.335582137E-2
1.996649626E2,-9.679917246E-3,1.923084259E-2,-1.081889402E-2
1.996749166E2,-4.810674489E-2,1.427599043E-2,-1.159193926E-5
1.996848716E2,-6.648921221E-2,-9.698085487E-4,1.252310909E-2
1.996948256E2,-5.607199296E-2,-1.758447103E-2,2.639258467E-2
1.997047796E2,-3.066543490E-2,-2.892900445E-2,3.296606243E-2
1.997147336E2,-9.272657335E-3,-2.593954839E-2,2.952755801E-2
1.997246876E2,-2.427534899E-3,-7.843369618E-3,1.913403906E-2
1.997346416E2,-3.950542770E-3,9.356290102E-3,9.737372398E-3
1.997445956E2,-7.430762053E-3,1.841583103E-2,2.550565638E-3
1.997545506E2,-5.117047578E-3,1.657731086E-2,-1.425850438E-3
1.997645046E2,5.400042050E-3,4.903343972E-3,2.370821312E-5
1.997744586E2,1.360476855E-2,-4.450668581E-3,1.621021656E-3
1.997844126E2,1.916518249E-2,-5.529514514E-3,3.227706766E-3
1.997943666E2,2.115374058E-2,-6.229151040E-6,2.116022166E-3
1.998043206E2,2.314072475E-2,3.779187799E-3,3.803400788E-3
1.998142756E2,2.581866831E-2,4.900967702E-3,2.178509254E-3
1.998242296E2,2.695903368E-2,5.451975856E-3,1.609658357E-3
1.998341836E2,1.802520640E-2,1.793146133E-3,-1.496558194E-3
1.998441376E2,-2.488590777E-3,4.351911135E-3,-5.910481326E-3
1.998540916E2,-2.912482433E-2,9.560542181E-3,-8.966424502E-3
1.998640456E2,-4.675840959E-2,1.011075173E-2,-7.943770848E-3
1.998740006E2,-4.992821068E-2,6.376845762E-3,-5.989521742E-5
1.998839546E2,-3.325309232E-2,-4.847845994E-3,4.468011670E-3
1.998939086E2,-6.621624343E-3,-1.469724998E-2,1.162997261E-2
1.999038626E2,1.767332852E-2,-1.392626576E-2,1.413867064E-2
1.999138166E2,3.153134510E-2,-4.303047433E-3,1.393780299E-2
1.999237706E2,3.564167023E-2,4.171663895E-3,4.099286161E-3
1.999337256E2,3.175144643E-2,1.200032420E-2,-3.024749691E-3
1.999436796E2,2.847469412E-2,1.634180918E-2,-1.052687503E-2
1.999536336E2,1.663235389E-2,1.359634008E-2,-1.126359776E-2
1.999635876E2,2.773795975E-3,7.538181730E-3,-1.349639241E-2
1.999735416E2,-1.090191212E-2,4.182061180E-3,-1.238686126E-2
1.999834956E2,-1.846502349E-2,4.869156983E-3,-7.774000056E-3
1.999934496E2,-2.052897215E-2,5.183676258E-3,-2.182427328E-3
2.000034046E2,-1.708097756E-2,2.594018355E-3,6.773783825E-3
2.000133586E2,-1.308316924E-2,-3.563418984E-3,1.353917550E-2
2.000233121E2,-1.478919014E-2,-5.359455012E-3,1.472641248E-2
2.000332661E2,-1.447208412E-2,-3.038019408E-3,1.586297899E-2
2.000432201E2,-1.051569171E-2,-1.008956693E-3,1.414017938E-2
2.000531741E2,9.849703638E-4,-6.923819892E-4,1.206958480E-2
2.000631291E2,2.440693974E-2,-4.356531426E-4,9.098296054E-3
2.000730831E2,5.137472972E-2,6.328769960E-4,8.975036442E-3
2.000830371E2,6.642265618E-2,2.455011709E-3,5.414922722E-3
2.000929911E2,6.098526716E-2,1.139867865E-2,-7.619902026E-4
2.001029451E2,3.717953712E-2,1.703632437E-2,-3.857915057E-3
2.001128991E2,1.953323605E-3,1.342482213E-2,-4.796528257E-3
2.001228541E2,-2.649669349E-2,1.049454696E-2,-3.615949070E-3
2.001328081E2,-3.691881523E-2,1.718892250E-3,-1.584964804E-3
2.001427621E2,-3.206760064E-2,-1.086614095E-2,-1.023836667E-3
2.001527161E2,-1.583391428E-2,-8.443165570E-3,-1.960284309E-3
2.001626701E2,-2.195334528E-3,2.311211778E-3,-8.529237472E-3
2.001726241E2,7.741997950E-3,1.060352195E-2,-1.049174275E-2
2.001825791E2,2.100027911E-2,1.571838930E-2,-9.761503898E-3
2.001925331E2,2.883988991E-2,1.249411609E-2,-4.466246814E-3
2.002024871E2,2.587019652E-2,4.184254445E-3,4.273117520E-4
2.002124411E2,1.593930461E-2,-1.110945363E-3,7.834764197E-3
2.002223951E2,-3.649577731E-3,-6.075610872E-3,1.321887784E-2
2.002323491E2,-1.811535098E-2,-8.267417550E-3,1.487911493E-2
2.002423031E2,-2.109516039E-2,-7.371264510E-3,1.604158431E-2
2.002522581E2,-1.017722394E-2,-7.437232416E-3,1.447611395E-2
2.002622121E2,1.579300268E-3,-8.173329756E-3,1.087445486E-2
2.002721661E2,1.006428897E-2,-4.397771321E-3,7.606812753E-3
2.002821201E2,1.332959067E-2,2.459823154E-4,9.375683963E-3
2.002920741E2,1.260784641E-2,2.083245199E-3,1.114885975E-2
2.003020281E2,1.635464653E-2,4.111508839E-3,1.039385330E-2
2.003119831E2,2.614560351E-2,4.798875190E-3,8.774328046E-3
2.003219371E2,3.927445412E-2,2.228125697E-3,7.341546938E-3
2.003318911E2,4.889881983E-2,4.097435623E-3,1.771748066E-5
2.003418451E2,4.625216872E-2,6.306527648E-3,-7.482010406E-3
2.003517991E2,3.515629843E-2,9.122778662E-3,-1.032340899E-2
2.003617531E2,2.374784835E-2,6.847107783E-3,-8.787830360E-3
2.003717081E2,1.801300421E-2,1.846869476E-3,-2.449170221E-3
2.003816621E2,2.521871962E-2,-1.899931580E-3,4.207933787E-3
2.003916161E2,3.448649868E-2,-7.306775078E-4,4.374066833E-3
2.004015701E2,2.848133631E-2,5.200182088E-3,-5.242854822E-4
2.004115241E2,7.247954607E-3,1.379580051E-2,-2.983448328E-3
2.004214781E2,-1.665072143E-2,1.281575765E-2,-2.704881597E-3
2.004314321E2,-1.961085945E-2,3.377551679E-3,3.224508371E-3
2.004413871E2,-4.077438265E-3,-9.094564244E-3,8.832593448E-3
2.004513411E2,2.516413108E-2,-1.741692796E-2,1.355979778E-2
2.004612951E2,5.058160797E-2,-1.480756141E-2,1.167321391E-2
2.004712491E2,6.069352105E-2,-1.198281068E-3,2.569788601E-3
2.004812031E2,4.349242896E-2,1.968036965E-2,-5.307842046E-3
2.004911571E2,6.688280962E-3,2.663839422E-2,-1.054797135E-2
2.005011121E2,-1.963307150E-2,1.677617617E-2,-2.873007208E-3
2.005110661E2,-1.178620383E-2,-2.210090868E-3,8.229281753E-3
2.005210201E2,-2.723733662E-3,-2.172653377E-2,1.449703146E-2
2.005309741E2,-4.045497626E-4,-2.479653060E-2,1.560253650E-2
2.005409281E2,-5.224072374E-3,-1.213293243E-2,1.358519122E-2
2.005508821E2,-1.082984917E-2,1.436070306E-3,8.067605086E-3
2.005608361E2,-1.083783899E-2,5.089394748E-3,8.186115883E-3
2.005707911E2,1.736371312E-3,3.005183302E-3,8.148796856E-3
2.005807451E2,1.770441979E-2,-1.218324061E-3,7.849190384E-3
2.005906991E2,2.842484973E-2,5.075226072E-3,-1.132770441E-3
2.006006531E2,2.625464089E-2,1.279306598E-2,-4.708596505E-3
2.006106071E2,1.491464861E-2,1.677318662E-2,-2.059574705E-3
2.006205611E2,6.405849010E-3,1.256352849E-2,3.436124651E-3
2.006305161E2,8.976059034E-3,-1.325032208E-3,1.677225530E-2
2.006404701E2,1.752054505E-2,-1.848138124E-2,2.734127641E-2
2.006504241E2,2.780873142E-2,-2.775669843E-2,2.946364880E-2
2.006603781E2,3.649383411E-2,-2.026415989E-2,2.439805120E-2
2.006703321E2,3.938390315E-2,-7.871231996E-3,1.671848074E-2
2.006802861E2,3.630635142E-2,2.306303941E-3,8.558289148E-3
2.006902411E2,3.420265391E-2,7.617788855E-3,1.374930143E-3
2.007001951E2,3.270143270E-2,6.020691246E-3,-4.661129788E-4
2.007101491E2,3.190420195E-2,3.518949728E-3,-7.799137384E-4
