"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.154405340E2,-3.614287949E1,1.904275513E1,-6.069982910E1
7.154504910E2,-3.622540283E1,1.906687927E1,-6.063793945E1
7.154604480E2,-3.622540283E1,1.906687927E1,-6.063793945E1
7.154704050E2,-3.617143250E1,1.926967621E1,-5.940844727E1
7.154803610E2,-3.620497513E1,1.915476990E1,-6.059002686E1
7.154903180E2,-3.627738571E1,1.913246918E1,-5.996771240E1
7.155002750E2,-3.633041382E1,1.905332184E1,-6.072937012E1
7.155102320E2,-3.622583771E1,1.914688110E1,-6.100451660E1
7.155201890E2,-3.611877823E1,1.935474396E1,-5.945843506E1
7.155301450E2,-3.621330643E1,1.918783569E1,-6.072058105E1
7.155401020E2,-3.601683426E1,1.941828156E1,-6.007177734E1
7.155500589E2,-3.613885880E1,1.929552460E1,-6.082049561E1
7.155600159E2,-3.622989273E1,1.927845001E1,-6.112524414E1
7.155699729E2,-3.617108154E1,1.946148682E1,-5.951452637E1
7.155799289E2,-3.624713135E1,1.944846344E1,-6.051153564E1
7.155898859E2,-3.621426010E1,1.965367889E1,-5.972149658E1
7.155998429E2,-3.638223648E1,1.961872864E1,-6.059783936E1
7.156097999E2,-3.640610504E1,1.959749603E1,-6.096563721E1
7.156197569E2,-3.642563629E1,1.980519867E1,-5.938439941E1
7.156297129E2,-3.649393082E1,1.972959900E1,-6.068225098E1
7.156396699E2,-3.648093414E1,1.986574554E1,-6.000024414E1
7.156496269E2,-3.639244080E1,1.981581879E1,-6.076470947E1
7.156595839E2,-3.642061234E1,1.983597565E1,-6.104345703E1
7.156695409E2,-3.647497940E1,2.017407227E1,-5.940179443E1
7.156794979E2,-3.648033524E1,2.001296234E1,-6.069836426E1
7.156894539E2,-3.638636398E1,2.015048981E1,-5.991674805E1
7.156994109E2,-3.650866699E1,2.009977722E1,-6.092553711E1
7.157093679E2,-3.658877563E1,2.016107178E1,-6.089898682E1
7.157193249E2,-3.645032501E1,2.050176239E1,-5.925994873E1
7.157292819E2,-3.655193329E1,2.029920197E1,-6.033355713E1
7.157392379E2,-3.655125809E1,2.033441162E1,-6.019006348E1
7.157491949E2,-3.641844940E1,2.030975342E1,-6.053491211E1
7.157591519E2,-3.646157074E1,2.028400421E1,-6.080633545E1
7.157691089E2,-3.647822189E1,2.052343750E1,-5.917895508E1
7.157790659E2,-3.631433105E1,2.036278534E1,-6.044934082E1
7.157890219E2,-3.626860046E1,2.041137695E1,-6.011022949E1
7.157989789E2,-3.634144974E1,2.039409637E1,-6.097210693E1
7.158089359E2,-3.644757080E1,2.048548126E1,-6.099658203E1
7.158188929E2,-3.657630920E1,2.053131104E1,-5.911688232E1
7.158288499E2,-3.655709839E1,2.036596680E1,-5.991815186E1
7.158388059E2,-3.660803604E1,2.024939728E1,-5.980816650E1
7.158487629E2,-3.657156754E1,2.028695679E1,-6.031597900E1
7.158587199E2,-3.654627609E1,2.045860291E1,-5.987304688E1
7.158686769E2,-3.644902039E1,2.064499664E1,-5.886102295E1
7.158786339E2,-3.661696625E1,2.056777191E1,-5.995861816E1
7.158885899E2,-3.647619247E1,2.065624237E1,-5.906250000E1
7.158985469E2,-3.642967224E1,2.048975372E1,-5.985900879E1
7.159085039E2,-3.650273514E1,2.053421021E1,-6.028088379E1
7.159184609E2,-3.647779083E1,2.074263763E1,-5.888122559E1
7.159284179E2,-3.655679703E1,2.062950134E1,-5.973638916E1
7.159383749E2,-3.649156189E1,2.066673279E1,-5.948608398E1
7.159483309E2,-3.660244751E1,2.060564423E1,-5.966204834E1
7.159582879E2,-3.662243652E1,2.055707550E1,-6.033850098E1
7.159682449E2,-3.662285233E1,2.092127228E1,-5.869561768E1
7.159782019E2,-3.656190872E1,2.064383698E1,-6.008227539E1
7.159881589E2,-3.647587967E1,2.054870605E1,-5.992645264E1
7.159981149E2,-3.651860428E1,2.065602875E1,-5.949090576E1
7.160080719E2,-3.660279846E1,2.071663666E1,-6.019348145E1
7.160180289E2,-3.642587662E1,2.100397491E1,-5.859118652E1
7.160279859E2,-3.628717804E1,2.092778778E1,-5.872821045E1
7.160379429E2,-3.641768646E1,2.060185242E1,-5.967871094E1
7.160478989E2,-3.645491791E1,2.036245728E1,-6.009606934E1
7.160578559E2,-3.633676147E1,2.049771881E1,-5.991156006E1
7.160678129E2,-3.634269333E1,2.034282684E1,-6.055303955E1
7.160777699E2,-3.618393707E1,2.037763977E1,-5.940533447E1
7.160877269E2,-3.626936340E1,2.003148651E1,-6.008325195E1
7.160976839E2,-3.630180740E1,2.027289581E1,-5.934869385E1
7.161076399E2,-3.632897568E1,1.989413452E1,-5.989483643E1
7.161175969E2,-3.632390594E1,1.964225006E1,-6.017431641E1
7.161275539E2,-3.626819992E1,1.971121216E1,-5.897119141E1
7.161375109E2,-3.621237183E1,1.946259308E1,-6.004968262E1
7.161474679E2,-3.629171371E1,1.962058258E1,-5.882818604E1
7.161574239E2,-3.613623047E1,1.922531128E1,-6.017120361E1
7.161673809E2,-3.606178665E1,1.924084473E1,-6.055145264E1
7.161773379E2,-3.594507217E1,1.935517120E1,-5.957739258E1
7.161872949E2,-3.609765625E1,1.910900116E1,-6.014202881E1
7.161972519E2,-3.607465744E1,1.934735870E1,-5.944677734E1
7.162072079E2,-3.620577621E1,1.919322968E1,-6.028253174E1
7.162171649E2,-3.617256546E1,1.901918793E1,-6.069616699E1
7.162271219E2,-3.749789047E1,1.978591919E1,-6.042871094E1
7.162370789E2,-3.755033493E1,1.949243164E1,-6.138751221E1
7.162470359E2,-3.757225800E1,1.965377045E1,-6.090460205E1
7.162569929E2,-3.746855164E1,1.935252380E1,-6.155603027E1
7.162669489E2,-3.731756210E1,1.917090607E1,-6.175848389E1
7.162769059E2,-3.739485168E1,1.950243378E1,-6.084649658E1
7.162868629E2,-3.750804138E1,1.935678864E1,-6.154028320E1
7.162968199E2,-3.745361328E1,1.943885803E1,-6.130218506E1
7.163067769E2,-3.742286301E1,1.928919983E1,-6.169378662E1
7.163167329E2,-3.751753998E1,1.932633972E1,-6.183294678E1
7.163266899E2,-3.763764191E1,1.944789886E1,-6.094683838E1
7.163366469E2,-3.757117081E1,1.931163788E1,-6.179425049E1
7.163466039E2,-3.747340393E1,1.951718140E1,-6.113824463E1
7.163565609E2,-3.740243912E1,1.935660553E1,-6.173040771E1
7.163665169E2,-3.750328827E1,1.940169525E1,-6.187493896E1
7.163764739E2,-3.759466171E1,1.948897552E1,-6.094622803E1
7.163864309E2,-3.758491516E1,1.920110321E1,-6.202276611E1
7.163963879E2,-3.756574631E1,1.940241241E1,-6.087432861E1
7.164063449E2,-3.752648544E1,1.919380951E1,-6.168890381E1
7.164163019E2,-3.753430557E1,1.931991577E1,-6.191265869E1
7.164262579E2,-3.753013229E1,1.947700500E1,-6.100836182E1
7.164362149E2,-3.742639923E1,1.904891968E1,-6.205078125E1
7.164461719E2,-3.753364182E1,1.916100311E1,-6.141864014E1
7.164561289E2,-3.735409927E1,1.883081055E1,-6.227514648E1
7.164660859E2,-3.712130356E1,1.871203613E1,-6.229919434E1
7.164760419E2,-3.720862198E1,1.883420563E1,-6.125750732E1
7.164859989E2,-3.715495682E1,1.858039093E1,-6.205120850E1
7.164959559E2,-3.717081451E1,1.868759918E1,-6.125225830E1
7.165059129E2,-3.720846939E1,1.828080750E1,-6.214508057E1
7.165158699E2,-3.724489212E1,1.799421692E1,-6.252484131E1
7.165258269E2,-3.726366425E1,1.792906952E1,-6.252947998E1
7.165357829E2,-3.707444000E1,1.790767670E1,-6.193334961E1
7.165457403E2,-3.695742798E1,1.775788116E1,-6.184564209E1
7.165556973E2,-3.706826782E1,1.723464966E1,-6.295678711E1
7.165656543E2,-3.711686707E1,1.709477997E1,-6.247930908E1
7.165756113E2,-3.702413559E1,1.680317688E1,-6.377447510E1
7.165855673E2,-3.715739059E1,1.658662415E1,-6.377832031E1
7.165955243E2,-3.704502487E1,1.661875916E1,-6.239550781E1
7.166054813E2,-3.711372375E1,1.641363525E1,-6.376043701E1
7.166154383E2,-3.700572205E1,1.654562378E1,-6.255053711E1
7.166253953E2,-3.694798279E1,1.786486816E1,-6.559051514E1
7.166353523E2,-3.716448975E1,1.768606567E1,-6.556634521E1
7.166453083E2,-3.696578598E1,1.778856659E1,-6.450970459E1
7.166552653E2,-3.704121780E1,1.756401825E1,-6.579394531E1
7.166652223E2,-3.706571960E1,1.773651886E1,-6.441394043E1
7.166751793E2,-3.703514481E1,1.747948456E1,-6.602172852E1
7.166851363E2,-3.705656052E1,1.742195129E1,-6.626495361E1
7.166950923E2,-3.700952530E1,1.755025482E1,-6.538470459E1
7.167050493E2,-3.706947327E1,1.743573761E1,-6.654772949E1
7.167150063E2,-3.710667419E1,1.753823090E1,-6.505883789E1
7.167249633E2,-3.710430527E1,1.731114197E1,-6.640722656E1
7.167349203E2,-3.725057220E1,1.734406281E1,-6.681201172E1
7.167448773E2,-3.714796829E1,1.763803864E1,-6.508306885E1
7.167548333E2,-3.696746826E1,1.757629395E1,-6.663897705E1
7.167647903E2,-3.690310669E1,1.789978027E1,-6.524871826E1
7.167747473E2,-3.702196121E1,1.779385376E1,-6.659533691E1
7.167847043E2,-3.707552338E1,1.786703491E1,-6.695996094E1
7.167946613E2,-3.706383896E1,1.814988708E1,-6.534045410E1
7.168046173E2,-3.706411362E1,1.811009979E1,-6.642559814E1
7.168145743E2,-3.703303909E1,1.839202118E1,-6.579614258E1
7.168245313E2,-3.693539429E1,1.840188599E1,-6.651849365E1
7.168344883E2,-3.696570969E1,1.832819366E1,-6.681420898E1
7.168444453E2,-3.672890091E1,1.873861694E1,-6.505383301E1
7.168544023E2,-3.670742798E1,1.868318176E1,-6.613677979E1
7.168643583E2,-3.670742798E1,1.868318176E1,-6.613677979E1
7.168743153E2,-3.663679123E1,1.875626373E1,-6.517993164E1
7.168842723E2,-3.656100464E1,1.849909210E1,-6.617645264E1
7.168942293E2,-3.651001740E1,1.834133911E1,-6.688421631E1
7.169041863E2,-3.643930817E1,1.851884460E1,-6.490319824E1
7.169141433E2,-3.643053818E1,1.817660522E1,-6.630828857E1
7.169240993E2,-3.641193008E1,1.806011963E1,-6.596954346E1
7.169340563E2,-3.621491623E1,1.785285950E1,-6.685681152E1
7.169440133E2,-3.623147964E1,1.762364197E1,-6.689416504E1
7.169539703E2,-3.612041855E1,1.768663025E1,-6.555181885E1
7.169639273E2,-3.606074524E1,1.734420776E1,-6.696655273E1
7.169738833E2,-3.597417068E1,1.733361053E1,-6.583038330E1
7.169838403E2,-3.596207428E1,1.710414886E1,-6.716473389E1
7.169937973E2,-3.624608231E1,1.685823822E1,-6.749432373E1
7.170037543E2,-3.627206039E1,1.684078979E1,-6.570623779E1
7.170137113E2,-3.637341690E1,1.641728210E1,-6.719671631E1
7.170236673E2,-4.007322311E1,1.762613678E1,-6.866894531E1
7.170336243E2,-3.998717880E1,1.753501892E1,-6.923858643E1
7.170435813E2,-4.002027130E1,1.747785187E1,-6.943292236E1
7.170535383E2,-4.003023529E1,1.775326538E1,-6.770458984E1
7.170634953E2,-4.019949722E1,1.756425476E1,-6.933685303E1
7.170734523E2,-4.018798065E1,1.744773865E1,-6.867932129E1
7.170834083E2,-4.017881012E1,1.740998840E1,-6.968896484E1
7.170933653E2,-4.023057175E1,1.745656586E1,-6.963293457E1
7.171033223E2,-4.033162689E1,1.783306122E1,-6.811541748E1
7.171132793E2,-4.040379333E1,1.768111420E1,-6.928961182E1
7.171232363E2,-4.034026337E1,1.781221771E1,-6.904730225E1
7.171331933E2,-4.059807587E1,1.797505951E1,-6.928918457E1
7.171431493E2,-4.059459305E1,1.807448578E1,-6.952105713E1
7.171531063E2,-4.041134644E1,1.827281189E1,-6.796636963E1
7.171630633E2,-4.049391937E1,1.820848083E1,-6.914013672E1
7.171730203E2,-4.046873474E1,1.830822754E1,-6.900891113E1
7.171829773E2,-4.044723511E1,1.830199432E1,-6.941021729E1
7.171929333E2,-4.040891266E1,1.843256378E1,-6.904772949E1
7.172028903E2,-4.040250397E1,1.867340088E1,-6.772772217E1
7.172128473E2,-4.030438995E1,1.845588684E1,-6.895721436E1
7.172228043E2,-4.041596985E1,1.844169617E1,-6.836505127E1
7.172327613E2,-4.047003937E1,1.818299866E1,-6.895043945E1
7.172427183E2,-4.046218109E1,1.805416870E1,-6.941351318E1
7.172526743E2,-4.033303070E1,1.801340485E1,-6.805609131E1
7.172626313E2,-4.035803986E1,1.766960144E1,-6.934094238E1
7.172725883E2,-4.033206940E1,1.745158386E1,-6.902453613E1
7.172825453E2,-4.026892090E1,1.714375305E1,-6.929608154E1
7.172925023E2,-4.018810272E1,1.690768433E1,-6.982598877E1
7.173024593E2,-4.023222351E1,1.675389862E1,-6.849487305E1
7.173124153E2,-4.027751923E1,1.631735229E1,-6.992712402E1
7.173223723E2,-4.020512390E1,1.607801819E1,-6.989117432E1
7.173323293E2,-4.034288788E1,1.587884521E1,-7.003405762E1
7.173422863E2,-4.027153778E1,1.567661285E1,-7.038470459E1
7.173522433E2,-4.040534592E1,1.585425568E1,-6.936517334E1
7.173622003E2,-4.039845276E1,1.563495636E1,-7.043762207E1
7.173721563E2,-4.048574066E1,1.554135895E1,-7.041937256E1
7.173821133E2,-4.051211548E1,1.577710724E1,-6.974200439E1
7.173920703E2,-4.050379944E1,1.576906586E1,-7.058526611E1
7.174020273E2,-4.061999512E1,1.606495667E1,-6.914086914E1
7.174119843E2,-4.065513611E1,1.604650116E1,-7.038928223E1
7.174219403E2,-3.950978088E1,1.930535126E1,-7.293542480E1
7.174318973E2,-3.940198135E1,1.967626190E1,-7.220190430E1
7.174418543E2,-3.942259216E1,1.977324677E1,-7.309899902E1
7.174518113E2,-3.922768402E1,1.996366119E1,-7.181115723E1
7.174617683E2,-3.936574936E1,1.988417816E1,-7.296783447E1
7.174717253E2,-3.933566284E1,1.976617432E1,-7.277111816E1
7.174816813E2,-3.935959625E1,1.992173767E1,-7.191180420E1
7.174916383E2,-3.934759903E1,1.942993164E1,-7.306585693E1
7.175015953E2,-3.914266586E1,1.957343292E1,-7.164501953E1
7.175115523E2,-3.909905624E1,1.911408997E1,-7.305987549E1
7.175215093E2,-3.901802444E1,1.856330109E1,-7.289678955E1
7.175314663E2,-3.909388351E1,1.825949097E1,-7.233227539E1
7.175414223E2,-3.906814194E1,1.793895721E1,-7.371112061E1
7.175513793E2,-3.915802002E1,1.791818237E1,-7.264312744E1
7.175613362E2,-3.900241852E1,1.737308502E1,-7.427819824E1
7.175712932E2,-3.921175385E1,1.724323273E1,-7.437536621E1
7.175812502E2,-3.923480988E1,1.749879456E1,-7.344146729E1
7.175912063E2,-3.939454269E1,1.737438202E1,-7.461553955E1
7.176011632E2,-3.945338821E1,1.769407654E1,-7.333581543E1
7.176111203E2,-3.967999649E1,1.758579254E1,-7.431884766E1
7.176210772E2,-3.955219650E1,1.770536804E1,-7.419696045E1
7.176310343E2,-3.947872925E1,1.792488098E1,-7.316387939E1
7.176409912E2,-3.951541138E1,1.796658325E1,-7.448394775E1
7.176509472E2,-3.964448929E1,1.832736969E1,-7.329455566E1
7.176609042E2,-3.942043304E1,1.815501404E1,-7.437084961E1
7.176708613E2,-3.937122345E1,1.812903595E1,-7.428057861E1
7.176808182E2,-3.920390320E1,1.841396332E1,-7.339013672E1
7.176907753E2,-3.914465714E1,1.798439026E1,-7.463812256E1
7.177007322E2,-3.910980606E1,1.803544617E1,-7.340026855E1
7.177106882E2,-3.918584824E1,1.761586761E1,-7.458776855E1
7.177206452E2,-3.905689621E1,1.730931854E1,-7.447174072E1
7.177306022E2,-3.909123611E1,1.715572357E1,-7.339410400E1
7.177405592E2,-3.925936890E1,1.681687164E1,-7.485223389E1
7.177505163E2,-3.900997543E1,1.694567871E1,-7.372595215E1
7.177604732E2,-3.911287689E1,1.671553802E1,-7.524493408E1
7.177704292E2,-3.924499512E1,1.669876862E1,-7.523303223E1
7.177803862E2,-3.920550537E1,1.701186371E1,-7.434429932E1
7.177903432E2,-3.930319977E1,1.691046906E1,-7.553613281E1
7.178003002E2,-3.933393860E1,1.727147675E1,-7.400701904E1
7.178102572E2,-3.950509644E1,1.721115112E1,-7.504028320E1
7.178202142E2,-3.950222015E1,1.734787750E1,-7.479028320E1
7.178301702E2,-3.881460571E1,1.847088623E1,-7.426129150E1
7.178401272E2,-3.874930573E1,1.842281342E1,-7.545550537E1
7.178500842E2,-3.872049332E1,1.847306824E1,-7.427532959E1
7.178600412E2,-3.867466736E1,1.813805389E1,-7.565173340E1
7.178699982E2,-3.863087463E1,1.782256317E1,-7.567498779E1
7.178799552E2,-3.863758850E1,1.773661804E1,-7.495343018E1
7.178899112E2,-3.870449066E1,1.732256317E1,-7.632440186E1
7.178998682E2,-3.891765213E1,1.725029755E1,-7.576831055E1
7.179098252E2,-3.866531372E1,1.685414886E1,-7.685559082E1
7.179197822E2,-3.880979919E1,1.678612518E1,-7.672253418E1
7.179297392E2,-3.874863434E1,1.709816742E1,-7.594647217E1
7.179396962E2,-3.891416931E1,1.710317230E1,-7.698474121E1
7.179496522E2,-3.898563766E1,1.745895386E1,-7.580981445E1
7.179596093E2,-3.905023193E1,1.745946503E1,-7.658911133E1
7.179695662E2,-3.891592026E1,1.755150604E1,-7.652764893E1
7.179795232E2,-3.902438354E1,1.787267303E1,-7.515905762E1
7.179894802E2,-3.887161255E1,1.771190643E1,-7.655676270E1
7.179994372E2,-3.880912018E1,1.775064087E1,-7.545831299E1
7.180093932E2,-3.896055222E1,1.752134705E1,-7.661273193E1
7.180193503E2,-3.883845901E1,1.717298126E1,-7.667279053E1
7.180293072E2,-3.890105820E1,1.710860443E1,-7.570233154E1
7.180392643E2,-3.896864319E1,1.671134186E1,-7.721673584E1
7.180492212E2,-3.882245636E1,1.678636169E1,-7.622668457E1
7.180591783E2,-3.889667892E1,1.662710571E1,-7.734765625E1
7.180691342E2,-3.907854080E1,1.671900940E1,-7.731262207E1
7.180790913E2,-3.907782745E1,1.707133484E1,-7.602832031E1
7.180890482E2,-3.910755539E1,1.698715210E1,-7.720159912E1
7.180990053E2,-3.913477325E1,1.722492218E1,-7.614916992E1
7.181089622E2,-3.915661240E1,1.714881134E1,-7.724609375E1
7.181189193E2,-3.916292572E1,1.720323181E1,-7.742999268E1
7.181288752E2,-3.915036774E1,1.721921539E1,-7.600970459E1
7.181388322E2,-3.912394714E1,1.690515900E1,-7.703002930E1
7.181487892E2,-3.911712646E1,1.661776733E1,-7.654333496E1
7.181587463E2,-3.903722000E1,1.615985107E1,-7.769836426E1
7.181687032E2,-3.910197067E1,1.571473694E1,-7.807238770E1
7.181786603E2,-3.896291351E1,1.560124207E1,-7.651464844E1
7.181886172E2,-3.921483994E1,1.523768616E1,-7.825323486E1
7.181985732E2,-3.906583786E1,1.516698456E1,-7.764288330E1
7.182085302E2,-3.918219376E1,1.511038208E1,-7.851593018E1
7.182184872E2,-3.907099152E1,1.531150055E1,-7.854901123E1
7.182284442E2,-3.731267929E1,1.472133636E1,-7.618280029E1
7.182384013E2,-3.715522003E1,1.465604401E1,-7.726293945E1
7.182483582E2,-3.710574722E1,1.481970215E1,-7.673840332E1
7.182583142E2,-3.723825455E1,1.462741852E1,-7.734893799E1
7.182682712E2,-3.725507736E1,1.443504333E1,-7.762207031E1
7.182782282E2,-3.725507736E1,1.443504333E1,-7.762207031E1
7.182881852E2,-3.707993698E1,1.433318329E1,-7.618969727E1
7.182981422E2,-3.679522324E1,1.365534210E1,-7.773345947E1
7.183080992E2,-3.667716217E1,1.336280060E1,-7.737274170E1
7.183180552E2,-3.692636108E1,1.308478546E1,-7.821124268E1
7.183280122E2,-3.714307785E1,1.326000214E1,-7.855377197E1
7.183379692E2,-3.711822891E1,1.366959381E1,-7.681799316E1
7.183479262E2,-3.716444778E1,1.370254517E1,-7.830187988E1
7.183578832E2,-3.717944717E1,1.405988312E1,-7.796209717E1
7.183678402E2,-3.713493347E1,1.411602783E1,-7.839526367E1
7.183777962E2,-3.696482086E1,1.406161499E1,-7.848406982E1
7.183877533E2,-3.696564865E1,1.418563080E1,-7.698205566E1
7.183977102E2,-3.698321915E1,1.380927277E1,-7.827008057E1
7.184076672E2,-3.689836884E1,1.347061920E1,-7.806823730E1
7.184176242E2,-3.679189301E1,1.330054474E1,-7.892120361E1
7.184275812E2,-3.681409454E1,1.320774078E1,-7.929748535E1
7.184375382E2,-3.696276855E1,1.346158600E1,-7.792883301E1
7.184474943E2,-3.718997574E1,1.350218964E1,-7.902691650E1
7.184574512E2,-3.704985809E1,1.378203583E1,-7.870343018E1
7.184674083E2,-3.701102829E1,1.399421692E1,-7.900836182E1
7.184773652E2,-3.700068665E1,1.397240448E1,-7.916961670E1
7.184873222E2,-3.706748581E1,1.424421692E1,-7.751007080E1
7.184972792E2,-3.708432388E1,1.392098236E1,-7.875958252E1
7.185072353E2,-3.690792084E1,1.376991272E1,-7.882556152E1
7.185171922E2,-3.686928558E1,1.349646759E1,-7.978002930E1
7.185271493E2,-3.695207977E1,1.327160645E1,-8.007958984E1
7.185371062E2,-3.686891937E1,1.349777222E1,-7.873388672E1
7.185470634E2,-3.705308151E1,1.351839447E1,-7.961944580E1
7.185570204E2,-3.713086319E1,1.368076324E1,-7.942553711E1
7.185669774E2,-3.709691620E1,1.391509247E1,-7.941778564E1
7.185769334E2,-3.701025009E1,1.408967590E1,-7.960150146E1
7.185868904E2,-3.683960724E1,1.414058685E1,-7.871661377E1
7.185968474E2,-3.699659729E1,1.396687317E1,-7.966467285E1
7.186068044E2,-3.694877625E1,1.375290680E1,-7.950122070E1
7.186167614E2,-3.692679596E1,1.360186005E1,-7.947064209E1
7.186267184E2,-3.904222488E1,8.792541504E0,-7.696166992E1
7.186366744E2,-3.909800720E1,8.835952759E0,-7.577459717E1
7.186466314E2,-3.913395691E1,8.872879028E0,-7.688665771E1
7.186565884E2,-3.918130493E1,8.881927490E0,-7.694354248E1
7.186665454E2,-3.939692307E1,9.267585754E0,-7.662945557E1
7.186765024E2,-3.944090271E1,9.318565369E0,-7.724322510E1
7.186864594E2,-3.941674042E1,9.444686890E0,-7.594989014E1
7.186964164E2,-3.931024551E1,9.228302002E0,-7.721002197E1
7.187063724E2,-3.920403671E1,8.906135559E0,-7.707464600E1
7.187163294E2,-3.918799973E1,8.742004395E0,-7.653790283E1
7.187262864E2,-3.920086670E1,8.492233276E0,-7.754028320E1
7.187362434E2,-3.932159042E1,8.635856628E0,-7.679949951E1
7.187462004E2,-3.934727478E1,8.519180298E0,-7.764257812E1
7.187561574E2,-3.937537766E1,8.600975037E0,-7.773022461E1
7.187661134E2,-3.933982086E1,9.015441895E0,-7.690002441E1
7.187760704E2,-3.941114426E1,8.857894897E0,-7.786199951E1
7.187860274E2,-3.941391373E1,8.897926331E0,-7.655401611E1
7.187959844E2,-3.949085236E1,8.609695435E0,-7.787927246E1
7.188059414E2,-3.938103867E1,8.231086731E0,-7.801538086E1
7.188158984E2,-3.948768616E1,8.355422974E0,-7.724896240E1
7.188258554E2,-3.960663223E1,8.067276001E0,-7.866625977E1
7.188358114E2,-3.953264618E1,8.338218689E0,-7.725775146E1
7.188457684E2,-3.954187012E1,8.341705322E0,-7.870019531E1
7.188557254E2,-3.971357346E1,8.427154541E0,-7.841845703E1
7.188656824E2,-3.980139160E1,8.943305969E0,-7.722442627E1
7.188756394E2,-3.984201431E1,8.658287048E0,-7.839624023E1
7.188855964E2,-3.992157364E1,8.653594971E0,-7.766638184E1
7.188955524E2,-3.998622131E1,8.302406311E0,-7.908831787E1
7.189055094E2,-3.981959534E1,7.927635193E0,-7.892327881E1
7.189154664E2,-4.003805161E1,8.065902710E0,-7.821551514E1
7.189254234E2,-3.995606995E1,8.069808960E0,-7.911706543E1
7.189353804E2,-4.011648560E1,8.371734619E0,-7.788354492E1
7.189453374E2,-4.002691269E1,8.334640503E0,-7.910522461E1
7.189552944E2,-4.007285690E1,8.339714050E0,-7.873052979E1
7.189652504E2,-4.017414474E1,8.443359375E0,-7.789416504E1
7.189752074E2,-4.015238571E1,8.101394653E0,-7.920300293E1
7.189851644E2,-4.016720581E1,7.950462341E0,-7.819342041E1
7.189951214E2,-4.024532700E1,7.699073792E0,-7.964843750E1
7.190050784E2,-4.023570633E1,7.676536560E0,-7.955584717E1
7.190150354E2,-4.016897964E1,7.907173157E0,-7.885583496E1
7.190249924E2,-4.024642944E1,7.974494934E0,-7.989093018E1
7.190349484E2,-4.000023270E1,8.554641724E0,-7.885589600E1
7.190449054E2,-3.984574127E1,8.372795105E0,-8.008068848E1
7.190548624E2,-3.994438934E1,8.042289734E0,-8.014337158E1
7.190648194E2,-4.002418518E1,8.074485779E0,-7.936846924E1
7.190747764E2,-3.993384933E1,7.574974060E0,-8.068194580E1
7.190847334E2,-3.982949066E1,7.734153748E0,-7.971624756E1
7.190946904E2,-4.013006210E1,7.697196960E0,-8.077520752E1
7.191046464E2,-4.003550339E1,7.843582153E0,-8.048162842E1
7.191146034E2,-4.004850006E1,8.095275879E0,-7.950933838E1
7.191245604E2,-3.994193649E1,7.837867737E0,-8.075000000E1
7.191345174E2,-3.979646683E1,7.822120667E0,-7.968450928E1
7.191444744E2,-3.989097977E1,7.341461182E0,-8.100592041E1
7.191544314E2,-3.982153320E1,6.957809448E0,-8.098535156E1
7.191643874E2,-3.994753265E1,7.105712891E0,-8.009869385E1
7.191743444E2,-4.005902863E1,7.078697205E0,-8.120446777E1
7.191843014E2,-3.993409348E1,7.350273132E0,-8.032775879E1
7.191942584E2,-3.992152786E1,7.217956543E0,-8.144909668E1
7.192042154E2,-3.991645432E1,6.999015808E0,-8.130578613E1
7.192141724E2,-3.977125931E1,6.958740234E0,-8.044348145E1
7.192241294E2,-3.981917191E1,6.524040222E0,-8.161596680E1
7.192340854E2,-3.972528458E1,6.422103882E0,-8.108538818E1
7.192440424E2,-3.989146042E1,6.274040222E0,-8.240093994E1
7.192539994E2,-4.004700089E1,6.409187317E0,-8.222644043E1
7.192639564E2,-4.000125504E1,6.737304688E0,-8.121710205E1
7.192739134E2,-3.995379639E1,6.694503784E0,-8.244177246E1
7.192838704E2,-3.990569687E1,6.732772827E0,-8.123992920E1
7.192938274E2,-3.991489792E1,6.220954895E0,-8.248059082E1
7.193037834E2,-4.003645706E1,6.038932800E0,-8.252209473E1
7.193137404E2,-3.993380737E1,5.947219849E0,-8.149914551E1
7.193236974E2,-3.997688675E1,5.819938660E0,-8.288616943E1
7.193336544E2,-4.008370209E1,6.204216003E0,-8.164074707E1
7.193436114E2,-4.010803223E1,6.109359741E0,-8.291583252E1
7.193535684E2,-4.001095200E1,5.900703430E0,-8.291461182E1
7.193635254E2,-3.987355042E1,5.949867249E0,-8.151348877E1
7.193734814E2,-3.978870773E1,5.547767639E0,-8.272442627E1
7.193834384E2,-3.979693604E1,5.594474792E0,-8.192761230E1
7.193933954E2,-4.002685547E1,5.427726746E0,-8.305297852E1
7.194033524E2,-3.998577499E1,5.501548767E0,-8.330255127E1
7.194133094E2,-4.010271454E1,5.791275024E0,-8.194012451E1
7.194232664E2,-4.008303452E1,5.616607666E0,-8.323663330E1
7.194332234E2,-4.192609406E1,6.722221375E0,-8.311346436E1
7.194431794E2,-4.192030716E1,6.427711487E0,-8.422662354E1
7.194531364E2,-4.186383820E1,6.179092407E0,-8.447106934E1
7.194630934E2,-4.209210968E1,6.493606567E0,-8.308581543E1
7.194730504E2,-4.210208511E1,6.441986084E0,-8.430841064E1
7.194830074E2,-4.217264557E1,6.538604736E0,-8.349798584E1
7.194929644E2,-4.204420471E1,6.487953186E0,-8.437615967E1
7.195029214E2,-4.191003799E1,6.265098572E0,-8.453063965E1
7.195128774E2,-4.193060303E1,6.247467041E0,-8.355987549E1
