"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.163053764E2,5.341207609E-3,5.980954040E-3,-6.112808362E-3
6.163153324E2,4.546786658E-3,3.883182071E-3,-7.541061379E-3
6.163252884E2,3.137134481E-4,1.154159894E-3,-5.095607601E-3
6.163352444E2,-3.813920077E-3,1.879651099E-4,-2.074251417E-3
6.163452004E2,-4.543812480E-3,-2.167013939E-3,-1.472298987E-3
6.163551564E2,-9.749103338E-4,-5.858950317E-6,-1.400660025E-3
6.163651114E2,4.378978629E-3,-2.489963546E-3,3.275797237E-3
6.163750674E2,5.516414531E-3,-2.338696271E-3,3.624138422E-3
6.163850234E2,7.114361506E-3,-4.874171689E-3,2.120493678E-3
6.163949794E2,7.314897608E-3,-3.573750146E-3,9.212719742E-4
6.164049354E2,1.028824877E-2,1.872018678E-3,-1.246211817E-3
6.164148914E2,1.454398036E-2,6.761582568E-3,-8.938757237E-4
6.164248464E2,1.822560281E-2,7.598743308E-3,-4.257548135E-4
6.164348024E2,1.558374614E-2,6.476487033E-3,-1.918722875E-3
6.164447584E2,1.057689637E-2,7.740266621E-3,-1.424283604E-3
6.164547147E2,4.995709285E-3,7.986076176E-3,3.544415813E-4
6.164646708E2,-2.172705717E-3,5.974068306E-3,7.120661903E-4
6.164746268E2,-4.750113003E-3,8.940887637E-4,-1.084235962E-3
6.164845818E2,-4.318332300E-3,-2.220425289E-3,-3.585931845E-3
6.164945377E2,-3.512991825E-3,-4.103280604E-3,-2.711349633E-3
6.165044937E2,-3.208367387E-3,-2.257203218E-3,-2.422568621E-3
6.165144498E2,-3.116754582E-3,-5.005821586E-4,9.916038252E-4
6.165244057E2,1.419843524E-3,1.873561414E-3,3.326889826E-3
6.165343617E2,7.458561100E-3,4.448838066E-3,3.483483801E-3
6.165443178E2,1.231529750E-2,3.346695099E-3,4.735232797E-3
6.165542728E2,1.173313055E-2,2.850548131E-3,9.340638295E-3
6.165642288E2,4.636024125E-3,2.740604803E-3,7.438293658E-3
6.165741847E2,-6.847526412E-3,-3.710903227E-3,7.962935604E-3
6.165841407E2,-1.504750364E-2,-1.134534553E-2,8.140869439E-3
6.165940968E2,-2.016077191E-2,-1.743892394E-2,8.552594110E-3
6.166040527E2,-1.974449120E-2,-1.982245222E-2,8.227114566E-3
6.166140077E2,-1.162238233E-2,-1.597338542E-2,8.405545726E-3
6.166239637E2,-2.736865077E-3,-1.042317413E-2,9.692400694E-3
6.166339198E2,1.031235792E-2,-1.164961141E-3,8.304094896E-3
6.166438758E2,1.734934188E-2,2.840153873E-3,3.803799162E-3
6.166538317E2,1.223740354E-2,2.812190447E-3,5.840377416E-4
6.166637877E2,5.296192132E-3,2.845697803E-3,-2.872964600E-3
6.166737438E2,-5.505056120E-3,2.523988020E-3,-6.866374519E-3
6.166836988E2,-1.228283718E-2,3.368813545E-3,-7.906707004E-3
6.166936548E2,-1.488261670E-2,4.234074615E-3,-1.173340250E-2
6.167036107E2,-1.274562813E-2,6.094589829E-3,-1.192262117E-2
6.167135668E2,-6.818231661E-3,6.719101220E-3,-1.206829585E-2
6.167235228E2,1.932126703E-3,6.247214973E-3,-8.099440485E-3
6.167334787E2,7.763118017E-3,2.148610307E-3,-2.841294743E-3
6.167434337E2,7.718904875E-3,-1.467360184E-3,-1.372438157E-3
6.167533897E2,6.529537495E-3,-3.185365349E-3,1.917364774E-3
6.167633458E2,5.392140709E-3,-4.587758332E-3,4.097867291E-3
6.167733018E2,9.616713040E-3,-2.787195146E-3,5.083769560E-3
6.167832577E2,1.578429155E-2,-6.937002763E-5,1.709443051E-3
6.167932137E2,1.858061180E-2,6.360299885E-3,-4.181563854E-4
6.168031687E2,2.159492671E-2,1.167269051E-2,-2.362781670E-3
6.168131248E2,2.108519711E-2,1.283888891E-2,-4.836325534E-3
6.168230807E2,1.657331176E-2,1.162993908E-2,-4.602522589E-3
6.168330367E2,1.507261954E-2,1.018677279E-2,-1.222172054E-3
6.168429928E2,1.052214857E-2,8.942137472E-3,2.528890036E-4
6.168529488E2,3.783019260E-3,3.635256318E-3,3.832443850E-3
6.168629047E2,8.344410453E-4,-3.000849858E-3,8.048501797E-3
6.168728597E2,-4.938493483E-3,-6.566555705E-3,7.730253972E-3
6.168828157E2,-7.990088314E-3,-1.127084903E-2,1.008214802E-2
6.168927718E2,-7.572505157E-3,-8.230850101E-3,6.861320697E-3
6.169027277E2,-4.420966841E-3,4.473703448E-4,2.660135739E-3
6.169126837E2,-9.338238742E-4,4.790719599E-3,3.093637060E-4
6.169226398E2,3.360301489E-3,5.821220111E-3,-3.987941891E-4
6.169325958E2,6.459954660E-3,3.993758932E-3,2.003910020E-3
6.169425508E2,3.974500578E-3,-9.967796504E-4,4.045496695E-3
6.169525067E2,-1.811483176E-3,-8.650171570E-3,5.425014533E-3
6.169624627E2,-9.065016173E-3,-1.507513225E-2,6.522559561E-3
6.169724188E2,-1.512663718E-2,-1.732204109E-2,4.750758410E-3
6.169823748E2,-1.911487430E-2,-1.296495646E-2,4.306918010E-3
6.169923307E2,-1.797956973E-2,-8.555827662E-3,-3.781151026E-4
6.170022857E2,-1.333659329E-2,-1.023334451E-3,6.282541435E-4
6.170122418E2,-5.052032880E-3,2.168999054E-4,-1.720257569E-4
6.170221978E2,2.430897439E-3,-1.069149002E-3,-1.156024635E-3
6.170321537E2,1.162146591E-2,-1.592460088E-3,3.691678867E-4
6.170421097E2,1.465441659E-2,-3.078681882E-3,6.098621525E-4
6.170520658E2,1.316624228E-2,-3.074953333E-3,-3.630422754E-3
6.170620218E2,9.913916700E-3,-2.513252199E-3,-5.238180980E-3
6.170719768E2,9.664942045E-4,1.211464405E-4,-7.325300016E-3
6.170819327E2,-4.854712635E-3,-1.823161729E-4,-7.695150562E-3
6.170918887E2,-9.433219209E-3,2.781781834E-3,-8.226716891E-3
6.171018448E2,-8.991664276E-3,3.408789868E-3,-7.091340143E-3
6.171118007E2,-9.702995420E-3,3.724374343E-3,-6.733144633E-3
6.171217567E2,-3.689693054E-3,-6.845742464E-4,-3.698990913E-3
6.171317117E2,5.670519080E-3,-3.104854841E-3,1.362080453E-3
6.171416678E2,1.273773890E-2,-1.679723151E-3,4.216314759E-3
6.171516238E2,1.954584382E-2,-1.144960523E-3,7.393465843E-3
6.171615797E2,2.345442399E-2,1.808130182E-3,5.583104677E-3
6.171715357E2,2.262378298E-2,5.089943763E-3,5.303206854E-3
6.171814918E2,1.488957368E-2,4.686829634E-3,2.241847105E-3
6.171914478E2,6.414329633E-3,5.338504910E-3,6.684358232E-5
6.172014027E2,-2.333995188E-3,6.654482335E-3,-1.099730376E-3
6.172113587E2,-8.739164099E-3,2.385701053E-3,-2.831051359E-3
6.172213148E2,-9.596668184E-3,3.749171039E-3,-4.607544281E-3
6.172312708E2,-5.051717162E-3,8.125809953E-3,-4.891437478E-3
6.172412267E2,2.374399221E-3,1.137231290E-2,8.156071417E-4
6.172511827E2,7.102841977E-3,1.202079281E-2,1.896051690E-3
6.172611377E2,1.181903388E-2,1.203171164E-2,-1.521050115E-3
6.172710938E2,1.241904404E-2,7.134424988E-3,-5.812207237E-4
6.172810498E2,2.991264220E-3,2.575083636E-3,5.055719521E-4
6.172910057E2,-9.694703855E-3,-2.517679241E-3,2.731175628E-3
6.173009617E2,-1.526147313E-2,-5.692703649E-3,3.448854666E-3
6.173109178E2,-1.790732332E-2,-6.003760733E-3,3.825691994E-3
6.173208737E2,-1.560030598E-2,-3.895125352E-3,2.281779191E-3
6.173308287E2,-9.930435568E-3,-1.909206621E-3,-2.929649781E-4
6.173407847E2,-5.976130720E-3,1.474198187E-3,-1.999807777E-3
6.173507408E2,-2.885265741E-3,1.475529745E-3,-8.368054405E-4
6.173606968E2,-1.692435704E-3,3.227989655E-3,-3.011737252E-3
6.173706527E2,-3.061300144E-3,6.716730539E-3,-1.815178897E-3
6.173806087E2,-3.234602511E-3,1.801362261E-3,-4.535200540E-3
6.173905648E2,1.955488697E-4,-5.153212696E-4,-4.361828789E-3
6.174005198E2,1.751639647E-3,-5.642143078E-3,-1.696322463E-3
6.174104757E2,4.112265538E-3,-1.283880323E-2,1.281091711E-3
6.174204317E2,2.793915337E-3,-1.345887128E-2,5.143980496E-3
6.174303878E2,-1.657558139E-3,-1.346659381E-2,5.951450206E-3
6.174403438E2,-6.068579387E-3,-1.103140227E-2,3.555977717E-3
6.174502997E2,-6.271246355E-3,-2.834458835E-3,3.945394419E-4
6.174602551E2,-6.078099832E-3,5.192071665E-3,-5.496241152E-3
6.174702111E2,-5.858388729E-3,1.065288298E-2,-6.381742191E-3
6.174801671E2,-3.991427831E-3,8.900508285E-3,-5.775651895E-3
6.174901231E2,-5.352569744E-3,8.803036064E-3,-3.449114505E-3
6.175000791E2,-3.863409162E-3,9.583720937E-3,-4.812537227E-3
6.175100351E2,-5.193924531E-3,7.651597261E-3,-2.645789180E-3
6.175199911E2,5.082832649E-4,4.289874807E-3,-6.590283476E-3
6.175299461E2,3.182096872E-3,4.911456723E-3,-5.030469969E-3
6.175399021E2,4.397450015E-3,4.087755457E-3,-4.139290191E-3
6.175498581E2,2.467190847E-3,4.613729659E-3,-2.543257549E-3
6.175598141E2,-5.183730740E-3,5.024879705E-3,-2.254297026E-3
6.175697701E2,-6.364043336E-3,4.772678483E-3,-8.817035705E-4
6.175797261E2,-5.073432811E-3,4.883058835E-3,-2.769907471E-3
6.175896811E2,2.198594622E-3,1.042296644E-2,-5.249310285E-3
6.175996371E2,6.659731269E-3,1.308422070E-2,-5.165679846E-3
6.176095931E2,9.741807356E-3,1.383469906E-2,-8.559878916E-3
6.176195491E2,9.627784602E-3,1.546905376E-2,-1.033611316E-2
6.176295051E2,5.814936943E-3,1.423467882E-2,-1.011879928E-2
6.176394611E2,-5.553730763E-3,1.042588800E-2,-8.254280314E-3
6.176494171E2,-1.164997276E-2,7.284156978E-3,-9.211687371E-3
6.176593721E2,-1.048798207E-2,5.159371532E-3,-4.516876303E-3
6.176693281E2,-9.580376558E-3,1.531615853E-4,-2.085943008E-3
6.176792841E2,-8.013345301E-3,-8.783782832E-4,-1.614143606E-3
6.176892401E2,-8.833066560E-3,5.754414015E-4,8.447528817E-4
6.176991961E2,-8.000477217E-3,4.035837017E-3,4.009003751E-3
6.177091521E2,-6.657178514E-3,3.304000478E-3,4.448958207E-3
6.177191081E2,-4.602319095E-3,5.030576140E-4,3.671551822E-3
6.177290631E2,-6.109135691E-3,-5.396643188E-3,5.622318015E-3
6.177390191E2,-5.500646774E-3,-8.019816130E-3,4.307998344E-3
6.177489751E2,-7.183764596E-3,-8.209432475E-3,4.509067163E-3
6.177589311E2,-1.023330726E-2,-3.724976908E-3,4.954663105E-3
6.177688871E2,-1.165170595E-2,-1.162216999E-3,3.032659413E-3
6.177788431E2,-1.087132562E-2,-5.556913093E-4,6.053901743E-4
6.177887991E2,-1.213712618E-2,-7.519666106E-4,6.818228867E-4
6.177987541E2,-1.105709933E-2,-3.823203966E-3,1.566316234E-3
6.178087101E2,-9.087692015E-3,-4.383799620E-3,3.516483121E-4
6.178186661E2,-8.250740357E-3,-3.998694941E-3,-5.849413574E-4
6.178286221E2,-1.031229272E-2,-2.746210434E-3,-3.487786977E-3
6.178385781E2,-1.453545503E-2,-3.811153118E-3,-5.121557973E-3
6.178485341E2,-1.574772596E-2,-4.118215758E-3,-7.971938699E-3
6.178584891E2,-1.063072681E-2,1.597026596E-3,-5.305244587E-3
6.178684451E2,-6.531323306E-3,3.545927815E-3,-4.367278889E-3
6.178784011E2,-2.759758383E-3,4.922985565E-3,-3.466719529E-3
6.178883571E2,2.311699092E-3,9.144362062E-3,-4.327186849E-3
6.178983131E2,3.482914995E-3,9.703733027E-3,-6.061363965E-3
6.179082691E2,4.526074976E-3,2.794427797E-3,-6.571359001E-3
6.179182251E2,2.241699258E-3,-2.235332970E-3,-3.304044018E-3
6.179281801E2,-4.010071047E-3,-4.515264649E-3,-4.739027936E-4
6.179381361E2,-7.653541863E-3,-6.029804703E-3,-1.525851432E-3
6.179480921E2,-7.834370248E-3,9.711130988E-4,-1.790569746E-3
6.179580481E2,-2.387293149E-3,9.578103200E-3,-3.802796826E-3
6.179680041E2,6.547345780E-3,1.268095151E-2,-6.782873999E-3
6.179779601E2,9.826139547E-3,1.281595975E-2,-8.909268305E-3
6.179879161E2,1.306667365E-2,1.483783126E-2,-8.316448890E-3
6.179978711E2,1.484301500E-2,1.744565740E-2,-6.381808780E-3
6.180078271E2,1.249011233E-2,1.376729831E-2,-9.165611118E-3
6.180177831E2,6.194021553E-3,4.349108785E-3,-7.341403514E-3
6.180277391E2,-1.311298925E-3,-8.832034655E-4,-6.702244747E-3
6.180376951E2,-5.677894223E-3,7.075455505E-4,-2.658242127E-3
6.180476511E2,-9.644938633E-3,3.989358898E-3,-4.009469412E-4
6.180576061E2,-8.595502935E-3,5.104273092E-3,5.594384857E-5
6.180675621E2,-3.882240038E-3,5.346087739E-3,-1.534762210E-3
6.180775181E2,4.793344997E-4,2.870298689E-3,1.358337235E-3
6.180874741E2,4.784867167E-3,-4.509296268E-4,3.914173227E-3
6.180974301E2,6.620505359E-3,1.309563871E-3,3.948059864E-3
6.181073861E2,1.593788853E-3,2.461647382E-3,4.472436383E-3
6.181173421E2,-6.820694543E-3,1.660229871E-3,5.386267789E-3
6.181272971E2,-1.586159319E-2,-2.804156393E-4,7.594028488E-3
6.181372531E2,-2.027578279E-2,-6.804195698E-3,8.348962292E-3
6.181472091E2,-1.855298504E-2,-1.199443080E-2,1.234849729E-2
6.181571651E2,-1.720972359E-2,-1.523915306E-2,1.235079393E-2
6.181671211E2,-1.004715264E-2,-1.271394454E-2,1.249593683E-2
6.181770771E2,-7.093516178E-3,-8.707541972E-3,9.510187432E-3
6.181870331E2,-4.801333882E-3,-1.176655758E-3,6.864602678E-3
6.181969881E2,-3.520435886E-3,3.573339432E-3,8.758241311E-4
6.182069441E2,-4.360396415E-3,4.040457774E-3,-3.761538304E-3
6.182169001E2,-4.673848860E-3,3.339379095E-3,-7.331261411E-3
6.182268561E2,-6.044843234E-3,8.157677948E-4,-9.394678287E-3
6.182368121E2,-9.085754864E-3,5.207029171E-4,-1.281728689E-2
6.182467681E2,-1.405228302E-2,-4.393667914E-4,-1.699179225E-2
6.182567241E2,-1.494916156E-2,2.167693339E-3,-1.985625923E-2
6.182666791E2,-1.523864642E-2,7.313453127E-3,-1.996571571E-2
6.182766351E2,-1.154795755E-2,6.299075671E-3,-1.666539721E-2
6.182865911E2,-4.969150759E-3,3.997039050E-3,-1.268024184E-2
6.182965471E2,4.669321701E-3,4.698155448E-3,-8.200301789E-3
6.183065031E2,1.602344215E-2,3.804665059E-3,-8.268478326E-3
6.183164591E2,2.470436133E-2,2.862826921E-3,-1.077644248E-2
6.183264151E2,2.350993268E-2,5.447158590E-3,-1.292667817E-2
6.183363701E2,1.392372884E-2,9.527308866E-3,-1.455381233E-2
6.183463261E2,-7.984919939E-4,1.008870360E-2,-1.375539601E-2
6.183562821E2,-1.341319736E-2,1.027503796E-2,-1.100220624E-2
6.183662381E2,-1.736692712E-2,7.230511867E-3,-6.606392562E-3
6.183761941E2,-1.121092495E-2,3.080699826E-3,-6.235423498E-4
6.183861501E2,1.504870481E-3,2.094264841E-3,1.916047884E-3
6.183961051E2,1.192031242E-2,8.257185109E-4,2.433556598E-3
6.184060611E2,1.791162603E-2,5.506756715E-3,4.521474708E-3
6.184160171E2,1.799467765E-2,8.629750460E-3,1.722463639E-3
6.184259731E2,1.127259247E-2,1.084070746E-2,8.982152212E-4
6.184359291E2,2.632364631E-4,1.358004939E-2,-5.294189323E-4
6.184458851E2,-1.085546054E-2,9.123515338E-3,1.324407523E-3
6.184558410E2,-2.129182033E-2,3.784705885E-3,-5.201916210E-4
6.184657960E2,-2.101778053E-2,-2.794367261E-3,5.163107999E-4
6.184757520E2,-2.161942422E-2,-3.495707642E-3,3.977908753E-3
6.184857080E2,-1.931285858E-2,-2.477847505E-3,6.257042289E-3
6.184956640E2,-1.411954872E-2,-8.066301234E-4,9.755580686E-3
6.185056200E2,-8.525578305E-3,-2.439414151E-3,8.997378871E-3
6.185155760E2,-5.763343535E-3,-1.044041850E-2,8.575943299E-3
6.185255320E2,-4.685029387E-3,-1.300797239E-2,9.065697901E-3
6.185354870E2,-6.801329553E-3,-1.104417071E-2,6.872764789E-3
6.185454430E2,-1.041310839E-2,-1.299227402E-2,7.471443154E-3
6.185553990E2,-8.558788337E-3,-1.397783682E-2,8.889209479E-3
6.185653550E2,-8.942816406E-3,-1.264013164E-2,8.543265052E-3
6.185753110E2,-8.793150075E-3,-1.019578055E-2,5.196809769E-3
6.185852670E2,-7.039991207E-3,-3.431084566E-3,1.795420423E-3
6.185952230E2,-1.299810363E-3,3.786245594E-3,-5.370952189E-3
6.186051780E2,4.226248711E-3,9.459311143E-3,-1.365657896E-2
6.186151340E2,8.665813133E-3,5.757043138E-3,-1.539554447E-2
6.186250900E2,7.142218761E-3,1.139920671E-3,-1.463654358E-2
6.186350460E2,6.382266991E-3,-1.522988547E-3,-1.185176149E-2
6.186450020E2,1.206413610E-3,-2.630597446E-3,-6.939294748E-3
6.186549580E2,-2.423063852E-4,-4.578239284E-3,-3.573491471E-3
6.186649140E2,3.025764599E-4,-4.902612418E-3,-7.305669133E-4
6.186748690E2,3.166834125E-3,-2.342014108E-3,2.635987243E-3
6.186848250E2,1.015550178E-2,-3.687442746E-3,-6.207926199E-4
6.186947810E2,1.716057584E-2,-2.598502673E-3,-2.585005248E-3
6.187047370E2,1.790173352E-2,2.498255111E-3,-6.766967010E-3
6.187146930E2,1.685004681E-2,1.151512191E-2,-1.133787259E-2
6.187246490E2,1.268246584E-2,1.929128543E-2,-1.164093986E-2
6.187346050E2,9.962651879E-3,2.235238254E-2,-8.432815783E-3
6.187445600E2,9.334412403E-3,1.553495694E-2,-3.841259982E-3
6.187545160E2,7.666687481E-3,1.061708014E-2,-1.063608797E-3
6.187644720E2,6.544164848E-3,3.841732163E-3,3.877087496E-3
6.187744280E2,6.257745437E-3,-5.552100018E-3,6.453922018E-3
6.187843840E2,1.655803411E-3,-7.672241889E-3,6.149522960E-3
6.187943400E2,-1.935543958E-3,-5.242265761E-3,6.227136124E-3
6.188042960E2,-6.241076626E-3,-1.037400682E-3,3.348525148E-3
6.188142510E2,-6.797241978E-3,4.040372558E-3,1.812165603E-3
6.188242070E2,-8.064608555E-4,5.845463369E-3,1.223340631E-3
6.188341630E2,5.964038428E-3,8.015302010E-3,5.186356138E-4
6.188441190E2,1.105680130E-2,7.739132270E-3,2.267799573E-3
6.188540750E2,9.190456010E-3,4.518140573E-3,1.844807994E-4
6.188640310E2,3.591425950E-3,5.843851250E-4,2.168535721E-3
6.188739870E2,-7.041790523E-3,-2.036755439E-3,5.214806180E-3
6.188839420E2,-1.245200261E-2,-7.764681708E-3,5.028917920E-3
6.188938980E2,-1.494467631E-2,-1.168306731E-2,7.534518838E-3
6.189038540E2,-1.405358315E-2,-1.394542120E-2,7.134778425E-3
6.189138100E2,-1.453191694E-2,-1.475781947E-2,6.726802327E-3
6.189237660E2,-1.245997846E-2,-1.771073230E-2,7.728417404E-3
6.189337220E2,-7.257263176E-3,-1.759404875E-2,1.127116941E-2
6.189436780E2,-6.809319369E-3,-1.425178163E-2,9.866884910E-3
6.189536330E2,-2.071785973E-3,-6.773928646E-3,3.357903566E-3
6.189635890E2,2.708588028E-3,-8.377428167E-4,-2.043253276E-3
6.189735450E2,7.243991829E-3,4.172821995E-3,-5.994556472E-3
6.189835010E2,1.049437933E-2,7.047171704E-3,-9.542686865E-3
6.189934570E2,7.241099142E-3,7.547176443E-3,-1.142716035E-2
6.190034130E2,4.341183230E-3,6.689638365E-3,-1.114113722E-2
6.190133690E2,8.275134023E-4,3.864749335E-3,-6.191592664E-3
6.190233240E2,-5.277693272E-4,-5.790013820E-4,-6.467762403E-3
6.190332800E2,-1.928701065E-3,-6.118732505E-3,-3.876493778E-3
6.190432360E2,-1.665314194E-3,-8.871375583E-3,2.677545417E-3
6.190531920E2,1.758978236E-3,-7.711835206E-3,2.281267196E-3
6.190631480E2,9.481878951E-3,-6.791446358E-3,1.618139911E-3
6.190731040E2,1.319927722E-2,-3.295171540E-3,-1.922948286E-5
6.190830600E2,1.288369205E-2,4.594442900E-3,-1.510599628E-3
6.190930150E2,1.537046768E-2,1.080172136E-2,-1.445746631E-3
6.191029710E2,1.224072091E-2,9.925806895E-3,-3.956308588E-3
6.191129270E2,8.853795938E-3,8.188279346E-3,-5.034832284E-3
6.191228830E2,8.818642236E-3,8.350731805E-3,-5.167990457E-3
6.191328390E2,8.175094612E-3,9.927481413E-3,-5.560430232E-3
6.191427950E2,6.605161354E-3,6.003313232E-3,-4.159607459E-3
6.191527510E2,5.668764934E-3,3.991958685E-3,3.909554798E-4
6.191627070E2,2.457525348E-3,1.173002645E-3,4.825682845E-4
6.191726620E2,5.091980565E-4,1.120997826E-3,2.608137671E-3
6.191826180E2,-1.671664417E-3,2.597986721E-3,2.907210495E-3
6.191925740E2,1.985537820E-4,5.835177377E-3,7.429905236E-5
6.192025300E2,-2.015864709E-3,8.586222306E-3,-3.241336439E-3
6.192124860E2,2.936299425E-4,6.501587108E-3,-2.377277473E-3
6.192224420E2,1.026265556E-3,1.480196835E-3,1.587902894E-3
6.192323980E2,1.317958813E-3,-2.784188371E-3,4.454939160E-3
6.192423530E2,2.837558510E-3,-3.557303920E-3,6.972691510E-3
6.192523090E2,1.492770389E-4,-6.689297501E-3,9.498767555E-3
6.192622650E2,-5.585574545E-3,-1.104143634E-2,1.146923937E-2
6.192722210E2,-1.037777215E-2,-1.450709812E-2,1.168470271E-2
6.192821770E2,-1.230030879E-2,-1.796840876E-2,1.425332204E-2
6.192921330E2,-9.899996221E-3,-1.899382845E-2,1.475046016E-2
6.193020890E2,-2.712657209E-3,-1.761377975E-2,1.182204857E-2
6.193120440E2,4.931262229E-3,-1.123285852E-2,8.355591446E-3
6.193220000E2,1.009699609E-2,-3.764834255E-4,4.437282681E-3
6.193319560E2,8.581482805E-3,5.128571298E-3,-5.251176190E-4
6.193419120E2,3.749710042E-3,9.418657050E-3,1.983846538E-3
6.193518680E2,1.870909124E-3,6.310729310E-3,-5.491334014E-4
6.193618240E2,3.838795237E-5,1.647533849E-3,-8.897518273E-4
6.193717800E2,4.673264921E-3,-5.117987283E-3,-1.286632149E-3
6.193817350E2,3.725978779E-3,-3.006100655E-3,-5.413732491E-3
6.193916910E2,-4.327609204E-4,2.403108869E-3,-9.284619242E-3
6.194016470E2,-6.938596722E-3,5.632191431E-3,-1.344873756E-2
6.194116030E2,-7.913327776E-3,8.066464216E-3,-1.590627804E-2
6.194215590E2,-2.564901253E-3,9.221743792E-3,-1.164442208E-2
6.194315150E2,6.223271601E-3,6.768600084E-3,-9.287863970E-3
6.194414710E2,1.108460594E-2,1.278227428E-3,-8.114742115E-3
6.194514270E2,9.959759191E-3,-2.880238928E-3,-7.770048454E-3
6.194613815E2,5.167400464E-3,-4.224074073E-4,-7.280292921E-3
6.194713375E2,-8.923562709E-4,5.222428590E-3,-6.179608405E-3
6.194812935E2,-4.486734979E-4,7.965750992E-3,-4.722326994E-3
6.194912495E2,2.420810284E-3,8.825093508E-3,-6.623637863E-3
6.195012055E2,6.735131145E-3,9.616051801E-3,-6.206852850E-3
6.195111615E2,1.117493771E-2,1.163846441E-2,-6.575739011E-3
6.195211175E2,1.196829416E-2,1.387951430E-2,-5.587439984E-3
6.195310725E2,1.091963332E-2,1.246815175E-2,-2.805303317E-3
6.195410285E2,1.057954784E-2,6.801477633E-3,-1.573591260E-3
6.195509845E2,7.569447160E-3,5.188749637E-4,-8.017269429E-4
6.195609405E2,7.096203044E-3,-3.915554844E-3,3.329368308E-3
6.195708965E2,4.925796296E-3,-3.007841296E-4,4.652241245E-3
6.195808525E2,5.095972680E-3,3.335495945E-3,5.207244307E-3
6.195908085E2,8.619390428E-4,3.646696685E-3,5.441708025E-3
6.196007635E2,-3.834013129E-3,1.519097248E-3,5.738117266E-3
6.196107195E2,-6.728893146E-3,-1.161612570E-3,9.278737009E-3
6.196206755E2,-7.506536320E-3,-4.574187100E-3,9.864100255E-3
6.196306315E2,-7.049730048E-3,-9.060756303E-3,1.116140466E-2
6.196405875E2,-8.144289255E-3,-1.110260189E-2,1.060187444E-2
6.196505435E2,-9.979337454E-3,-1.188614499E-2,8.122438565E-3
6.196604995E2,-1.379458234E-2,-9.778251871E-3,6.887531374E-3
6.196704555E2,-1.099073607E-2,-5.595696159E-3,7.539287210E-3
6.196804105E2,-5.147494376E-3,-2.021734137E-3,6.668966264E-3
6.196903665E2,2.598274965E-3,-1.311874948E-4,5.420035683E-3
6.197003225E2,9.998134337E-3,-2.478337847E-4,6.535368040E-3
6.197102785E2,1.089627668E-2,-4.781187978E-3,7.012979127E-3
6.197202345E2,8.461348712E-3,-1.187132299E-2,8.060134016E-3
6.197301905E2,3.392000450E-3,-1.621365733E-2,8.574271575E-3
6.197401465E2,-4.936236888E-3,-1.643256843E-2,6.018170156E-3
6.197501015E2,-8.963492699E-3,-1.307712495E-2,1.443144167E-3
6.197600575E2,-1.063276175E-2,-4.092951771E-3,-4.003819078E-3
6.197700135E2,-9.490825236E-3,7.255706936E-3,-7.896808907E-3
6.197799695E2,-1.237156568E-3,8.850674145E-3,-1.014078781E-2
6.197899255E2,9.104914963E-3,4.326396622E-3,-8.449383080E-3
6.197998815E2,1.327968575E-2,-3.037243616E-3,-8.469357155E-3
6.198098375E2,1.216138527E-2,-8.212579414E-3,-7.139338180E-3
6.198197935E2,4.797211848E-3,-1.267364156E-2,-4.976318683E-3
6.198297485E2,3.091590479E-4,-1.122792251E-2,-5.314738490E-3
6.198397045E2,-7.361317985E-4,-1.008622535E-2,-3.713645972E-3
6.198496605E2,5.514712073E-3,-2.414422110E-3,-3.113604151E-3
6.198596165E2,1.436972246E-2,3.863713704E-3,-2.749408595E-4
6.198695725E2,2.296020463E-2,6.726100110E-3,-3.787808120E-3
6.198795285E2,2.891849354E-2,8.440909907E-3,-3.648524871E-3
6.198894845E2,2.607047185E-2,9.009223431E-3,-1.084189164E-3
6.198994395E2,1.912601292E-2,7.372710854E-3,-3.139350563E-3
6.199093955E2,1.018653531E-2,8.897978812E-3,5.229292437E-4
6.199193515E2,3.325433470E-3,8.088111877E-3,1.223340631E-3
6.199293075E2,2.321838867E-3,3.402560949E-3,3.117200686E-3
6.199392635E2,-1.580757322E-3,-1.511611044E-4,4.120945930E-3
6.199492195E2,-1.114810118E-3,-1.635698136E-3,6.406484172E-3
6.199591755E2,-1.076194225E-3,-6.711012684E-4,4.850398749E-3
6.199691315E2,-8.113251533E-4,-1.256708056E-4,5.838784855E-3
6.199790865E2,-2.323467983E-3,-1.975236461E-3,6.095779594E-3
6.199890425E2,-6.971957162E-3,-3.654988948E-3,9.506911039E-3
6.199989985E2,-1.093127858E-2,-4.146875348E-3,1.014899928E-2
6.200089545E2,-1.063160785E-2,-3.951954655E-3,1.092819124E-2
6.200189105E2,-1.003745664E-2,-7.654014975E-3,1.057638787E-2
6.200288665E2,-4.055229481E-3,-1.175149903E-2,8.364588022E-3
6.200388225E2,1.688676421E-3,-1.049821638E-2,8.927846327E-3
6.200487785E2,4.965106957E-3,-6.139857229E-3,8.352449164E-3
6.200587335E2,3.883330617E-3,1.728718868E-3,6.244024262E-3
6.200686895E2,-2.839662135E-3,5.201745778E-3,1.585233724E-3
6.200786455E2,-7.020025514E-3,-6.976881996E-4,3.529894166E-4
6.200886015E2,-9.447399527E-3,-8.114749566E-3,-1.697979867E-3
6.200985575E2,-9.884158149E-3,-1.340325549E-2,4.189203959E-3
