"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.397344818E2,5.232314562E1,4.936911821E0,7.060894698E0,5.028848182E-1,1.425650859E2,4.742579197E0,3.366374845E0
6.407344843E2,5.232313569E1,4.936927488E0,7.018604222E0,1.398102572E0,1.425650981E2,4.742346790E0,3.366702237E0
6.417344877E2,5.232311764E1,4.936946797E0,7.003259897E0,2.242336175E0,1.432820093E2,4.741907540E0,3.367320881E0
6.427344916E2,5.232309099E1,4.936975534E0,6.863121201E0,3.241539528E0,1.448084014E2,4.739671687E0,3.370467228E0
6.437344946E2,5.232306047E1,4.937009875E0,6.773750234E0,3.988622781E0,1.448319806E2,4.738992636E0,3.371421930E0
6.447344981E2,5.232302298E1,4.937050077E0,6.528219786E0,4.745240137E0,1.453636037E2,4.738544206E0,3.372052171E0
6.457345011E2,5.232297724E1,4.937096390E0,6.326394239E0,5.560906997E0,1.460697813E2,4.738426161E0,3.372218046E0
6.467345042E2,5.232292341E1,4.937151784E0,6.542768109E0,6.539796174E0,1.462855978E2,4.737869990E0,3.372999405E0
6.477345065E2,5.232286167E1,4.937216074E0,6.668498727E0,7.579286991E0,1.463763213E2,4.737418055E0,3.373634124E0
6.487345108E2,5.232278845E1,4.937295362E0,6.782093468E0,8.797509379E0,1.463824028E2,4.737795802E0,3.373103611E0
6.497345132E2,5.232271274E1,4.937376155E0,7.012471690E0,9.783001306E0,1.464591297E2,4.738910892E0,3.371536829E0
6.507345166E2,5.232262984E1,4.937465617E0,7.137941513E0,1.073312136E1,1.464970646E2,4.739639698E0,3.370512211E0
6.517345200E2,5.232253971E1,4.937558044E0,7.313812649E0,1.163437384E1,1.473899663E2,4.741326783E0,3.368138561E0
6.527345231E2,5.232244407E1,4.937656417E0,7.417348926E0,1.248085926E1,1.475062945E2,4.741573872E0,3.367790707E0
6.537345264E2,5.232234232E1,4.937759996E0,7.347464649E0,1.328644851E1,1.479336944E2,4.741476543E0,3.367927735E0
6.547345300E2,5.232223444E1,4.937867404E0,7.334442313E0,1.405481561E1,1.484935832E2,4.741499605E0,3.367895266E0
6.557345331E2,5.232212090E1,4.937981154E0,7.212912258E0,1.476257740E1,1.489272013E2,4.741901699E0,3.367329106E0
6.567345362E2,5.232200134E1,4.938097840E0,7.174727565E0,1.542552918E1,1.493431313E2,4.741996468E0,3.367195647E0
6.577336110E2,5.232187695E1,4.938217682E0,7.120250110E0,1.606161686E1,1.497643302E2,4.742200846E0,3.366907806E0
6.587335975E2,5.232174676E1,4.938340233E0,6.905120682E0,1.664075232E1,1.501824726E2,4.742313027E0,3.366749796E0
6.597336059E2,5.232161463E1,4.938462546E0,6.494478570E0,1.688313375E1,1.505658202E2,4.742329703E0,3.366726306E0
6.607336016E2,5.232147912E1,4.938588632E0,6.303850061E0,1.725978093E1,1.507292551E2,4.742352494E0,3.366694202E0
6.617335989E2,5.232134044E1,4.938716654E0,6.031283806E0,1.765784918E1,1.507336357E2,4.742325737E0,3.366731893E0
6.627336155E2,5.232120130E1,4.938845091E0,5.809601542E0,1.775180081E1,1.507518034E2,4.742394653E0,3.366634816E0
6.637336187E2,5.232106196E1,4.938973604E0,5.551368917E0,1.772947245E1,1.507932151E2,4.742491160E0,3.366498868E0
6.647336206E2,5.232092462E1,4.939099750E0,5.426500566E0,1.749724789E1,1.508106106E2,4.742592724E0,3.366355788E0
6.657336388E2,5.232078924E1,4.939223672E0,5.277494767E0,1.726264818E1,1.507844487E2,4.743226126E0,3.365463259E0
6.667336409E2,5.232065634E1,4.939345415E0,5.171441409E0,1.694678780E1,1.507712838E2,4.743613029E0,3.364917899E0
6.677336431E2,5.232052573E1,4.939464205E0,5.053175258E0,1.661546471E1,1.507906380E2,4.743781043E0,3.364681032E0
6.687336612E2,5.232039692E1,4.939581267E0,4.917407901E0,1.633559008E1,1.507831333E2,4.744012785E0,3.364354282E0
6.697336694E2,5.232027213E1,4.939695426E0,4.774474121E0,1.598238926E1,1.507486645E2,4.744235310E0,3.364040481E0
6.707336763E2,5.232014882E1,4.939807520E0,4.526013562E0,1.567741346E1,1.509012837E2,4.744344016E0,3.363887170E0
6.717337023E2,5.232002818E1,4.939918007E0,4.366320009E0,1.535525760E1,1.508955398E2,4.744465207E0,3.363716238E0
6.727337250E2,5.231991053E1,4.940025033E0,4.326282406E0,1.497712375E1,1.509300725E2,4.744649774E0,3.363455895E0
6.737337478E2,5.231979563E1,4.940128267E0,4.309765212E0,1.461213756E1,1.510156211E2,4.744912471E0,3.363085291E0
6.747337685E2,5.231968461E1,4.940230127E0,4.302246626E0,1.422462192E1,1.508443016E2,4.745104183E0,3.362814792E0
6.757337884E2,5.231957714E1,4.940328211E0,4.259855147E0,1.368459458E1,1.508562095E2,4.745148392E0,3.362752410E0
6.767338077E2,5.231947517E1,4.940421651E0,4.220769450E0,1.306500566E1,1.508185009E2,4.744882756E0,3.363127216E0
6.777338257E2,5.231937662E1,4.940510969E0,4.137456814E0,1.250433762E1,1.509165285E2,4.744749240E0,3.363315578E0
6.787338426E2,5.231928300E1,4.940597135E0,4.044965005E0,1.199232368E1,1.507474469E2,4.744696822E0,3.363389525E0
6.797338594E2,5.231919130E1,4.940680371E0,4.038920713E0,1.164614517E1,1.508185242E2,4.744635297E0,3.363476316E0
6.807338753E2,5.231910335E1,4.940761855E0,3.940377480E0,1.126843892E1,1.506711197E2,4.744505367E0,3.363659593E0
6.817338905E2,5.231901844E1,4.940837581E0,3.795125898E0,1.077484665E1,1.509920330E2,4.744019976E0,3.364344142E0
6.827339045E2,5.231893828E1,4.940910706E0,3.730283882E0,1.024350079E1,1.509231556E2,4.743642003E0,3.364877053E0
6.837339189E2,5.231886326E1,4.940980225E0,3.608441544E0,9.742275047E0,1.507984127E2,4.743372054E0,3.365257582E0
6.847339321E2,5.231879396E1,4.941052411E0,3.355278489E0,9.231327108E0,1.500231427E2,4.742715937E0,3.366182195E0
6.857339441E2,5.231872624E1,4.941117713E0,3.173615634E0,8.766878498E0,1.498990426E2,4.741659876E0,3.367669617E0
6.867339567E2,5.231866161E1,4.941175832E0,3.104370541E0,8.236998471E0,1.500887583E2,4.741010099E0,3.368584313E0
6.877339693E2,5.231860009E1,4.941229523E0,3.183322854E0,7.791508593E0,1.503356016E2,4.740404637E0,3.369436289E0
6.887339786E2,5.231854213E1,4.941280375E0,3.162239580E0,7.360893354E0,1.504890782E2,4.740381497E0,3.369468845E0
6.897339901E2,5.231848869E1,4.941327857E0,3.078349968E0,6.855738525E0,1.505524489E2,4.740194542E0,3.369731850E0
6.907340002E2,5.231843847E1,4.941373032E0,2.879499566E0,6.420315045E0,1.505855362E2,4.739592112E0,3.370579126E0
6.917340108E2,5.231839171E1,4.941414171E0,2.673307933E0,5.956705703E0,1.506607125E2,4.739032123E0,3.371366425E0
6.927340202E2,5.231834862E1,4.941452504E0,2.482781634E0,5.509270157E0,1.507026549E2,4.738679136E0,3.371862553E0
6.937340300E2,5.231831016E1,4.941488141E0,2.189953147E0,4.981189122E0,1.506417891E2,4.737932233E0,3.372911975E0
6.947340388E2,5.231827659E1,4.941517677E0,1.860178288E0,4.349422877E0,1.507015741E2,4.736964648E0,3.374270730E0
6.957340473E2,5.231824866E1,4.941542589E0,1.628041340E0,3.726255659E0,1.507307976E2,4.735976415E0,3.375657630E0
6.967340560E2,5.231822647E1,4.941562889E0,1.454481811E0,3.108289432E0,1.507206126E2,4.734388421E0,3.377884443E0
6.977340649E2,5.231820842E1,4.941577407E0,1.301181058E0,2.464130876E0,1.508592783E2,4.734299623E0,3.378008898E0
6.987340729E2,5.231819589E1,4.941584440E0,1.168293128E0,1.773029092E0,1.512790381E2,4.734274402E0,3.378044245E0
6.997340810E2,5.231819035E1,4.941587808E0,1.175786038E0,9.755214616E-1,1.515326803E2,4.737633999E0,3.373330865E0
7.007340888E2,5.231819102E1,4.941586189E0,8.677961361E-1,1.424838190E-1,1.515326790E2,4.739686174E0,3.370446855E0
7.017340956E2,5.231819197E1,4.941584703E0,7.497731475E-1,1.785688711E-2,1.515326779E2,4.739426819E0,3.370811544E0
7.027341034E2,5.231819208E1,4.941583615E0,6.212629005E-1,1.138594091E-2,1.515326770E2,4.739380105E0,3.370877223E0
7.037341101E2,5.231819190E1,4.941583023E0,5.883447947E-1,1.906741748E-2,1.515326766E2,4.739411407E0,3.370833213E0
7.047341170E2,5.231819221E1,4.941582366E0,4.060512325E-1,0.000000000E0,1.515326760E2,4.739427384E0,3.370810748E0
7.057341239E2,5.231819238E1,4.941581140E0,2.627376001E-1,1.251253796E-2,1.515326751E2,4.739436656E0,3.370797712E0
7.067341306E2,5.231819246E1,4.941581170E0,2.604059204E-1,0.000000000E0,1.515326751E2,4.739352139E0,3.370916543E0
7.077341378E2,5.231819246E1,4.941581170E0,2.604059204E-1,0.000000000E0,1.515326751E2,4.739440770E0,3.370791927E0
7.087341447E2,5.231819246E1,4.941581170E0,2.604059204E-1,0.000000000E0,1.515326751E2,4.739546344E0,3.370643483E0
7.097341506E2,5.231819246E1,4.941581170E0,2.604059204E-1,0.000000000E0,1.515326751E2,4.739657425E0,3.370487283E0
7.107341571E2,5.231819246E1,4.941581170E0,2.604059204E-1,0.000000000E0,1.515326751E2,4.739681947E0,3.370452799E0
7.117341628E2,5.231819246E1,4.941581170E0,2.604059204E-1,0.000000000E0,1.515326751E2,4.740325466E0,3.369547671E0
7.127341684E2,5.231819246E1,4.941581170E0,2.604059204E-1,0.000000000E0,1.515326751E2,4.740616437E0,3.369138292E0
7.137341746E2,5.231819246E1,4.941581170E0,2.604059204E-1,0.000000000E0,1.515326751E2,4.740730119E0,3.368978328E0
7.147341813E2,5.231819246E1,4.941581170E0,2.604059204E-1,0.000000000E0,1.515326751E2,4.740813855E0,3.368860493E0
7.157341862E2,5.231819246E1,4.941581170E0,2.604059204E-1,0.000000000E0,1.515326751E2,4.740900164E0,3.368739033E0
7.167341927E2,5.231819246E1,4.941581170E0,2.604059204E-1,0.000000000E0,1.515326751E2,4.741093574E0,3.368466825E0
7.177341979E2,5.231819334E1,4.941566273E0,-1.712329166E0,2.495595715E-1,1.515326635E2,4.741296614E0,3.368181030E0
7.187342036E2,5.231818475E1,4.941573909E0,-1.849194298E0,9.707229053E-1,1.515326695E2,4.741483817E0,3.367917493E0
7.197342094E2,5.231816983E1,4.941587385E0,-1.934618860E0,1.774889575E0,1.515326802E2,4.741694402E0,3.367621004E0
7.207342149E2,5.231814914E1,4.941607109E0,-1.884184084E0,2.514266273E0,1.497526140E2,4.740578170E0,3.369192136E0
7.217342197E2,5.231812052E1,4.941633074E0,-1.933968208E0,3.403468541E0,1.503107577E2,4.739411467E0,3.370833128E0
7.227342255E2,5.231808552E1,4.941664173E0,-1.836242849E0,4.259470195E0,1.505938097E2,4.739107095E0,3.371261037E0
7.237342312E2,5.231804485E1,4.941701738E0,-1.631223998E0,5.066973661E0,1.505519104E2,4.738950960E0,3.371480511E0
7.247342355E2,5.231799858E1,4.941744306E0,-1.478702470E0,5.844155489E0,1.505461482E2,4.739015415E0,3.371389910E0
7.257342415E2,5.231794598E1,4.941793455E0,-1.390510526E0,6.660282871E0,1.505312151E2,4.738669773E0,3.371875711E0
7.267342464E2,5.231788735E1,4.941847644E0,-1.195996490E0,7.480879444E0,1.505136915E2,4.738625263E0,3.371938263E0
7.277342514E2,5.231782127E1,4.941908630E0,-9.749561902E-1,8.351525749E0,1.504767160E2,4.738349864E0,3.372325252E0
7.287342565E2,5.231774969E1,4.941976692E0,-4.452493377E-1,9.196966134E0,1.503767035E2,4.738231773E0,3.372491171E0
7.297342616E2,5.231767179E1,4.942050448E0,-4.654462850E-1,9.998999748E0,1.503287812E2,4.737668783E0,3.373282013E0
7.307342676E2,5.231758709E1,4.942131733E0,-4.923716756E-1,1.083874505E1,1.500021528E2,4.738254192E0,3.372459672E0
7.317342724E2,5.231749579E1,4.942219056E0,-4.328889772E-1,1.164425608E1,1.500053188E2,4.739515433E0,3.370686947E0
7.327342774E2,5.231739792E1,4.942307475E0,-7.230429351E-2,1.238359537E1,1.507487341E2,4.739840291E0,3.370230118E0
7.337342827E2,5.231729186E1,4.942402351E0,4.023698671E-1,1.319806545E1,1.510701531E2,4.740325520E0,3.369547595E0
7.347342876E2,5.231717971E1,4.942501149E0,6.710310299E-1,1.395796475E1,1.512172744E2,4.740676392E0,3.369053929E0
7.357342931E2,5.231706413E1,4.942605335E0,9.124508295E-1,1.462744245E1,1.510459948E2,4.740706619E0,3.369011396E0
7.367342973E2,5.231694163E1,4.942716085E0,9.701092793E-1,1.533756713E1,1.508312941E2,4.740296209E0,3.369588830E0
7.377343020E2,5.231681367E1,4.942832142E0,1.120470145E0,1.607100957E1,1.507739764E2,4.739499796E0,3.370708934E0
7.387343085E2,5.231668157E1,4.942949751E0,9.704693425E-1,1.672886619E1,1.508911175E2,4.738841434E0,3.371634454E0
7.397343125E2,5.231654410E1,4.943071193E0,1.028132778E0,1.736271993E1,1.511319032E2,4.738546721E0,3.372048636E0
7.407343175E2,5.231640064E1,4.943196800E0,9.292537719E-1,1.803026488E1,1.513677488E2,4.739228182E0,3.371090813E0
7.417343221E2,5.231625380E1,4.943330600E0,1.118215775E0,1.861895204E1,1.513439154E2,4.739494955E0,3.370715740E0
7.427343260E2,5.231610671E1,4.943464239E0,1.153822972E0,1.869362870E1,1.514614226E2,4.740228470E0,3.369684122E0
7.437343320E2,5.231595915E1,4.943597956E0,1.282145208E0,1.871782107E1,1.513500819E2,4.740210822E0,3.369708948E0
7.447343365E2,5.231581247E1,4.943727935E0,1.776890889E0,1.866751694E1,1.516236252E2,4.740751757E0,3.368947879E0
7.457343452E2,5.231566496E1,4.943859925E0,1.940340282E0,1.867048629E1,1.516245476E2,4.740892356E0,3.368750021E0
7.467343469E2,5.231551703E1,4.943994853E0,2.193002680E0,1.870510462E1,1.514774605E2,4.740195462E0,3.369730555E0
7.477343513E2,5.231536930E1,4.944126940E0,2.382887502E0,1.870136037E1,1.513121510E2,4.740146608E0,3.369799278E0
7.487343556E2,5.231522214E1,4.944258100E0,2.350981494E0,1.865232300E1,1.513509295E2,4.740121921E0,3.369834002E0
7.497343606E2,5.231507473E1,4.944388411E0,2.513307615E0,1.858681572E1,1.513176632E2,4.740233660E0,3.369676821E0
7.507343650E2,5.231492689E1,4.944518241E0,2.727281301E0,1.859442438E1,1.514186383E2,4.740523289E0,3.369269354E0
7.517343699E2,5.231478026E1,4.944650035E0,2.845814619E0,1.856546765E1,1.512541083E2,4.740453194E0,3.369367975E0
7.527343754E2,5.231463161E1,4.944780768E0,2.813990460E0,1.862589059E1,1.512239806E2,4.740274267E0,3.369619697E0
7.537343792E2,5.231448415E1,4.944909390E0,2.821645525E0,1.859083186E1,1.514496985E2,4.740109863E0,3.369850964E0
7.547343842E2,5.231433594E1,4.945037351E0,2.650814200E0,1.855007058E1,1.516549178E2,4.739658091E0,3.370486347E0
7.557343891E2,5.231419026E1,4.945165282E0,2.519854086E0,1.834152026E1,1.517515037E2,4.739531177E0,3.370664809E0
7.567343943E2,5.231404760E1,4.945293535E0,2.206353226E0,1.810494041E1,1.516460635E2,4.739701782E0,3.370424907E0
7.577343988E2,5.231390845E1,4.945420289E0,2.291699509E0,1.782138101E1,1.513774877E2,4.739535447E0,3.370658806E0
7.587344040E2,5.231377015E1,4.945543751E0,2.180258060E0,1.749789865E1,1.512532141E2,4.739683788E0,3.370450211E0
7.597344080E2,5.231363532E1,4.945668440E0,2.223300448E0,1.716417439E1,1.506224311E2,4.740001840E0,3.370002906E0
7.607344128E2,5.231350333E1,4.945790481E0,2.244900161E0,1.680666216E1,1.506013065E2,4.740204874E0,3.369717315E0
7.617344174E2,5.231337508E1,4.945907017E0,2.126082320E0,1.630768949E1,1.506263359E2,4.740314008E0,3.369563790E0
7.627344223E2,5.231325020E1,4.946019927E0,2.118218101E0,1.579709125E1,1.506383326E2,4.740523512E0,3.369269040E0
7.637344271E2,5.231313115E1,4.946129599E0,2.105858249E0,1.522228390E1,1.506565562E2,4.741018473E0,3.368572527E0
7.647344316E2,5.231301476E1,4.946237565E0,2.197948022E0,1.478347776E1,1.505936487E2,4.741475553E0,3.367929129E0
7.657344363E2,5.231290399E1,4.946340073E0,2.322980303E0,1.421453470E1,1.505541574E2,4.742147134E0,3.366983455E0
7.667344413E2,5.231279455E1,4.946442387E0,2.419238810E0,1.400950057E1,1.502784686E2,4.743602230E0,3.364933122E0
7.677344460E2,5.231268588E1,4.946545215E0,2.469964950E0,1.394079474E1,1.500620395E2,4.746561147E0,3.360757997E0
7.687344507E2,5.231257736E1,4.946647835E0,2.534022683E0,1.388785597E1,1.499715383E2,4.752510820E0,3.352339175E0
7.697344548E2,5.231247304E1,4.946755403E0,2.605912508E0,1.362768445E1,1.492636393E2,4.761320038E0,3.339815643E0
7.707344592E2,5.231236899E1,4.946848149E0,2.576986577E0,1.311826080E1,1.497122939E2,4.773236362E0,3.322762656E0
7.717344645E2,5.231227853E1,4.946941041E0,2.459047223E0,1.228817043E1,1.492558168E2,4.786774541E0,3.303229711E0
7.727344693E2,5.231218591E1,4.947021178E0,2.245761205E0,1.155139719E1,1.497093811E2,4.780151174E0,3.312807237E0
7.737344735E2,5.231209920E1,4.947095517E0,2.260659407E0,1.084503636E1,1.503702156E2,4.773147771E0,3.322889915E0
7.747344781E2,5.231202599E1,4.947167642E0,2.395117891E0,1.007275045E1,1.503104487E2,4.775029565E0,3.320185188E0
7.757344840E2,5.231195104E1,4.947242471E0,2.496880480E0,9.564707823E0,1.501921894E2,4.775475394E0,3.319543914E0
7.767344879E2,5.231187953E1,4.947315381E0,2.466345172E0,9.107277615E0,1.500460568E2,4.777153033E0,3.317129171E0
7.777344927E2,5.231180277E1,4.947385856E0,2.413961970E0,8.794655023E0,1.503828576E2,4.783013280E0,3.308673601E0
7.787344970E2,5.231173297E1,4.947461628E0,1.972302487E0,8.421769232E0,1.499309561E2,4.761970048E0,3.338888782E0
7.797345021E2,5.231165997E1,4.947530503E0,1.739675080E0,8.149353838E0,1.501115553E2,4.751185071E0,3.354217861E0
7.807345071E2,5.231160949E1,4.947573253E0,1.321586096E0,7.365429700E0,1.505372003E2,4.736523306E0,3.374890221E0
7.817345117E2,5.231155640E1,4.947627055E0,1.336967150E0,6.828906920E0,1.502234514E2,4.727580716E0,3.387405734E0
7.827345169E2,5.231150150E1,4.947675677E0,1.272553453E0,6.473928890E0,1.505526683E2,4.721634285E0,3.395689431E0
7.837331967E2,5.231145132E1,4.947716165E0,4.101472730E-1,6.107774727E0,1.508973996E2,4.714179252E0,3.406031564E0
7.847331799E2,5.231140910E1,4.947754942E0,5.535210930E-1,5.678636177E0,1.504266208E2,4.711403901E0,3.409869545E0
7.857331924E2,5.231136820E1,4.947794258E0,-2.992139123E-1,5.318375675E0,1.499761306E2,4.710466830E0,3.411163918E0
7.867331904E2,5.231132675E1,4.947828251E0,-2.441323018E-1,4.935065883E0,1.499998793E2,4.714625354E0,3.405414042E0
7.877331874E2,5.231128619E1,4.947856169E0,2.252586931E-1,4.553984787E0,1.504341648E2,4.723826297E0,3.392639407E0
7.887332116E2,5.231125267E1,4.947878119E0,1.655035047E-1,3.982334966E0,1.507462722E2,4.727074623E0,3.388111943E0
7.897332169E2,5.231122631E1,4.947898687E0,5.308228265E-2,3.333478120E0,1.507876463E2,4.728158558E0,3.386599133E0
7.907332194E2,5.231120618E1,4.947914201E0,1.936873440E-1,2.603160079E0,1.501661536E2,4.729201520E0,3.385142540E0
7.917332498E2,5.231119183E1,4.947922595E0,1.340503674E-1,1.818400873E0,1.504357771E2,4.729772874E0,3.384344190E0
7.927332610E2,5.231118604E1,4.947924344E0,2.046581917E-1,9.948844935E-1,1.507376420E2,4.733448807E0,3.379201004E0
7.937332695E2,5.231118339E1,4.947921751E0,3.703445047E-1,3.691864371E-1,1.507376400E2,4.735870010E0,3.375806908E0
7.947333009E2,5.231118200E1,4.947914070E0,6.995005365E-1,9.783331903E-3,1.507376340E2,4.736472799E0,3.374961105E0
7.957333155E2,5.231118026E1,4.947911800E0,8.996317089E-1,2.463264487E-2,1.507376322E2,4.736928608E0,3.374321324E0
7.967333270E2,5.231117819E1,4.947909332E0,1.142990724E0,3.051371170E-2,1.507376303E2,4.737478471E0,3.373549283E0
7.977333632E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.737897646E0,3.372960559E0
7.987333999E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.738714647E0,3.371812647E0
7.997334350E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.739288484E0,3.371006036E0
8.007334692E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.739784226E0,3.370308966E0
8.017335011E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.740052148E0,3.369932146E0
8.027335317E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.740323472E0,3.369550477E0
8.037335601E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.740661068E0,3.369075493E0
8.047335879E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.740917841E0,3.368714156E0
8.057336142E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.741190459E0,3.368330457E0
8.067336388E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.741474565E0,3.367930519E0
8.077336631E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.741723732E0,3.367579707E0
8.087336862E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.741924812E0,3.367296557E0
8.097337084E2,5.231117841E1,4.947909391E0,1.145110185E0,0.000000000E0,1.507376303E2,4.742180417E0,3.366936579E0
8.107337291E2,5.231116914E1,4.947893446E0,7.280387888E-1,3.045141980E-3,1.507376179E2,4.742305781E0,3.366760002E0
8.117337484E2,5.231116916E1,4.947893437E0,7.268504901E-1,0.000000000E0,1.507376179E2,4.742542488E0,3.366426560E0
8.127337685E2,5.231116916E1,4.947893437E0,7.268504901E-1,0.000000000E0,1.507376179E2,4.742632196E0,3.366300178E0
8.137337865E2,5.231116916E1,4.947893437E0,7.268504901E-1,0.000000000E0,1.507376179E2,4.742656712E0,3.366265637E0
8.147338049E2,5.231116916E1,4.947893437E0,7.268504901E-1,0.000000000E0,1.507376179E2,4.742687988E0,3.366221573E0
8.157338208E2,5.231116916E1,4.947893437E0,7.268504901E-1,0.000000000E0,1.507376179E2,4.742808777E0,3.366051387E0
8.167338378E2,5.231116639E1,4.947885021E0,1.012699612E0,1.013825026E-2,1.507376113E2,4.742867682E0,3.365968387E0
8.177338533E2,5.231116639E1,4.947886471E0,9.101034300E-1,4.946580050E-3,1.507376124E2,4.742878932E0,3.365952535E0
8.187338685E2,5.231116551E1,4.947887666E0,9.036104754E-1,1.374960230E-1,1.507376134E2,4.742892296E0,3.365933704E0
8.197338834E2,5.231115712E1,4.947894701E0,9.014753019E-1,8.778575738E-1,1.507376189E2,4.743026575E0,3.365744485E0
8.207338969E2,5.231114297E1,4.947908347E0,7.922670953E-1,1.704852147E0,1.507376297E2,4.743133297E0,3.365594088E0
8.217339114E2,5.231112197E1,4.947923820E0,6.603109688E-1,2.450420582E0,1.502088598E2,4.742098776E0,3.367051564E0
8.227339246E2,5.231109411E1,4.947948544E0,6.405370981E-1,3.325166301E0,1.500810534E2,4.740856992E0,3.368799789E0
8.237339377E2,5.231105946E1,4.947979761E0,7.099112151E-1,4.214695163E0,1.501738697E2,4.740687114E0,3.369038843E0
8.247339497E2,5.231101780E1,4.948015366E0,5.792935090E-1,5.113256083E0,1.503778129E2,4.740875690E0,3.368773475E0
8.257339619E2,5.231096931E1,4.948057425E0,4.874922810E-1,6.012911419E0,1.503776355E2,4.740794154E0,3.368888217E0
8.267339739E2,5.231091348E1,4.948107978E0,5.222139582E-1,6.966767452E0,1.504139605E2,4.741080996E0,3.368484529E0
8.277339851E2,5.231085287E1,4.948170036E0,5.666837590E-1,7.896369115E0,1.502639552E2,4.740985973E0,3.368618268E0
8.287339963E2,5.231078409E1,4.948239302E0,5.341545241E-1,8.857131288E0,1.501074965E2,4.741380582E0,3.368062827E0
8.297340076E2,5.231070805E1,4.948314786E0,4.141116068E-1,9.756479462E0,1.500019663E2,4.741451453E0,3.367963057E0
8.307340183E2,5.231062720E1,4.948395676E0,3.241140991E-1,1.051843505E1,1.499051329E2,4.741519623E0,3.367867084E0
8.317340289E2,5.231054013E1,4.948484101E0,4.325209651E-1,1.133031859E1,1.491055657E2,4.742370181E0,3.366669288E0
8.327340386E2,5.231044762E1,4.948578738E0,5.912148757E-1,1.210839157E1,1.490448260E2,4.743024357E0,3.365747611E0
8.337340486E2,5.231034908E1,4.948678498E0,7.674156092E-1,1.286016234E1,1.491468985E2,4.743036133E0,3.365731017E0
8.347340586E2,5.231024536E1,4.948782656E0,7.987420335E-1,1.349275462E1,1.491278725E2,4.743070905E0,3.365682014E0
8.357340682E2,5.231013618E1,4.948890498E0,7.510972321E-1,1.412972464E1,1.490906739E2,4.743098717E0,3.365642820E0
8.367340772E2,5.231002257E1,4.949000329E0,6.029524906E-1,1.464400811E1,1.492617212E2,4.743117457E0,3.365616410E0
8.377340872E2,5.230990571E1,4.949114281E0,4.757647850E-1,1.509383721E1,1.494023536E2,4.743189285E0,3.365515181E0
8.387340955E2,5.230978674E1,4.949229512E0,1.480140341E-1,1.538945666E1,1.495140412E2,4.743143643E0,3.365579506E0
8.397341051E2,5.230966461E1,4.949347018E0,7.542322669E-2,1.570341620E1,1.498041116E2,4.743076303E0,3.365674408E0
8.407341135E2,5.230953949E1,4.949466808E0,-8.339990862E-3,1.603096212E1,1.499880882E2,4.743091473E0,3.365653029E0
8.417341220E2,5.230941220E1,4.949587125E0,6.859547179E-2,1.635312748E1,1.501302499E2,4.743431841E0,3.365173310E0
8.427341310E2,5.230928132E1,4.949711391E0,1.093452005E-1,1.676544022E1,1.501669740E2,4.743723115E0,3.364762702E0
8.437341393E2,5.230914546E1,4.949837270E0,9.995570686E-2,1.725279819E1,1.504896240E2,4.743982552E0,3.364396912E0
8.447341480E2,5.230900707E1,4.949965801E0,3.178209718E-2,1.768839296E1,1.506647245E2,4.744177512E0,3.364121991E0
8.457341564E2,5.230886594E1,4.950094854E0,-8.838162757E-3,1.789165777E1,1.508833110E2,4.744356528E0,3.363869522E0
8.467341650E2,5.230872664E1,4.950223068E0,6.159510091E-2,1.781579850E1,1.508119477E2,1.424459058E1,1.007533982E1
8.477341725E2,5.230858948E1,4.950349982E0,7.433872856E-2,1.757578751E1,1.506630770E2,1.424468742E1,1.007520290E1
8.487341805E2,5.230845554E1,4.950470426E0,2.719091773E-1,1.707751495E1,1.509292466E2,1.424474510E1,1.007512136E1
8.497341884E2,5.230832530E1,4.950590373E0,3.296753792E-1,1.662528725E1,1.507202962E2,1.424479189E1,1.007505520E1
8.507341974E2,5.230819872E1,4.950705522E0,3.775892099E-1,1.609851883E1,1.507605847E2,1.424483003E1,1.007500128E1
8.517342043E2,5.230807721E1,4.950816664E0,4.891982246E-1,1.550846882E1,1.506641301E2,4.745286329E0,3.362557759E0
8.527342113E2,5.230796043E1,4.950923817E0,5.313983168E-1,1.486421103E1,1.506709873E2,4.745331824E0,3.362493555E0
8.537342192E2,5.230784871E1,4.951025613E0,6.101917429E-1,1.420985570E1,1.508254071E2,4.745482576E0,3.362280796E0
