"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.392128992E2,5.233658964E1,4.872352824E0,6.770054167E-1,1.040809328E0,2.691341553E2,1.424190548E1,1.007913496E1
6.402128961E2,5.233658945E1,4.872332075E0,3.416173011E-1,1.093270752E0,2.691341553E2,1.424160172E1,1.007956416E1
6.412128958E2,5.233658931E1,4.872317386E0,1.847224748E-1,1.005540310E0,2.691341553E2,1.424207469E1,1.007889587E1
6.422128949E2,5.233658920E1,4.872305464E0,2.576987753E-1,8.700629000E-1,2.691341553E2,1.424181261E1,1.007926618E1
6.432128937E2,5.233658897E1,4.872280068E0,4.291883437E-1,1.140472476E0,2.691341553E2,1.424364117E1,1.007668197E1
6.442128881E2,5.233658880E1,4.872261794E0,5.850246046E-1,1.145740665E0,2.691341553E2,1.424830662E1,1.007008400E1
6.452128842E2,5.233658854E1,4.872233730E0,4.559661737E-1,1.459700348E0,2.691341553E2,1.425399459E1,1.006203119E1
6.462128794E2,5.233658840E1,4.872219150E0,2.037412599E-1,1.221709278E0,2.691341553E2,1.427473429E1,1.003258661E1
6.472128798E2,5.233658827E1,4.872205162E0,3.278501723E-1,1.039782826E0,2.691341553E2,1.428074930E1,1.002402278E1
6.482128808E2,5.233658815E1,4.872191648E0,4.306913530E-1,9.421309092E-1,2.691341553E2,1.428973970E1,1.001120236E1
6.492128851E2,5.233658798E1,4.872173068E0,6.598340813E-2,9.807059524E-1,2.691341553E2,1.429980219E1,9.996824024E0
6.502128861E2,5.233658782E1,4.872156087E0,1.394712497E-1,1.053397080E0,2.691341553E2,1.432282394E1,9.963811904E0
6.512128878E2,5.233658771E1,4.872144558E0,2.492452404E-1,1.343089525E0,2.691341553E2,1.432471808E1,9.961088552E0
6.522128899E2,5.233658748E1,4.872119348E0,2.730705291E-1,2.133250674E0,2.691341553E2,1.431519340E1,9.974771735E0
6.532128948E2,5.233658742E1,4.872112839E0,2.484888900E-1,1.603872610E0,2.691341553E2,1.430587716E1,9.988128549E0
6.542129009E2,5.233658715E1,4.872084122E0,5.886897370E-1,1.578489678E0,2.691341553E2,1.430448101E1,9.990127950E0
6.552129059E2,5.233658689E1,4.872056089E0,2.017058823E-1,1.590305059E0,2.691341553E2,1.430450585E1,9.990092373E0
6.562129096E2,5.233658671E1,4.872036476E0,2.246173071E-1,1.544811304E0,2.691341553E2,1.430755096E1,9.985730759E0
6.572129139E2,5.233658662E1,4.872026827E0,6.514870916E-1,1.784406724E0,2.691341553E2,1.430749534E1,9.985810451E0
6.582129178E2,5.233658656E1,4.872020244E0,1.307539471E0,1.637955571E0,2.691341553E2,1.430512873E1,9.989200441E0
6.592129214E2,5.233656713E1,4.872021349E0,1.254354326E0,1.653175751E0,1.887247320E2,1.430509892E1,9.989243121E0
6.602129263E2,5.233654482E1,4.872010029E0,1.679302049E0,1.590406801E0,1.896813760E2,1.430364761E1,9.991321146E0
6.612129292E2,5.233652017E1,4.871979518E0,1.364415039E0,1.618329044E0,2.080334733E2,1.430413065E1,9.990629586E0
6.622129318E2,5.233649557E1,4.871953551E0,8.118868619E-1,1.575088463E0,2.249512168E2,1.430504582E1,9.989319168E0
6.632129338E2,5.233647081E1,4.871923731E0,8.406386496E-1,1.614853764E0,2.335374374E2,1.430899987E1,9.983654440E0
6.642129366E2,5.233644404E1,4.871898238E0,7.926073400E-1,1.588060199E0,2.382247345E2,1.430900903E1,9.983641312E0
6.652129399E2,5.233641778E1,4.871876804E0,3.260394838E-1,1.574581367E0,2.419358977E2,1.431568359E1,9.974068208E0
6.662129418E2,5.233639339E1,4.871858822E0,-4.202783238E-1,1.374576078E0,2.466439186E2,1.433412685E1,9.947544465E0
6.672129434E2,5.233637354E1,4.871837946E0,1.684992556E-1,1.298820631E0,2.559607400E2,1.435006567E1,9.924537704E0
6.682129457E2,5.233636309E1,4.871805108E0,4.934436362E-2,1.448999320E0,2.640819853E2,1.436920458E1,9.896807211E0
6.692129477E2,5.233636834E1,4.871768231E0,7.084016940E-1,1.702858746E0,2.650780222E2,1.438875422E1,9.868362850E0
6.702129495E2,5.233639180E1,4.871737870E0,1.437975327E0,1.730638347E0,2.741612432E2,1.439491621E1,9.859372228E0
6.712129509E2,5.233639369E1,4.871720583E0,2.480285289E-1,1.532832445E0,2.676805152E2,1.440497387E1,9.844671710E0
6.722129515E2,5.233640067E1,4.871708938E0,-1.187678305E-1,9.943705227E-1,2.636909648E2,1.440342179E1,9.846942369E0
6.732129540E2,5.233640556E1,4.871695116E0,-6.357707707E-1,9.368963351E-1,2.619055428E2,1.441648725E1,9.827803862E0
6.742129542E2,5.233641394E1,4.871685242E0,-6.274238033E-1,7.341044552E-1,2.605091444E2,1.441655909E1,9.827698474E0
6.752129560E2,5.233643021E1,4.871671787E0,8.662324399E-4,8.465523234E-1,2.603089991E2,1.440836737E1,9.839704423E0
6.762129565E2,5.233643240E1,4.871663292E0,-7.560412111E-1,9.602623073E-1,2.545588493E2,1.437571074E1,9.887354254E0
6.772129581E2,5.233646337E1,4.871656618E0,-4.515182227E-1,8.822190476E-1,2.700000000E2,1.435067393E1,9.923658145E0
6.782129588E2,5.233649227E1,4.871646922E0,-3.064223574E-1,9.934766168E-1,2.700000000E2,1.432357216E1,9.962736264E0
6.792129596E2,5.233652014E1,4.871634880E0,1.129947724E-1,8.503205381E-1,2.708162842E2,1.429683473E1,1.000106744E1
6.802129598E2,5.233653942E1,4.871613059E0,6.062116204E-1,9.077966365E-1,2.708162842E2,1.427550778E1,1.003148597E1
6.812129607E2,5.233655435E1,4.871589033E0,8.244248135E-1,1.120483363E0,2.708162842E2,1.426179931E1,1.005096581E1
6.822129612E2,5.233656469E1,4.871562769E0,3.144450877E-1,1.278153634E0,2.708162842E2,1.425376710E1,1.006235344E1
6.832129616E2,5.233657206E1,4.871543142E0,1.913534077E-1,1.238387877E0,2.708162842E2,1.425046858E1,1.006702432E1
6.842129620E2,5.233657792E1,4.871545355E0,-9.520279150E-2,1.216316798E0,2.883916321E2,1.424804489E1,1.007045432E1
6.852129633E2,5.233658487E1,4.871537697E0,-1.877085306E-2,1.068414881E0,2.917510986E2,1.424741629E1,1.007134362E1
6.862129637E2,5.233659205E1,4.871531996E0,2.412093962E-1,8.663996488E-1,2.917510986E2,1.424647106E1,1.007268066E1
6.872129638E2,5.233659086E1,4.871533616E0,-4.876619158E-1,4.707387348E-1,2.985503235E2,1.424613072E1,1.007316200E1
6.882129637E2,5.233659282E1,4.871527732E0,-5.256667733E-1,4.077197933E-1,2.985503235E2,1.424553909E1,1.007399867E1
6.892129637E2,5.233659991E1,4.871475535E0,-7.479983261E-1,6.875571793E-1,2.694964905E2,1.424478472E1,1.007506534E1
6.902129641E2,5.233659983E1,4.871461029E0,-8.006530451E-1,8.107208461E-1,2.694964905E2,1.424479944E1,1.007504453E1
6.912129648E2,5.233659973E1,4.871442191E0,-8.258656831E-1,1.255664712E0,2.694964905E2,1.424624364E1,1.007300231E1
6.922129647E2,5.233659960E1,4.871418726E0,-7.409412460E-1,1.531638216E0,2.694964905E2,1.424594930E1,1.007341858E1
6.932129644E2,5.233659949E1,4.871397199E0,-6.871388685E-1,1.537580337E0,2.694964905E2,1.424807607E1,1.007041020E1
6.942129649E2,5.233659937E1,4.871374912E0,-5.251948871E-1,1.464255806E0,2.694964905E2,1.425319954E1,1.006315737E1
6.952129656E2,5.233659928E1,4.871359000E0,-3.766290639E-1,1.174515050E0,2.694964905E2,1.425861028E1,1.005548935E1
6.962129654E2,5.233659919E1,4.871341935E0,-4.374256050E-1,1.013853180E0,2.694964905E2,1.426415779E1,1.004761842E1
6.972129655E2,5.233659906E1,4.871318360E0,-3.669815790E-1,9.724614492E-1,2.694964905E2,1.426260599E1,1.004982107E1
6.982129655E2,5.233659896E1,4.871299098E0,-3.326812359E-1,9.472712521E-1,2.694964905E2,1.426620276E1,1.004471463E1
6.992129656E2,5.233659884E1,4.871278060E0,-2.714973185E-1,1.087270335E0,2.694964905E2,1.426509877E1,1.004628241E1
7.002129654E2,5.233659872E1,4.871254820E0,9.753834829E-2,1.155719513E0,2.694964905E2,1.426646112E1,1.004434769E1
7.012129658E2,5.233659859E1,4.871231497E0,4.934506202E-1,1.196609178E0,2.694964905E2,1.426866839E1,1.004121186E1
7.022129656E2,5.233659849E1,4.871211752E0,4.716979610E-1,1.135904338E0,2.694964905E2,1.427128928E1,1.003748652E1
7.032129654E2,5.233659837E1,4.871189907E0,4.615365304E-1,1.092346779E0,2.694964905E2,1.426260769E1,1.004981866E1
7.042129654E2,5.233659826E1,4.871170030E0,4.695004318E-1,1.066767509E0,2.694964905E2,1.426194653E1,1.005075691E1
7.052129647E2,5.233659814E1,4.871148019E0,5.649941685E-1,1.181581406E0,2.694964905E2,1.426094242E1,1.005218159E1
7.062129653E2,5.233659804E1,4.871128481E0,5.380880339E-1,1.186775271E0,2.694964905E2,1.426153570E1,1.005133985E1
7.072129647E2,5.233659794E1,4.871111022E0,6.176360641E-1,1.180129066E0,2.694964905E2,1.426482844E1,1.004666625E1
7.082129644E2,5.233659789E1,4.871101626E0,8.124158634E-1,8.585968812E-1,2.694964905E2,1.426872216E1,1.004113545E1
7.092129641E2,5.233659778E1,4.871080387E0,7.325242739E-1,1.078832633E0,2.694964905E2,1.427532650E1,1.003174394E1
7.102129650E2,5.233659770E1,4.871064715E0,6.601145612E-1,1.008128929E0,2.694964905E2,1.427708405E1,1.002924246E1
7.112129649E2,5.233659760E1,4.871046446E0,3.957101246E-1,9.788089593E-1,2.694964905E2,1.427653349E1,1.003002616E1
7.122129637E2,5.233659747E1,4.871022859E0,2.817777749E-1,1.235758472E0,2.694964905E2,1.427370154E1,1.003405590E1
7.132129642E2,5.233659735E1,4.871001046E0,3.746630745E-1,1.252225557E0,2.694964905E2,1.427203195E1,1.003643051E1
7.142129629E2,5.233659724E1,4.870980631E0,6.386588924E-1,1.294625706E0,2.694964905E2,1.427201474E1,1.003645499E1
7.152129632E2,5.233659716E1,4.870964987E0,8.399661630E-1,1.248828459E0,2.694964905E2,1.426892480E1,1.004084749E1
7.162129632E2,5.233659708E1,4.870950934E0,7.430031765E-1,1.143990583E0,2.694964905E2,1.426606532E1,1.004490984E1
7.172129626E2,5.233659698E1,4.870931126E0,1.015425822E0,1.178702896E0,2.694964905E2,1.426617082E1,1.004475999E1
7.182129649E2,5.233659687E1,4.870910801E0,1.273021143E0,1.253508425E0,2.694964905E2,1.426943827E1,1.004011776E1
7.192129624E2,5.233659677E1,4.870892033E0,1.295375764E0,1.277541519E0,2.694964905E2,1.426681380E1,1.004384673E1
7.202129619E2,5.233659671E1,4.870873285E0,9.450937668E-1,1.251718466E0,2.703174438E2,1.426742261E1,1.004298189E1
7.212129614E2,5.233659677E1,4.870855375E0,7.825301802E-1,1.200132689E0,2.703174438E2,1.426791986E1,1.004227545E1
7.222129616E2,5.233659683E1,4.870838008E0,1.104518147E0,1.163281958E0,2.703174438E2,1.427131450E1,1.003745066E1
7.232129622E2,5.233659687E1,4.870825635E0,1.398649838E0,9.775625396E-1,2.703174438E2,1.427562369E1,1.003132102E1
7.242129619E2,5.233659694E1,4.870806968E0,1.118232379E0,1.023621969E0,2.703174438E2,1.428371263E1,1.001979975E1
7.252129610E2,5.233659699E1,4.870791190E0,9.896997437E-1,9.310647607E-1,2.703174438E2,1.429126512E1,1.000902465E1
7.262129610E2,5.233659706E1,4.870771201E0,6.378244730E-1,1.042957702E0,2.703174438E2,1.428769337E1,1.001412261E1
7.272129613E2,5.233659712E1,4.870751789E0,5.517423870E-1,1.173063257E0,2.703174438E2,1.427354960E1,1.003427202E1
7.282129599E2,5.233659717E1,4.870737313E0,5.727321012E-1,1.128564885E0,2.703174438E2,1.426020200E1,1.005323192E1
7.292129608E2,5.233659722E1,4.870724046E0,7.110879347E-1,9.466805637E-1,2.703174438E2,1.425449680E1,1.006131971E1
7.302129598E2,5.233659728E1,4.870707218E0,1.017748726E0,9.273998765E-1,2.703174438E2,1.424998041E1,1.006771531E1
7.312129598E2,5.233659737E1,4.870679406E0,1.121621467E0,1.312488756E0,2.703174438E2,1.424760912E1,1.007107082E1
7.322129591E2,5.233659742E1,4.870665378E0,1.406347388E0,1.175622734E0,2.703174438E2,1.424636673E1,1.007282821E1
7.332129601E2,5.233659746E1,4.870652993E0,1.433148286E0,9.808737428E-1,2.703174438E2,1.424524533E1,1.007441407E1
7.342129586E2,5.233659754E1,4.870629813E0,1.713132869E0,1.187466210E0,2.703174438E2,1.424263953E1,1.007809766E1
7.352129586E2,5.233659737E1,4.870614573E0,1.616340305E0,9.608656436E-1,2.694138794E2,1.424168771E1,1.007944266E1
7.362129579E2,5.233659728E1,4.870599570E0,1.588204877E0,9.232079748E-1,2.694138794E2,1.424184692E1,1.007921771E1
7.372129575E2,5.233659719E1,4.870586395E0,1.560146643E0,8.787627338E-1,2.694138794E2,1.424179975E1,1.007928436E1
7.382129568E2,5.233659711E1,4.870573169E0,1.534900068E0,8.624553647E-1,2.694138794E2,1.424169844E1,1.007942751E1
7.392129575E2,5.233659702E1,4.870559271E0,1.703544002E0,8.944182195E-1,2.694138794E2,1.424212789E1,1.007882069E1
7.402129564E2,5.233659691E1,4.870541720E0,1.669470272E0,9.466664940E-1,2.694138794E2,1.424273858E1,1.007795769E1
7.412129568E2,5.233659678E1,4.870520852E0,1.323929960E0,9.487697184E-1,2.694138794E2,1.424406159E1,1.007608766E1
7.422129563E2,5.233659675E1,4.870515672E0,1.399770469E0,5.344472376E-1,2.694138794E2,1.424645067E1,1.007270950E1
7.432129562E2,5.233659681E1,4.870524389E0,1.581624225E0,9.110024271E-2,2.694138794E2,1.425644698E1,1.005855620E1
7.442129560E2,5.233659684E1,4.870530466E0,1.473954159E0,1.204087618E-1,2.694138794E2,1.426820551E1,1.004186959E1
7.452129546E2,5.233659692E1,4.870543347E0,1.273910272E0,1.596376889E-1,2.694138794E2,1.426644242E1,1.004437425E1
7.462129561E2,5.233659701E1,4.870556776E0,9.642730122E-1,1.064041962E-1,2.694138794E2,1.426207873E1,1.005056931E1
7.472129549E2,5.233659713E1,4.870575367E0,9.933735756E-1,1.743228150E-1,2.694138794E2,1.425479267E1,1.006090052E1
7.482129545E2,5.233659728E1,4.870599424E0,1.014387860E0,9.645204364E-2,8.941386414E1,1.425223075E1,1.006452940E1
7.492129540E2,5.233659737E1,4.870614656E0,9.557283195E-1,1.385114402E-1,8.941386414E1,1.425124745E1,1.006592169E1
7.502129534E2,5.233659750E1,4.870635471E0,8.651789958E-1,8.572687409E-2,8.941386414E1,1.425170319E1,1.006527643E1
7.512129532E2,5.233659761E1,4.870651974E0,7.427251264E-1,1.387587150E-1,8.941386414E1,1.424962789E1,1.006821425E1
7.522129527E2,5.233659369E1,4.870672386E0,7.555230288E-1,1.061427604E-1,NaN,1.424703246E1,1.007188658E1
7.532129532E2,5.233659780E1,4.870683703E0,6.197850341E-1,1.028934222E-1,8.941386414E1,1.424617095E1,1.007310510E1
7.542129526E2,5.233659789E1,4.870696598E0,6.510039195E-1,1.263413508E-1,8.941386414E1,1.424576779E1,1.007367527E1
7.552129519E2,5.233659789E1,4.870696889E0,2.353777867E-1,2.244003544E-1,8.941386414E1,1.424486820E1,1.007494731E1
7.562129533E2,5.233659789E1,4.870697815E0,1.475942479E-1,3.442218429E-1,8.941386414E1,1.424409859E1,1.007603537E1
7.572129517E2,5.233659784E1,4.870689161E0,-4.835534282E-1,4.871647805E-1,8.941386414E1,1.424378140E1,1.007648375E1
7.582129506E2,5.233658751E1,4.870690759E0,1.023893617E-1,1.023399286E0,2.065749236E2,1.424317402E1,1.007734227E1
7.592129513E2,5.233657299E1,4.870691864E0,3.978263149E-1,1.554840436E0,1.929251708E2,1.424274082E1,1.007795451E1
7.602129509E2,5.233655578E1,4.870698027E0,3.843703857E-1,1.577375383E0,1.804139383E2,1.423946568E1,1.008258154E1
7.612129505E2,5.233653671E1,4.870701093E0,3.417149307E-1,1.544025555E0,1.791877571E2,1.423879261E1,1.008353203E1
7.622129499E2,5.233651450E1,4.870701492E0,7.598850541E-1,1.472825721E0,1.808732028E2,1.423962303E1,1.008235931E1
7.632129492E2,5.233641665E1,4.870703656E0,8.960656170E-1,1.469065462E0,1.807761841E2,1.424226875E1,1.007862164E1
7.642127436E2,5.233640431E1,4.870701306E0,8.847543849E-1,1.453197471E0,1.807761841E2,1.424179525E1,1.007929071E1
7.652127373E2,5.233639572E1,4.870704400E0,7.151975129E-1,1.221167517E0,1.800000000E2,1.424479032E1,1.007505742E1
7.662127395E2,5.233638711E1,4.870710777E0,3.419211330E-1,1.141273437E0,1.800000000E2,1.424486062E1,1.007495802E1
7.672127377E2,5.233637474E1,4.870710909E0,1.157852048E-1,1.258701356E0,1.800000000E2,1.424173686E1,1.007937322E1
7.682127343E2,5.233635882E1,4.870706973E0,5.068425052E-1,1.451906995E0,1.800000000E2,1.424401274E1,1.007615672E1
7.692127364E2,5.233634634E1,4.870704475E0,8.145241328E-1,1.506029256E0,1.800000000E2,1.424282296E1,1.007783843E1
7.702127379E2,5.233633352E1,4.870704181E0,9.447877603E-1,1.515944486E0,1.800000000E2,1.424186106E1,1.007919773E1
7.712127383E2,5.233632205E1,4.870711740E0,5.612206785E-1,1.523321925E0,1.800000000E2,1.424049534E1,1.008112721E1
7.722127454E2,5.233630993E1,4.870714256E0,2.581072999E-1,1.497959725E0,1.800000000E2,1.423986329E1,1.008201997E1
7.732127470E2,5.233630051E1,4.870723709E0,2.779713813E-1,1.346185765E0,1.800000000E2,1.424105439E1,1.008033746E1
7.742127494E2,5.233628942E1,4.870719083E0,6.926718438E-1,1.260228653E0,1.800000000E2,1.424208141E1,1.007888636E1
7.752127573E2,5.233628093E1,4.870710048E0,6.221640669E-1,1.129922972E0,1.800000000E2,1.424336419E1,1.007707348E1
7.762127596E2,5.233627298E1,4.870705324E0,5.079200594E-1,1.089909112E0,1.800000000E2,1.424240200E1,1.007843334E1
7.772127601E2,5.233626067E1,4.870702565E0,6.589495875E-1,1.263238873E0,1.800000000E2,1.424403562E1,1.007612438E1
7.782127661E2,5.233625321E1,4.870702331E0,4.551261561E-1,1.094495502E0,1.800000000E2,1.424437477E1,1.007564493E1
7.792127744E2,5.233624664E1,4.870705171E0,2.353352951E-1,9.207977066E-1,1.800000000E2,1.424300968E1,1.007757454E1
7.802127829E2,5.233623345E1,4.870712909E0,1.107455296E-1,1.175409957E0,1.800000000E2,1.424252247E1,1.007826309E1
7.812127907E2,5.233622305E1,4.870715652E0,7.054337766E-2,1.227650833E0,1.794665222E2,1.424373457E1,1.007654995E1
7.822127975E2,5.233621250E1,4.870719641E0,-2.373857293E-1,1.253967520E0,1.794665222E2,1.424052836E1,1.008108057E1
7.832128036E2,5.233620052E1,4.870725330E0,-1.421354637E-1,1.245814916E0,1.794665222E2,1.424193537E1,1.007909272E1
7.842128100E2,5.233619050E1,4.870730680E0,1.648070384E-2,1.186286621E0,1.794665222E2,1.424211074E1,1.007884492E1
7.852128162E2,5.233617919E1,4.870734077E0,9.747538436E-2,1.235853000E0,1.794665222E2,1.424123375E1,1.008008406E1
7.862128212E2,5.233616395E1,4.870733760E0,2.392155863E-2,1.457157263E0,1.794665222E2,1.424136946E1,1.007989233E1
7.872128261E2,5.233615321E1,4.870734472E0,-2.177515794E-1,1.314420778E0,1.794665222E2,1.424050479E1,1.008111385E1
7.882128309E2,5.233614343E1,4.870734621E0,-2.335127955E-1,1.137117717E0,1.794665222E2,1.424015491E1,1.008160808E1
7.892128354E2,5.233613312E1,4.870734777E0,-1.828660015E-1,1.093128917E0,1.794665222E2,1.424006646E1,1.008173302E1
7.902128401E2,5.233612256E1,4.870734938E0,-1.127191251E-1,1.101779545E0,1.794665222E2,1.424344867E1,1.007695407E1
7.912128439E2,5.233611194E1,4.870735099E0,-1.949827559E-1,1.061749282E0,1.794665222E2,1.424196128E1,1.007905611E1
7.922128483E2,5.233609815E1,4.870735309E0,-3.451487198E-1,1.174504787E0,1.794665222E2,1.423979718E1,1.008211334E1
7.932128501E2,5.233608733E1,4.870735473E0,-4.711042652E-1,1.144416617E0,1.794665222E2,1.424158782E1,1.007958380E1
7.942128544E2,5.233607712E1,4.870735629E0,-5.372880027E-1,1.106221081E0,1.794665222E2,4.734072916E0,3.378326607E0
7.952128571E2,5.233606212E1,4.870735857E0,-7.388204345E-1,1.183183335E0,1.794665222E2,4.730323960E0,3.383573889E0
7.962128608E2,5.233605273E1,4.870769824E0,-9.202631628E-1,1.109942878E0,1.696225862E2,4.726003835E0,3.389605403E0
7.972128628E2,5.233603851E1,4.870766751E0,-9.926666860E-1,1.187170969E0,1.810784324E2,4.730650849E0,3.383116843E0
7.982128657E2,5.233602287E1,4.870765032E0,-4.906236082E-1,1.295876734E0,1.874567466E2,4.733183071E0,3.379573205E0
7.992128685E2,5.233601169E1,4.870750810E0,1.146908104E-2,1.313156507E0,1.970625365E2,4.732181600E0,3.380975353E0
8.002128707E2,5.233600152E1,4.870737725E0,3.282647198E-1,1.306084415E0,2.005928664E2,4.731159302E0,3.382405755E0
8.012128730E2,5.233599448E1,4.870727555E0,3.590068361E-1,1.103174610E0,2.023920048E2,4.729487916E0,3.384742395E0
8.022128747E2,5.233599224E1,4.870727510E0,2.773302142E-2,5.780262483E-1,1.879305321E2,4.737058860E0,3.374138466E0
8.032128766E2,5.233599075E1,4.870743695E0,-9.682498872E-3,3.223698743E-1,1.310030153E2,4.733154234E0,3.379613591E0
8.042128789E2,5.233599615E1,4.870766580E0,-4.196540173E-2,8.715443373E-1,8.442764020E1,4.736982611E0,3.374245512E0
8.052128797E2,5.233600517E1,4.870780108E0,-3.550096322E-2,1.112666110E0,6.591401587E1,4.738173032E0,3.372573699E0
8.062128826E2,5.233600456E1,4.870798304E0,2.327105664E-1,1.132596664E0,7.648924557E1,4.739743896E0,3.370365683E0
8.072128835E2,5.233600734E1,4.870817530E0,3.573399689E-1,1.288434217E0,7.552634133E1,4.734283790E0,3.378031087E0
8.082128847E2,5.233600896E1,4.870835527E0,4.415226681E-1,1.219994151E0,7.839000421E1,4.737494010E0,3.373527463E0
8.092128865E2,5.233601138E1,4.870851994E0,-4.792185500E-3,1.214771845E0,8.260420276E1,4.738370684E0,3.372295997E0
8.102128875E2,5.233601231E1,4.870874726E0,-1.395357400E-1,1.402973751E0,8.644545907E1,4.739027279E0,3.371373234E0
8.112128886E2,5.233601152E1,4.870893758E0,3.884810982E-1,1.447446539E0,8.893038424E1,4.739883683E0,3.370169091E0
8.122128892E2,5.233601210E1,4.870911806E0,7.399288919E-1,1.393196676E0,9.093166524E1,4.742722606E0,3.366172799E0
8.132128916E2,5.233601477E1,4.870933477E0,9.276015386E-1,1.474331978E0,8.916286915E1,4.747823141E0,3.358974911E0
8.142128917E2,5.233601793E1,4.870951390E0,5.559884626E-1,1.443264026E0,8.645522990E1,4.755103121E0,3.348661127E0
8.152128934E2,5.233602127E1,4.870965964E0,9.647472091E-1,1.250622456E0,8.590494583E1,4.755946696E0,3.347462929E0
8.162128938E2,5.233602461E1,4.870980692E0,5.641813036E-1,1.144617388E0,8.960302071E1,4.752982345E0,3.351670608E0
8.172128947E2,5.233603061E1,4.870998645E0,8.486333936E-1,1.253271913E0,8.408726659E1,4.755307590E0,3.348370761E0
8.182128955E2,5.233603685E1,4.871019109E0,9.371564072E-1,1.221514156E0,8.057244763E1,4.757436446E0,3.345345347E0
8.192128960E2,5.233604563E1,4.871036975E0,1.102370399E0,1.173584123E0,7.333005159E1,4.757327310E0,3.345500545E0
8.202128971E2,5.233605090E1,4.871053053E0,1.207107948E0,1.149533721E0,7.248691542E1,4.754061010E0,3.350140437E0
8.212128980E2,5.233605303E1,4.871074356E0,1.204531888E0,1.270538088E0,7.977641908E1,4.752269101E0,3.352681826E0
8.222128991E2,5.233606021E1,4.871097733E0,7.298860438E-1,1.407974598E0,7.954143489E1,4.752989940E0,3.351659836E0
8.232128991E2,5.233606337E1,4.871113825E0,8.169992510E-1,1.276508679E0,8.533737945E1,4.759998398E0,3.341699011E0
8.242128997E2,5.233606920E1,4.871132950E0,6.948949611E-1,1.174069662E0,8.354347825E1,4.756899086E0,3.346109401E0
8.252129009E2,5.233607544E1,4.871152295E0,1.027132344E0,1.142801252E0,8.494259953E1,4.752662927E0,3.352123526E0
8.262129010E2,5.233608547E1,4.871172443E0,1.218198529E0,1.167752401E0,7.747249528E1,4.752194568E0,3.352787471E0
8.272129016E2,5.233609199E1,4.871193980E0,1.281192242E0,1.248439420E0,7.627117602E1,4.752241159E0,3.352721432E0
8.282129025E2,5.233609351E1,4.871214577E0,1.066064087E0,1.222035102E0,8.001838362E1,4.751462008E0,3.353825549E0
8.292129025E2,5.233609034E1,4.871239051E0,6.342154471E-1,1.357558419E0,8.605068643E1,4.750876922E0,3.354654304E0
8.302129028E2,5.233608966E1,4.871263924E0,3.933298364E-1,1.424745305E0,8.271879000E1,4.747634888E0,3.359240986E0
8.312129041E2,5.233608631E1,4.871286091E0,3.551652683E-1,1.370856330E0,8.874734011E1,4.746809874E0,3.360406680E0
8.322129047E2,5.233609400E1,4.871308682E0,2.419750150E-1,1.278061469E0,8.112759138E1,4.747401734E0,3.359570480E0
8.332129047E2,5.233608910E1,4.871323084E0,9.423068352E-2,1.117467108E0,7.976801151E1,4.745418540E0,3.362371174E0
8.342129058E2,5.233609022E1,4.871346429E0,2.289620833E-1,1.250797592E0,8.205364613E1,4.748140223E0,3.358526679E0
8.352129052E2,5.233608589E1,4.871363608E0,4.236291768E-1,1.210630791E0,8.521831935E1,4.750974599E0,3.354515969E0
8.362129058E2,5.233606592E1,4.871383497E0,-2.593795052E-1,1.216762790E0,1.022152373E2,4.741076932E0,3.368490249E0
8.372129061E2,5.233605830E1,4.871396647E0,-2.084540818E-1,9.601781136E-1,1.026347570E2,4.744514333E0,3.363646947E0
8.382129065E2,5.233605182E1,4.871415641E0,-5.523779057E-1,1.120619164E0,9.766415822E1,4.736705030E0,3.374635164E0
8.392129072E2,5.233604513E1,4.871436422E0,-7.802669089E-1,1.187519758E0,9.764952116E1,4.735079524E0,3.376915594E0
8.402129076E2,5.233604375E1,4.871449721E0,-7.798528187E-1,1.049112073E0,8.930117550E1,4.737542533E0,3.373459319E0
8.412129079E2,5.233605251E1,4.871463629E0,-5.107130706E-1,9.638869040E-1,6.748749002E1,4.737731761E0,3.373193561E0
8.422129087E2,5.233605775E1,4.871470950E0,-8.070576340E-1,7.468159607E-1,5.739288130E1,4.739754173E0,3.370351230E0
8.432129089E2,5.233605931E1,4.871469723E0,-8.205396915E-1,4.386609633E-1,4.123536072E1,4.737988793E0,3.372832523E0
8.442129090E2,5.233606561E1,4.871459479E0,-2.072550766E-1,4.962810055E-1,3.536172718E2,4.739117616E0,3.371246247E0
8.452129096E2,5.233607322E1,4.871449617E0,2.026259564E-1,8.536918609E-1,3.429103223E2,4.741851023E0,3.367400467E0
8.462129097E2,5.233608530E1,4.871453279E0,-8.071320131E-3,1.047957203E0,3.554536277E2,4.744464673E0,3.363716991E0
8.472129093E2,5.233609199E1,4.871453248E0,4.013917278E-1,9.690796137E-1,3.578009999E2,4.743417809E0,3.365193089E0
8.482129101E2,5.233609972E1,4.871453273E0,4.940033732E-1,9.702336551E-1,9.211086395E-1,4.746409443E0,3.360972245E0
8.492129108E2,5.233610636E1,4.871448244E0,9.769761618E-1,8.386173619E-1,3.581664579E2,4.747255851E0,3.359776617E0
8.502129103E2,5.233610951E1,4.871441849E0,1.199326064E0,6.817593927E-1,3.533617655E2,4.743574872E0,3.364971689E0
8.512129105E2,5.233612094E1,4.871438523E0,1.199750748E0,8.771050401E-1,3.527687305E2,4.744047967E0,3.364304670E0
